point_index,x,x_rot,x_0,x_0_rot,x_proj,y,y_rot,y_0,y_0_rot,y_proj,z,z_rot,z_0,z_0_rot,z_proj,u,u_rot,v,v_rot,w,w_rot,Crosshead,Force,g,h,Element
10,-33.0051,12.835818224717748,-33.0051,12.835818224717748,12.835818224717748,193.257,-7.974122561067876,193.257,-7.974122561067876,-6.0,-40.8241,390.3963359230499,-40.8241,390.3963359230499,390.3963359230499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37910640625036063,-0.8414656307800442,246.0
11,-32.9168,12.645951369577993,-32.9168,12.645951369577993,12.645951369577993,190.688,-7.899081033722489,190.688,-7.899081033722489,-6.0,-41.0251,387.8260677758977,-41.0251,387.8260677758977,387.8260677758977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4474579272885041,0.1304271103590736,245.0
12,-32.8738,12.522131908533112,-32.8738,12.522131908533112,12.522131908533112,188.13,-7.869286952585664,188.13,-7.869286952585664,-6.0,-41.16,385.2673196099665,-41.16,385.2673196099665,385.2673196099665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4920325766674664,-0.893072156013409,245.0
13,-32.895,12.499527384713986,-32.895,12.499527384713986,12.499527384713986,185.59,-7.903606500160286,185.59,-7.903606500160286,-6.0,-41.1936,382.72734131928615,-41.1936,382.72734131928615,382.72734131928615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.500170140141844,0.09093652771446159,244.0
14,-32.9811,12.57154212254418,-32.9811,12.57154212254418,12.57154212254418,183.067,-8.002744346109328,183.067,-8.002744346109328,-6.0,-41.1325,380.20510796440215,-41.1325,380.20510796440215,380.20510796440215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4742450419237597,-0.9179568142391418,244.0
15,-33.3069,18.11617722845309,-33.3069,18.11617722845309,18.11617722845309,206.575,-8.207508317863063,206.575,-8.207508317863063,-6.0,-35.486,403.73870675584817,-35.486,403.73870675584817,403.73870675584817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4781829795866833,0.49548270233926817,332.0
16,-32.9886,12.518778167492108,-32.9886,12.518778167492108,12.518778167492108,180.518,-8.02340834341486,180.518,-8.02340834341486,-6.0,-41.1963,377.6559283379926,-41.1963,377.6559283379926,377.6559283379926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4932399137835307,0.06237133519703093,243.0
17,-33.3509,18.12257498595274,-33.3509,18.12257498595274,18.12257498595274,204.057,-8.264516051564211,204.057,-8.264516051564211,-6.0,-35.4905,401.22097175228384,-35.4905,401.22097175228384,401.22097175228384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4758797638546525,-0.5116112990864622,332.0
18,-31.7877,5.4261259354584865,-31.7877,5.4261259354584865,5.4261259354584865,148.722,-6.9862571123491115,148.722,-6.9862571123491115,-5.295384097335331,-48.4268,345.8231382959559,-48.4268,345.8231382959559,345.9076819467066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979744990534472,-0.6369272213173645,69.0
19,-32.7103,11.991267784971548,-32.7103,11.991267784971548,11.991267784971548,175.331,-7.771868867183102,175.331,-7.771868867183102,-6.0,-41.7463,372.46522693825193,-41.7463,372.46522693825193,372.46522693825193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6831421322731845,-0.013909224699227708,242.0
20,-32.6623,11.859005169839982,-32.6623,11.859005169839982,11.859005169839982,172.76,-7.737141386712985,172.76,-7.737141386712985,-6.0,-41.8897,369.8934164326854,-41.8897,369.8934164326854,369.8934164326854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7307562928072641,0.9573665730741596,241.0
21,-32.6245,11.74313275983583,-32.6245,11.74313275983583,11.74313275983583,170.191,-7.712604648285243,170.191,-7.712604648285243,-6.0,-42.0167,367.32372958656714,-42.0167,367.32372958656714,367.32372958656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7724700266988873,-0.07050816537314404,241.0
22,-32.5798,11.618474085285662,-32.5798,11.618474085285662,11.618474085285662,167.619,-7.681182851101468,167.619,-7.681182851101468,-6.0,-42.1525,364.7509690595035,-42.1525,364.7509690595035,364.7509690595035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8173467905228375,0.9003876238014072,240.0
23,-32.5731,11.549172267050658,-32.5731,11.549172267050658,11.549172267050658,165.056,-7.687718140176084,165.056,-7.687718140176084,-6.0,-42.2329,362.1876445165637,-42.2329,362.1876445165637,362.1876445165637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8422952454997993,-0.1249421933745225,240.0
24,-32.5781,11.49706050211298,-32.5781,11.49706050211298,11.49706050211298,162.495,-7.705944210327168,162.495,-7.705944210327168,-5.985834950110095,-42.2961,359.626454845952,-42.2961,359.626454845952,359.7124603089629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8617814977128049,0.8849883517080814,239.0
25,-32.4928,11.312888556974045,-32.4928,11.312888556974045,11.312888556974045,159.904,-7.634016714169718,159.904,-7.634016714169718,-5.856374476112411,-42.4915,357.0342269443423,-42.4915,357.0342269443423,357.1231090562452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9152694881667199,-0.15075200795977303,239.0
26,-33.0554,22.239031990509368,-33.0554,22.239031990509368,22.239031990509368,207.044,-7.953893224989724,207.044,-7.953893224989724,-6.0,-31.3611,404.2242578813166,-31.3611,404.2242578813166,404.2242578813166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9939405318923727,0.6897031525266357,416.0
27,-32.0726,10.562957609986562,-32.0726,10.562957609986562,10.562957609986562,154.633,-7.240996650147032,154.633,-7.240996650147032,-5.592064714825311,-43.2643,351.7578296776568,-43.2643,351.7578296776568,351.8402762744229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333880550254442,-0.2638884747474744,154.0
28,-33.0927,22.244513082583296,-33.0927,22.244513082583296,22.244513082583296,204.53,-8.00418031664461,204.53,-8.00418031664461,-6.0,-31.3665,401.7104842783692,-31.3665,401.7104842783692,401.7104842783692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9919673545311773,-0.3158062886523112,416.0
29,-32.852,16.804753952532636,-32.852,16.804753952532636,16.804753952532636,178.531,-7.897391320011771,178.531,-7.897391320011771,-6.0,-36.9189,375.6867891308999,-36.9189,375.6867891308999,375.6867891308999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9503000800890516,-0.7252843476400358,327.0
30,-31.7523,9.960420412465048,-31.7523,9.960420412465048,9.960420412465048,149.384,-6.947772483919419,149.384,-6.947772483919419,-5.329325411041241,-43.8896,346.5045866659249,-43.8896,346.5045866659249,346.5855090195688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339270473081827,-0.36579539546299633,153.0
31,-31.6011,9.67310298616627,-31.6011,9.67310298616627,9.67310298616627,146.759,-6.810113894322843,146.759,-6.810113894322843,-5.197958744226928,-44.1883,343.87757181030213,-44.1883,343.87757181030213,343.95817956780695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5398984471613085,0.5832728199574255,152.0
32,-32.5615,16.25593628500146,-32.5615,16.25593628500146,16.25593628500146,173.346,-7.633640101633375,173.346,-7.633640101633375,-6.0,-37.4902,370.49793243186434,-37.4902,370.49793243186434,370.49793243186434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521262455905615,-0.8008270272542632,242.0
33,-33.1553,22.16755723320567,-33.1553,22.16755723320567,22.16755723320567,196.966,-8.105849004865501,196.966,-8.105849004865501,-6.0,-31.4762,394.14650443131427,-31.4762,394.14650443131427,394.14650443131427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803284072381134,0.658601772525708,330.0
34,-31.2755,9.067844257767142,-31.2755,9.067844257767142,9.067844257767142,141.492,-6.511682584900022,141.492,-6.511682584900022,-4.93430658238955,-44.8164,338.6062897039645,-44.8164,338.6062897039645,338.68515850409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33592800394302125,0.4740643723529078,151.0
35,-31.1093,8.75418913753515,-31.1093,8.75418913753515,8.75418913753515,138.853,-6.359094574253408,138.853,-6.359094574253408,-4.80219444412594,-45.1415,335.9650833646617,-45.1415,335.9650833646617,336.0429283711681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22852558030002088,-0.5828276934166986,151.0
36,-32.979,21.79751083202018,-32.979,21.79751083202018,21.79751083202018,191.854,-7.955932346799045,191.854,-7.955932346799045,-6.0,-31.8684,389.0320115307678,-31.8684,389.0320115307678,389.0320115307678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471103706309708,0.6128046123071272,329.0
37,-32.5004,15.992292002885407,-32.5004,15.992292002885407,15.992292002885407,165.667,-7.612190741484415,165.667,-7.612190741484415,-6.0,-37.7871,362.81750559074067,-37.7871,362.81750559074067,362.81750559074067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7572150633182402,0.12700223629626636,240.0
38,-30.7912,8.156985897192989,-30.7912,8.156985897192989,8.156985897192989,133.573,-6.068230916742515,133.573,-6.068230916742515,-4.537916771744057,-45.7616,330.6808749381219,-45.7616,330.6808749381219,330.75739064537186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024925483882108617,-0.6970427994178318,150.0
39,-32.5331,15.98351655007636,-32.5331,15.98351655007636,15.98351655007636,163.12,-7.658047318173754,163.12,-7.658047318173754,-6.0,-37.8069,360.2706466214435,-37.8069,360.2706466214435,360.2706466214435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754055925580085,-0.8917413514225928,240.0
40,-30.4369,7.501590598780659,-30.4369,7.501590598780659,7.501590598780659,128.269,-5.741287428807386,128.269,-5.741287428807386,-4.272329121720694,-46.44,325.37222760958434,-46.44,325.37222760958434,325.4456755249387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20233691631764264,-0.8217288853766728,149.0
41,-32.6858,21.192344049613432,-32.6858,21.192344049613432,21.192344049613432,184.163,-7.7024228615377766,184.163,-7.7024228615377766,-6.0,-32.5069,381.3369068145266,-32.5069,381.3369068145266,381.3369068145266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292481503423387,-0.4652372741893487,328.0
42,-30.2469,7.158033301903039,-30.2469,7.158033301903039,7.158033301903039,125.608,-5.565011178941795,125.608,-5.565011178941795,-4.139047373794973,-46.7951,322.7087689202295,-46.7951,322.7087689202295,322.7800671104868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32358215946446867,0.1120277223647123,148.0
43,-32.881,26.41589861420295,-32.881,26.41589861420295,26.41589861420295,205.014,-7.790290786390958,205.014,-7.790290786390958,-6.0,-27.193,402.21145110601844,-27.193,402.21145110601844,402.21145110601844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097194233576747,-0.11541955759262237,416.0
44,-30.0757,6.84015663606052,-30.0757,6.84015663606052,6.84015663606052,122.951,-5.407515910354697,122.951,-5.407515910354697,-4.006022922398721,-47.1245,320.04951854102364,-47.1245,320.04951854102364,320.1195931904214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43418904890907956,-0.9521618607316259,148.0
45,-31.8491,14.729512571789869,-31.8491,14.729512571789869,14.729512571789869,152.653,-7.028035808243171,152.653,-7.028035808243171,-5.493761624609302,-39.1063,349.7947243879321,-39.1063,349.7947243879321,349.8714380971138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35773654208841127,0.9485790237782645,237.0
46,-32.8812,26.36670976797395,-32.8812,26.36670976797395,26.36670976797395,202.494,-7.803505332656989,202.494,-7.803505332656989,-6.0,-27.2531,399.69124913115695,-27.2531,399.69124913115695,399.69124913115695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49201158037797954,0.8764996524627805,415.0
47,-29.7735,6.265772881369102,-29.7735,6.265772881369102,6.265772881369102,117.643,-5.132698371817824,117.643,-5.132698371817824,-3.7403982883144256,-47.7219,314.73749118010073,-47.7219,314.73749118010073,314.8071061842759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6390978731840982,0.9228433311487688,146.0
48,-32.6706,21.000469534466056,-32.6706,21.000469534466056,21.000469534466056,176.536,-7.726609558328924,176.536,-7.726609558328924,-6.0,-32.7318,373.709027670338,-32.7318,373.709027670338,373.709027670338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601726341341214,0.4836110681352011,326.0
49,-31.5575,14.17769853169198,-31.5575,14.17769853169198,14.17769853169198,147.421,-6.763427182726161,147.421,-6.763427182726161,-5.231959821377448,-39.6808,344.5588492176097,-39.6808,344.5588492176097,344.63542258567713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840161885027768,0.8541727987016483,236.0
50,-32.5601,20.780939731456215,-32.5601,20.780939731456215,20.780939731456215,173.959,-7.629407464850711,173.959,-7.629407464850711,-6.0,-32.9625,371.13051641965,-32.9625,371.13051641965,371.13051641965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48114111473538457,-0.5477934321399971,326.0
51,-29.4505,5.6567737168845085,-29.4505,5.6567737168845085,5.6567737168845085,112.316,-4.8371767082300785,112.316,-4.8371767082300785,-3.4737609542253125,-48.354,309.4062065474793,-48.354,309.4062065474793,309.47437733517955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8569803278698633,0.7897517737220229,145.0
52,-32.4555,20.572709254463796,-32.4555,20.572709254463796,20.572709254463796,171.382,-7.538106126839114,171.382,-7.538106126839114,-6.0,-33.1819,368.5520845772495,-33.1819,368.5520845772495,368.5520845772495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40617739338090014,0.4208338308998009,325.0
53,-29.2852,5.347748355874749,-29.2852,5.347748355874749,5.347748355874749,109.647,-4.685644005714213,109.647,-4.685644005714213,-3.340156503989144,-48.6746,306.7350250239631,-48.6746,306.7350250239631,306.80229939904933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659280777167094,-0.2790794117710567,145.0
54,-32.3718,20.390763530447444,-32.3718,20.390763530447444,20.390763530447444,168.808,-7.467690952628175,168.808,-7.467690952628175,-6.0,-33.375,365.9768745141163,-33.375,365.9768745141163,365.9768745141163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340676277723857,-0.6092501943534899,325.0
55,-29.1175,5.037840552638279,-29.1175,5.037840552638279,5.037840552638279,106.974,-4.531731933854907,106.974,-4.531731933854907,-3.2063049323085266,-48.9961,304.0598272960932,-48.9961,304.0598272960932,304.12609864617053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225429758348156,0.6504394584682133,60.0
56,-30.9248,12.993996779397612,-30.9248,12.993996779397612,12.993996779397612,136.906,-6.184968143792538,136.906,-6.184968143792538,-4.705655379073886,-40.9101,334.035496620727,-40.9101,334.035496620727,334.1094622589629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1981538028185536,0.6437885398170865,234.0
57,-30.7667,12.700919037935968,-30.7667,12.700919037935968,12.700919037935968,134.272,-6.040455714505118,134.272,-6.040455714505118,-4.573818358306525,-41.2146,331.3994212105474,-41.2146,331.3994212105474,331.47275307835736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29309724583095337,-0.41089516358197187,234.0
58,-32.477,20.437895616163104,-32.477,20.437895616163104,20.437895616163104,163.74,-7.599074035710036,163.74,-7.599074035710036,-6.0,-33.3498,360.9096421746149,-33.3498,360.9096421746149,360.9096421746149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3576439982586999,-0.6361431301540507,324.0
59,-32.8409,25.98128502655746,-32.8409,25.98128502655746,25.98128502655746,187.327,-7.841529297454176,187.327,-7.841529297454176,-6.0,-27.7042,384.52243209563295,-27.7042,384.52243209563295,384.52243209563295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35325978348241843,0.8089728382531803,412.0
60,-32.387,20.24698089018966,-32.387,20.24698089018966,20.24698089018966,161.159,-7.522394445023899,161.159,-7.522394445023899,-5.9208175744821965,-33.5519,358.3273607549027,-33.5519,358.3273607549027,358.4074395984298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30081501276339706,0.3629847290389621,323.0
61,-30.2082,11.68881164714081,-30.2082,11.68881164714081,11.68881164714081,126.32,-5.522968037731662,126.32,-5.522968037731662,-4.17554381759482,-42.2612,323.4401848181263,-42.2612,323.4401848181263,323.5075560291331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6333121429800415,0.4030257236959076,232.0
62,-32.769,30.71576943330753,-32.769,30.71576943330753,30.71576943330753,205.522,-7.675985428752206,205.522,-7.675985428752206,-6.0,-22.8909,402.737489272189,-22.8909,402.737489272189,402.737489272189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057679572786437996,0.09499570887560367,500.0
63,-31.9764,19.52103189338402,-31.9764,19.52103189338402,19.52103189338402,155.915,-7.138836542912685,155.915,-7.138836542912685,-5.658018894438767,-34.3006,353.0781168217334,-34.3006,353.0781168217334,353.15215770415705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608173855546738,0.260871281348224,322.0
64,-32.716,30.58882540391607,-32.716,30.58882540391607,30.58882540391607,202.993,-7.636041437986819,202.993,-7.636041437986819,-6.0,-23.0288,400.2076757985898,-23.0288,400.2076757985898,400.2076757985898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011979265202436614,-0.9169296805640897,500.0
65,-32.5923,25.44763534654558,-32.5923,25.44763534654558,25.44763534654558,179.654,-7.632531509943796,179.654,-7.632531509943796,-6.0,-28.2711,376.8458674007625,-28.2711,376.8458674007625,376.8458674007625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611474355769248,-0.26165303969501114,411.0
66,-31.6636,18.941676855592853,-31.6636,18.941676855592853,18.941676855592853,150.693,-6.852974507573318,150.693,-6.852974507573318,-5.396645675856973,-34.9026,347.85201283109996,-34.9026,347.85201283109996,347.92482927268577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09769498090908021,0.16993977315855108,321.0
67,-32.6977,30.513847239522597,-32.6977,30.513847239522597,30.513847239522597,200.471,-7.630764659057775,200.471,-7.630764659057775,-6.0,-23.1147,397.685266584925,-23.1147,397.685266584925,397.685266584925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015013143903304013,0.07410663396999553,499.0
68,-31.5178,18.668002495930615,-31.5178,18.668002495930615,18.668002495930615,148.081,-6.720649695867568,148.081,-6.720649695867568,-5.265944768701825,-35.1876,345.23808489770056,-35.1876,345.23808489770056,345.3108201440588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1789395888326391,-0.8756638872842238,321.0
69,-32.5055,25.210931453731437,-32.5055,25.210931453731437,25.210931453731437,174.553,-7.572066676479665,174.553,-7.572066676479665,-6.0,-28.5299,371.743414226028,-28.5299,371.743414226028,371.743414226028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593471586559036,-0.3026343095888024,410.0
70,-31.3377,18.34179254568369,-31.3377,18.34179254568369,18.34179254568369,145.455,-6.554093786538722,145.455,-6.554093786538722,-5.134431753443997,-35.5252,342.6097523316645,-35.5252,342.6097523316645,342.6807354333192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28063357668754957,0.07230205326341259,320.0
71,-32.4546,25.0824998071485,-32.4546,25.0824998071485,25.0824998071485,171.998,-7.534356862424282,171.998,-7.534356862424282,-6.0,-28.6694,369.1876052631842,-28.6694,369.1876052631842,369.1876052631842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02969969297591665,0.6750421052736784,409.0
72,-32.7499,30.479694684798364,-32.7499,30.479694684798364,30.479694684798364,195.447,-7.708915146804976,195.447,-7.708915146804976,-6.0,-23.1706,392.661408287123,-23.1706,392.661408287123,392.661408287123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027308186554454543,0.06456331484919246,498.0
73,-32.3332,24.84797985316486,-32.3332,24.84797985316486,24.84797985316486,169.419,-7.426264139606886,169.419,-7.426264139606886,-6.0,-28.9151,366.6069727989822,-28.9151,366.6069727989822,366.6069727989822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05472681504613064,-0.35721088040711496,409.0
74,-29.0559,9.549974068417463,-29.0559,9.549974068417463,9.549974068417463,107.72,-4.466612079616873,107.72,-4.466612079616873,-3.244345597367276,-44.4807,304.82504401702766,-44.4807,304.82504401702766,304.8861573411401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401430352864429,0.9544636891804423,144.0
75,-32.2413,24.657030673118737,-32.2413,24.657030673118737,24.657030673118737,166.846,-7.347643244174471,166.846,-7.347643244174471,-6.0,-29.1172,364.03268138239196,-29.1172,364.03268138239196,364.03268138239196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12346796993349542,0.6130725529567826,408.0
76,-28.8967,9.251635031018296,-28.8967,9.251635031018296,9.251635031018296,105.054,-4.321164586808653,105.054,-4.321164586808653,-3.1109100093978475,-44.7906,302.1569402688235,-44.7906,302.1569402688235,302.21745299769407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346874833653287,-0.11301805559542746,144.0
77,-30.7285,17.203692851038866,-30.7285,17.203692851038866,17.203692851038866,134.962,-5.999024149906479,134.962,-5.999024149906479,-4.609295973117818,-36.7088,332.108718516758,-36.7088,332.108718516758,332.17820492559747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6292299647243116,-0.12871033446249944,318.0
78,-32.3073,24.700056276836346,-32.3073,24.700056276836346,24.700056276836346,164.321,-7.426689550045744,164.321,-7.426689550045744,-6.0,-29.0851,361.5082186671293,-29.0851,361.5082186671293,361.5082186671293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10797887650790346,-0.3967125331482748,408.0
79,-32.8033,30.407587719019055,-32.8033,30.407587719019055,30.407587719019055,187.895,-7.801322324438257,187.895,-7.801322324438257,-6.0,-23.2754,385.10940185852525,-23.2754,385.10940185852525,385.10940185852525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05326695382267837,-0.9562392565899018,497.0
80,-32.3462,24.704328148962432,-32.3462,24.704328148962432,24.704328148962432,161.786,-7.478685015913076,161.786,-7.478685015913076,-5.9532391793962205,-29.0918,358.97344817745557,-29.0918,358.97344817745557,359.0497204692814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09813443595531163,0.6199032132673148,407.0
81,-28.4561,8.414935025545283,-28.4561,8.414935025545283,8.414935025545283,97.0511,-3.9218512331639346,97.0511,-3.9218512331639346,-2.7104744449698606,-45.662,294.1481727152269,-45.662,294.1481727152269,294.2087415546366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24316427390036743,0.683497367335705,142.0
82,-32.157,24.369445551801,-32.157,24.369445551801,24.369445551801,159.177,-7.302940766681644,159.177,-7.302940766681644,-5.822533486185361,-29.438,356.36203097732346,-29.438,356.36203097732346,356.4360513413483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1954117484176979,-0.4255648815331499,407.0
83,-32.7052,35.07408743910787,-32.7052,35.07408743910787,35.07408743910787,206.041,-7.609826917520984,206.041,-7.609826917520984,-6.0,-18.5303,403.2750294923444,-18.5303,403.2750294923444,403.2750294923444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37332153534888407,0.3100117969377607,584.0
84,-32.6631,30.090559412130414,-32.6631,30.090559412130414,30.090559412130414,182.801,-7.687416111818578,182.801,-7.687416111818578,-6.0,-23.6145,380.01332496341354,-23.6145,380.01332496341354,380.01332496341354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1673982856159071,-0.9946700146345848,496.0
