point_index,x,x_rot,x_0,x_0_rot,x_proj,y,y_rot,y_0,y_0_rot,y_proj,z,z_rot,z_0,z_0_rot,z_proj,u,u_rot,v,v_rot,w,w_rot,Crosshead,Force,g,h,Element
22,-33.5656,11.371851470620719,-32.579768,11.618465426454797,11.618465426454797,165.963,-8.675506293053562,167.61846,-7.681153640499321,-6.0,-42.4062,363.0990006746696,-42.152511,364.7504288588274,364.7504288588274,-0.985832,-0.24661395583407777,-1.65546,-0.9943526525542362,-0.253689,-1.6514281841578313,-3.45522,-284.593,-0.8173499076770117,0.9001715435309507,240.0
23,-33.5937,11.291816098243338,-32.57308,11.549180044056541,11.549180044056541,163.407,-8.716804163704122,165.05559000000002,-7.687700259054417,-6.0,-42.4973,360.54280941448576,-42.232894,362.18723444853686,362.18723444853686,-1.02062,-0.25736394581320304,-1.64859,-1.0291039046497044,-0.264406,-1.644425034051129,-3.45522,-284.593,-0.8422924458000788,-0.1251062205852577,240.0
24,-33.6284,11.228884259529487,-32.57813,11.497127879898194,11.497127879898194,160.85,-8.764708374933601,162.49445,-7.7059770561706955,-5.985807630383017,-42.5713,357.98572631568226,-42.296035,359.6259052948719,359.71191376616133,-1.05027,-0.2682436203687142,-1.64445,-1.058731318762905,-0.275265,-1.6401789791897055,-3.45522,-284.593,-0.861754441056541,0.8847697347353541,239.0
25,-33.5688,11.034396950301016,-32.492810000000006,11.312848803621492,11.312848803621492,158.262,-8.718464276437825,159.90325,-7.634030585559849,-5.8563371046581105,-42.777,355.3965865100266,-42.491543,357.0334768268415,357.12236150088654,-1.07599,-0.2784518533204786,-1.64125,-1.0844336908779757,-0.285457,-1.6368903168147935,-3.45522,-284.593,-0.9152800878303562,-0.1510510299772782,239.0
26,-33.3522,22.107966475406364,-33.055392000000005,22.239049999471852,22.239049999471852,205.182,-8.26029857704334,207.04446,-7.953882850091514,-6.0,-31.5002,402.36323109506765,-31.36108,404.22471791614396,404.22471791614396,-0.296808,-0.1310835240654849,-1.86246,-0.3064157269518259,-0.13912,-1.861486821076319,-3.45522,-284.593,-0.9939340487177436,0.6898871664575836,416.0
27,-33.1809,10.24440698796257,-32.07266,10.562910608838557,10.562910608838557,153.004,-8.357673666665999,154.63323,-7.241055457709145,-5.592076339516412,-43.5898,350.1331826048064,-43.264345999999996,351.7580597832054,351.840508739115,-1.10824,-0.3185036208759874,-1.62923,-1.1166182089568584,-0.325454,-1.6248771783989777,-3.45522,-284.593,0.8333703037602934,-0.26379548884155857,154.0
28,-33.4136,22.105989033936112,-33.09274,22.244545394050093,22.244545394050093,202.681,-8.334617639176717,204.53062,-8.004217115610647,-6.0,-31.513,399.8625496526746,-31.366465,401.71110462247685,401.71110462247685,-0.32086,-0.13855636011398278,-1.84962,-0.33040052356607313,-0.146535,-1.848554969802296,-3.45522,-284.593,-0.9919557224961869,-0.3155581510092589,416.0
29,-33.5839,16.59980648963812,-32.85195,16.804756606764563,16.804756606764563,176.817,-8.638120851640576,178.53085000000002,-7.897342095766636,-6.0,-37.1312,373.97568970594676,-36.918898,375.6866388846716,375.6866388846716,-0.73195,-0.20495011712644437,-1.71385,-0.7407787558739395,-0.212302,-1.7109491787248448,-3.45522,-284.593,-0.9502991245560024,-0.7253444461313621,327.0
30,-32.8793,9.609794689610133,-31.75233,9.96041520150834,9.96041520150834,147.772,-8.083059061824311,149.38450999999998,-6.947799848502626,-5.329350922252135,-44.2471,344.8968972478648,-43.889603,346.5050967963299,346.5860192426424,-1.12697,-0.3506205118982076,-1.61251,-1.1352592133216806,-0.357497,-1.6081995484650868,-3.45522,-284.593,0.6339235966915433,-0.3655913062324132,153.0
31,-32.734,9.303142240657643,-31.60112,9.673078188414422,9.673078188414422,145.155,-7.95125763848764,146.75826,-6.810137715024219,-5.197921897711794,-44.5651,342.2778291195036,-44.188328,343.8768318091837,343.9574426000494,-1.13288,-0.36993594775678174,-1.60326,-1.1411199234634235,-0.376772,-1.5990026896800984,-3.45522,-284.593,0.5398916097882189,0.5829780328917569,152.0
32,-33.3692,16.026625474315367,-32.561427,16.255914335527123,16.255914335527123,171.645,-8.450099665802373,173.34599,-7.6335671526464886,-6.0,-37.7268,368.80011906656205,-37.490221999999996,370.4979219597201,370.4979219597201,-0.807773,-0.22928886121175232,-1.70099,-0.8165325131558903,-0.236578,-1.6978028931579863,-3.45522,-284.593,0.852118343843014,-0.8008312161119648,242.0
33,-33.5624,22.007899531541106,-33.155274999999996,22.16754683767782,22.16754683767782,195.146,-8.52233380448246,196.96562999999998,-8.105825915831144,-6.0,-31.6437,392.3279235163885,-31.476212,394.14613425860875,394.14613425860875,-0.407125,-0.15964730613670874,-1.81963,-0.4165078886513234,-0.167488,-1.8182107422202665,-3.45522,-284.593,0.9803246648106625,0.6584537034435016,330.0
34,-32.4148,8.663996622788858,-31.27553,9.067863228131081,9.067863228131081,139.908,-7.659120422992888,141.49293,-6.511707781571737,-4.934353040253137,-45.227,337.0264332652232,-44.816376999999996,338.60721993741265,338.6860876744786,-1.13927,-0.40386660534222274,-1.58493,-1.1474126414211523,-0.410623,-1.5807866721894153,-3.45522,-284.593,0.33593213755048873,0.47443604049525884,151.0
35,-32.2465,8.325498642066577,-31.10928,8.754225879334285,8.754225879334285,137.279,-7.504378946843122,138.85306,-6.359074267276156,-4.802197388058001,-45.5769,334.39510846534955,-45.141463,335.9651434201928,336.04298726415374,-1.13722,-0.4287272372677122,-1.57406,-1.145304679566961,-0.435437,-1.570034954843306,-3.45522,-284.593,0.22853893100740388,-0.5828041362367532,151.0
36,-33.449,21.623634642573727,-32.979008,21.797525670468744,21.797525670468744,190.06,-8.435180942785426,191.85473,-7.955936576648213,-6.0,-32.05,387.2396939066582,-31.868381999999997,389.03274163345793,389.03274163345793,-0.469992,-0.173891027895015,-1.79473,-0.47924436613721627,-0.181618,-1.7930477267997806,-3.45522,-284.593,0.8471157125258728,0.6130966533831725,329.0
37,-33.417,15.738867031784174,-32.500395000000005,15.992217657694816,15.992217657694816,163.99,-8.537423089502166,165.66708,-7.612185322786875,-6.0,-38.0477,361.1441503254695,-37.787174,362.81758524267116,362.81758524267116,-0.916605,-0.2533506259106466,-1.67708,-0.9252377667152957,-0.260526,-1.673434917201645,-3.45522,-284.593,0.75718829926374,0.1270340970684629,240.0
38,-31.9307,7.690804610961109,-30.79117,8.156922298708594,8.156922298708594,132.02,-7.215704005961342,133.57337,-6.06819900104804,-4.537935122933048,-46.2344,329.1317494998235,-45.761662,330.6812445062798,330.75775770018555,-1.13953,-0.466117687747479,-1.55337,-1.147505004913304,-0.472738,-1.5494950064562651,-3.45522,-284.593,0.02490080938504906,-0.6968959775233107,150.0
39,-33.4773,15.720363037642194,-32.53303,15.983583525426774,15.983583525426774,161.449,-8.610847583988633,163.1207,-7.657973707891234,-6.0,-38.0772,358.60339179722797,-37.80683,360.2713465470373,360.2713465470373,-0.94427,-0.2632204877845764,-1.6717,-0.9528738760973912,-0.27037,-1.6679547498093412,-3.45522,-284.593,0.7540800365133467,-0.8914613811850813,240.0
40,-31.5717,6.993210580217514,-30.43684,7.501600253908634,7.501600253908634,126.739,-6.883938648602072,128.26885000000001,-5.7412282052125505,-4.272321477800441,-46.9549,323.84589507439887,-46.439991,325.3720773420074,325.445522678378,-1.13486,-0.5083896736911184,-1.52985,-1.1427104433895257,-0.514909,-1.526182267608456,-3.45522,-284.593,-0.20233284950340613,-0.8217900240327158,149.0
41,-33.2585,20.999332601058022,-32.685884,21.192284990430004,21.192284990430004,182.398,-8.284218861963364,184.16255,-7.702509180731749,-6.0,-32.7075,379.57403679856446,-32.506961000000004,381.3364569945484,381.3364569945484,-0.572616,-0.19295238937197995,-1.76455,-0.5817096812316197,-0.200539,-1.762420195983977,-3.45522,-284.593,0.6292268888236894,-0.46541720218062893,328.0
42,-31.3792,6.627801773864043,-30.246840000000002,7.158000922492917,7.158000922492917,124.09,-6.705098827525088,125.60832,-5.564949524249702,-4.139063155241633,-47.3318,321.1943288028283,-46.795131,322.70908846877734,322.7803827872277,-1.13236,-0.5301991486288758,-1.51832,-1.140149303275388,-0.536669,-1.5147596659490756,-3.45522,-284.593,-0.32359525348325124,0.11215399301338817,148.0
43,-33.1699,26.281303166657597,-32.881063,26.415949387000712,26.415949387000712,203.136,-8.088878638373348,205.01382,-7.7903547191687075,-6.0,-27.3357,400.33436828437914,-27.19295,402.21127165205985,402.21127165205985,-0.288837,-0.13464622034311777,-1.87782,-0.29852391920464033,-0.14275,-1.8769033676806786,-3.45522,-284.593,0.509737701418645,-0.11549133917606014,416.0
44,-31.2039,6.28787375434495,-30.07573,6.8401660311168015,6.8401660311168015,121.445,-6.543439994323581,122.95137,-5.407543999248471,-4.006041456291426,-47.6832,318.54696170996357,-47.124489,320.0498887352286,320.11996386237644,-1.12817,-0.5522922767718463,-1.50637,-1.1358959950751082,-0.558711,-1.5029270252649591,-3.45522,-284.593,-0.43418668951922074,-0.9520135919437371,148.0
45,-32.8589,14.40144944852181,-31.84912,14.729478669321864,14.729478669321864,151.006,-8.046306423900536,152.65367,-7.028052344290469,-5.493795077917823,-39.4414,348.1515273146333,-39.106331000000004,349.79539434180344,349.87210720512206,-1.00978,-0.32802922080005453,-1.64767,-1.0182540796100643,-0.335069,-1.6438670271700464,-3.45522,-284.593,0.35772079466014556,0.9488466669398323,237.0
46,-33.1925,26.22716458608801,-32.881177,26.366746375992292,26.366746375992292,200.627,-8.124435694910229,202.49386,-7.803483058898834,-6.0,-27.4007,397.82526055857704,-27.253064000000002,399.6911091714022,399.6911091714022,-0.311323,-0.13958178990428421,-1.86686,-0.3209526360114022,-0.147636,-1.8658486128251202,-3.45522,-284.593,0.4920247591591521,0.8764436685608872,415.0
47,-30.8958,5.670887056920165,-29.77351,6.265825671790132,6.265825671790132,116.161,-6.262595406589426,117.64351,-5.132705740950005,-3.7404237564197746,-48.3231,313.25871929835097,-47.721844999999995,314.73800145833036,314.80761555755686,-1.12229,-0.5949386148699614,-1.48251,-1.1298896656394208,-0.601255,-1.4792821599794201,-3.45522,-284.593,-0.6390795242436564,0.9230470804500135,146.0
48,-33.3502,20.786122443491344,-32.670685,21.000564360572795,21.000564360572795,174.8,-8.415152744699252,176.53650000000002,-7.726691981223102,-6.0,-32.9536,371.975617433191,-32.731703,373.7095285180988,373.7095285180988,-0.679515,-0.214441917081453,-1.7365,-0.6884607634761475,-0.221897,-1.733911084907785,-3.45522,-284.593,0.560206771873925,0.4838114072395229,326.0
49,-32.5788,13.811465387266942,-31.55744,14.177668057308473,14.177668057308473,145.79,-7.793112171822049,147.42087999999998,-6.763367801190334,-5.231953659697589,-40.054,342.93154621408735,-39.680831000000005,344.5587287761497,344.6352994832243,-1.02136,-0.36620267004153584,-1.63088,-1.029744370631717,-0.373169,-1.6271825620623122,-3.45522,-284.593,0.1840056488760051,0.8541235575896924,236.0
50,-33.2743,20.554659116879655,-32.56014699999999,20.780921770400518,20.780921770400518,172.23,-8.352513146875399,173.95899,-7.629454514556947,-6.0,-33.1962,369.4042332360267,-32.962517999999996,371.13050658473344,371.13050658473344,-0.714153,-0.2262626535208611,-1.72899,-0.7230586323184459,-0.233682,-1.726273348706685,-3.45522,-284.593,0.48113464869067324,-0.5477973661066244,326.0
51,-30.5694,5.019593365595448,-29.450470000000003,5.656781447375096,5.656781447375096,110.856,-5.963557015102264,112.31537,-4.837149963746235,-3.4737294602945528,-48.9974,307.9492338742127,-48.353995,309.40557642845954,309.47374745363214,-1.11893,-0.6371880817796515,-1.45937,-1.1264070513560294,-0.643405,-1.4563425542468682,-3.45522,-284.593,-0.8569753952464452,0.7894998211059833,145.0
52,-33.204,20.335386477456886,-32.455527000000004,20.57262842581352,20.57262842581352,169.662,-8.295464042439011,171.38196,-7.53813332714925,-6.0,-33.4266,366.83493074900207,-33.181981,368.5520443669035,368.5520443669035,-0.748473,-0.237241948356634,-1.71996,-0.7573307152897628,-0.244619,-1.7171136179014388,-3.45522,-284.593,0.4061482947758147,0.42081774676139505,325.0
53,-30.4034,4.690916301235994,-29.285210000000003,5.3477339528364425,5.3477339528364425,108.199,-5.811260879760837,109.6464,-4.6856571040842,-3.340126612374858,-49.3376,305.28996359319126,-48.674617000000005,306.7344250156369,306.8017015402223,-1.11819,-0.6568176516004507,-1.4474,-1.1256037756766384,-0.662983,-1.4444614224456567,-3.45522,-284.593,-0.9659316560803057,-0.27931855527538435,145.0
54,-33.1533,20.144507355501865,-32.371877000000005,20.39083912429755,20.39083912429755,167.095,-8.25801160672442,168.80763,-7.467769868581058,-6.0,-33.6286,364.2668524640908,-33.374926,365.976505240716,365.976505240716,-0.781423,-0.2463317687956869,-1.71263,-0.7902417381433633,-0.253674,-1.7096527766252172,-3.45522,-284.593,0.3407034917820357,-0.6093979037136024,325.0
55,-30.2357,4.360356736729223,-29.11745,5.037877336438193,5.037877336438193,105.538,-5.657285291903403,106.97382,-4.531682867107801,-3.206295827487435,-49.6797,302.6266763938995,-48.996064,304.0596471977677,304.1259165497487,-1.11825,-0.677520599708968,-1.43582,-1.1256024247956022,-0.683636,-1.4329708038681468,-3.45522,-284.593,0.9225572191046375,0.650366619899478,60.0
56,-31.9564,12.554890144556083,-30.924819999999997,12.993931388421267,12.993931388421267,135.315,-7.224740977607713,136.90609,-6.184987673762993,-4.705659909412132,-41.356,332.447931123353,-40.910165,334.0355864405482,334.10955282876574,-1.03158,-0.4390412438651789,-1.59109,-1.0397533038447164,-0.445835,-1.587655317195147,-3.45522,-284.593,-0.19817847450230605,0.6438247677751022,234.0
57,-31.7978,12.24136934725123,-30.766769999999998,12.70094403096671,12.70094403096671,132.691,-7.079675386291701,134.272,-6.040525715416177,-4.573818564884908,-41.6809,329.82176457023104,-41.214575,331.39942168041125,331.4727570379378,-1.03103,-0.4595746837154834,-1.581,-1.039149670875522,-0.466325,-1.5776571101802703,-3.45522,-284.593,-0.2930880142970035,-0.410893579578232,234.0
58,-33.316,20.178869085382388,-32.477045000000004,20.437918883937613,20.437918883937613,162.042,-8.446815490537421,163.74063,-7.599115782282244,-6.0,-33.6161,359.21486183142997,-33.349774000000004,360.91027250535444,360.91027250535444,-0.838955,-0.25904979855521837,-1.69863,-0.8476997082551787,-0.266326,-1.6954106739245258,-3.45522,-284.593,0.3576523747412879,-0.6358909978582233,324.0
59,-33.3144,25.799156204251307,-32.840917,25.981321626546695,25.981321626546695,185.522,-8.324334062856838,187.32663,-7.841548211328902,-6.0,-27.8941,382.71909686259727,-27.704165000000003,384.52206234340724,384.52206234340724,-0.473483,-0.18216542229538835,-1.80463,-0.48278585152793296,-0.189935,-1.8029654808099327,-3.45522,-284.593,0.35327295937313524,0.808824937362897,412.0
60,-33.2477,19.973239421546026,-32.386924,20.246939157672557,20.246939157672557,159.464,-8.391819026081851,161.15894,-7.522318752913751,-5.920814344510888,-33.8329,356.63562879189215,-33.551942000000004,358.3273001817953,358.40737540221545,-0.860776,-0.2736997361265294,-1.69494,-0.869500273168109,-0.280958,-1.6916713899031957,-3.45522,-284.593,0.3008004019954207,0.3629590501510202,323.0
61,-31.2344,11.164811497162027,-30.2082,11.68884251696069,11.68884251696069,124.774,-6.557102208643773,126.32003,-5.5229678850323545,-4.175545319930821,-42.7918,321.89722364825104,-42.261169,323.4402149516764,323.5075860799315,-1.0262,-0.5240310197986601,-1.54603,-1.0341343236114169,-0.530631,-1.542991303425362,-3.45522,-284.593,-0.6333007528263385,0.4030377440111941,232.0
63,-32.867,19.214327243792646,-31.976359999999996,19.521003858380766,19.521003858380766,154.234,-8.03808596816928,155.91524,-7.138795301550001,-5.65803073056323,-34.6145,351.4003965426408,-34.300627,353.0783564927361,353.1523947212854,-0.89064,-0.3066766145881146,-1.68124,-0.8992906666192767,-0.313873,-1.6779599500952307,-3.45522,-284.593,0.07606989844159306,0.2609660879056677,322.0
65,-33.1568,25.24176810435434,-32.592248,25.447619671495794,25.447619671495794,177.879,-8.206178330131078,179.65484999999998,-7.632475118427529,-6.0,-28.4846,375.0728993939742,-28.271112,376.8467170608723,376.8467170608723,-0.564552,-0.2058515671414522,-1.77585,-0.5737032117035558,-0.213488,-1.7738176668981473,-3.45522,-284.593,0.1611417926041449,-0.2613131756510711,411.0
66,-32.5704,18.598306048196534,-31.663577,18.94167345980668,18.94167345980668,149.027,-7.768343520520766,150.69262999999998,-6.852953419029042,-5.396627162102183,-35.2531,346.1892174192724,-34.902605,347.8516426990366,347.9244590118829,-0.906823,-0.3433674116101461,-1.66563,-0.9153901014917213,-0.350495,-1.6624252797641625,-3.45522,-284.593,-0.09769359482988825,0.16979166882314675,321.0
67,-32.9933,30.366668584539667,-32.697727,30.51392006305355,30.51392006305355,198.589,-7.936072156427876,200.47104,-7.63079145743605,-6.0,-23.27,395.8041639070726,-23.114627,397.685307039589,397.685307039589,-0.295573,-0.14725147851388304,-1.88204,-0.30528069899182536,-0.155373,-1.8811431325164023,-3.45522,-284.593,-0.014986927169993577,0.07412281583560798,499.0
68,-32.4307,18.30720095835376,-31.517732000000002,18.668015537283246,18.668015537283246,146.422,-7.64208117893935,148.08053,-6.720584125731762,-5.265921137565073,-35.5555,343.58224549610725,-35.187589,345.23761460472355,345.3103477541319,-0.912968,-0.3608145789294846,-1.65853,-0.9214970532075889,-0.367911,-1.655369108616311,-3.45522,-284.593,-0.17893148667478692,-0.875852843487222,321.0
69,-33.1309,24.988780572777515,-32.505466999999996,25.210908154050134,25.210908154050134,172.796,-8.206518494817484,174.55307,-7.572033313583745,-6.0,-28.7596,369.9886902668453,-28.529923,371.74348395437266,371.74348395437266,-0.625433,-0.22212758127262197,-1.75707,-0.6344851812337396,-0.229677,-1.7547936875274226,-3.45522,-284.593,0.07592632804742398,-0.3026064182509345,410.0
70,-32.2551,17.963547443024197,-31.337684,18.341788586375365,18.341788586375365,143.806,-7.479972262304383,145.45476000000002,-6.5540790262866295,-5.134419740867628,-35.9105,340.96386060674297,-35.525205,342.6095122328102,342.68049519708114,-0.917416,-0.37824114335116804,-1.64876,-0.9258932360177499,-0.385295,-1.6456516260672178,-3.45522,-284.593,-0.28063331533118757,0.07220595875292746,320.0
71,-33.1104,24.852107112564862,-32.454547999999996,25.08249221025307,25.08249221025307,170.25,-8.199161173122288,171.99837,-7.534302951157823,-6.0,-28.9073,367.44200263650504,-28.669406,369.18797496017487,369.18797496017487,-0.655852,-0.2303850976882039,-1.74837,-0.6648582219644672,-0.237894,-1.7459723236697755,-3.45522,-284.593,0.02969695811543975,0.675189984069948,409.0
72,-33.0893,30.323212322075143,-32.749814,30.479747467729485,30.479747467729485,193.588,-8.0579025560999,195.44659,-7.708831269886701,-6.0,-23.3351,390.8034915168103,-23.170549,392.66099807299895,392.66099807299895,-0.339486,-0.15653514565433987,-1.85859,-0.3490712862131962,-0.164551,-1.8575065561886628,-3.45522,-284.593,-0.027289184509230534,0.06439922919958008,498.0
73,-33.0176,24.60615853706074,-32.333226,24.84796701978918,24.84796701978918,167.677,-8.119636229245433,169.41872999999998,-7.426291533117521,-6.0,-29.1644,364.86746841818,-28.915114,366.6067028788064,366.6067028788064,-0.684374,-0.24180848272844035,-1.74173,-0.6933446961279088,-0.249286,-1.7392344606264214,-3.45522,-284.593,-0.054731435024414785,-0.35731884847743917,409.0
