point_index,x,x_rot,x_0,x_0_rot,x_proj,y,y_rot,y_0,y_0_rot,y_proj,z,z_rot,z_0,z_0_rot,z_proj,u,u_rot,v,v_rot,w,w_rot,Crosshead,Force,g,h,Element
10,-33.5785,8.299869945052457,-33.005068,12.835880262145807,12.835880262145807,191.764,-8.554892788117318,193.25653,-7.974092994068922,-6.0,-45.3665,388.88666316058914,-40.824040000000004,390.39586602821726,390.39586602821726,-0.573432,-4.5360103170933534,-1.49253,-0.5807997940484079,-4.54246,-1.5092028676281461,-3.96624,-300.572,-0.37908407295492585,-0.8416535887130977,246.0
11,-33.5335,8.046338909038575,-32.916847999999995,12.645968810304652,12.645968810304652,189.209,-8.523073659585908,190.68859,-7.899125986462238,-6.0,-45.6311,386.3303429880112,-41.02508,387.8266580970631,387.8266580970631,-0.616652,-4.599629901266074,-1.47959,-0.623947673123673,-4.60602,-1.49631510905192,-3.96624,-300.572,-0.44745164867713594,0.13066323882524103,245.0
12,-33.538,7.863859145608927,-32.873765,12.522098924754431,12.522098924754431,186.664,-8.540707456584062,188.13069,-7.8692483861158244,-6.0,-45.8246,383.7845861663491,-41.16003,385.2680092835893,385.2680092835893,-0.664235,-4.658239779145501,-1.46669,-0.6714590704682363,-4.66457,-1.4834231172402454,-3.96624,-300.572,-0.49204445073279895,-0.8927962865642712,245.0
13,-33.6065,7.779903023283779,-32.895005999999995,12.499537946891408,12.499537946891408,184.135,-8.622265018160757,185.58987,-7.903613172432792,-6.0,-45.9195,381.25558654105816,-41.19359,382.7272113965342,382.7272113965342,-0.711494,-4.719634923607625,-1.45487,-0.7186518457279573,-4.72591,-1.471624855476048,-3.96624,-300.572,-0.5001663377883908,0.09088455861367493,244.0
14,-33.7428,7.795078830074559,-32.98114,12.571481816188921,12.571481816188921,181.62,-8.771556670404951,183.06707,-8.002783979507182,-6.0,-45.9152,378.74136638598986,-41.13256,380.2051779096457,380.2051779096457,-0.76166,-4.776402986114364,-1.44707,-0.7687726908977685,-4.78264,-1.4638115236558946,-3.96624,-300.572,-0.47426675203797203,-0.9179288361417094,244.0
16,-33.8033,7.6868799910518675,-32.988583,12.518837995378178,12.518837995378178,179.078,-8.845179706243034,180.51804,-8.023391141420863,-6.0,-46.0344,376.19922050867694,-41.196239999999996,377.6559685090666,377.6559685090666,-0.814717,-4.83195800432631,-1.44004,-0.8217885648221761,-4.83816,-1.4567480003896796,-3.96624,-300.572,-0.4932183759168487,0.0623874036266443,243.0
17,-33.7368,13.854530216154402,-33.350872,18.12262672001777,18.12262672001777,202.382,-8.658748761176245,204.0566,-8.264490122135076,-6.0,-39.7658,399.5294910721492,-35.490449999999996,401.2205718332247,401.2205718332247,-0.385928,-4.268096503863366,-1.6746,-0.3942586390411676,-4.27535,-1.6910807610755056,-3.96624,-300.572,-0.4758611394049965,-0.511771266710116,332.0
19,-33.6269,7.028748465253159,-32.710269,11.99123008302152,11.99123008302152,173.917,-8.695394912263065,175.33047,-7.771840602763987,-6.0,-46.7149,371.0344798525724,-41.746340000000004,372.46469661694334,372.46469661694334,-0.916631,-4.962481617768362,-1.41347,-0.9235543094990772,-4.96856,-1.4302167643709418,-3.96624,-300.572,-0.6831557048666138,-0.014121353222662947,242.0
20,-33.6344,6.838655077865603,-32.662377,11.859011655357783,11.859011655357783,171.352,-8.716131426027406,172.76081,-7.737214201749147,-6.0,-46.9161,368.4687056414469,-41.88969,369.8942268553652,369.8942268553652,-0.972023,-5.020356577492176,-1.40881,-0.978917224278265,-5.02641,-1.4255212139183397,-3.96624,-300.572,-0.7307539580395339,0.9576907421460874,241.0
21,-33.6517,6.66353462884512,-32.62455,11.743171932024126,11.743171932024126,168.793,-8.746637918760523,170.19119,-7.712653668980522,-6.0,-47.1023,365.90904687051193,-42.01666,367.32392001374893,367.32392001374893,-1.02715,-5.079637303179006,-1.39819,-1.033984249779997,-5.08564,-1.414873143237046,-3.96624,-300.572,-0.7724559248239162,-0.07043199450042721,241.0
22,-33.6612,6.477419363362905,-32.57977,11.618503351856049,11.618503351856049,166.233,-8.769348869806972,167.61917,-7.681151975451893,-6.0,-47.2995,363.3483001978089,-42.15247,364.75113903056734,364.75113903056734,-1.08143,-5.14108398849314,-1.38617,-1.0881968943550795,-5.14703,-1.4028388327584598,-3.96624,-300.572,-0.8173362546417854,0.9004556122269378,240.0
23,-33.7069,6.343178478736306,-32.573159999999994,11.549162131484806,11.549162131484806,163.678,-8.828237337808442,165.05603,-7.687777983648804,-6.0,-47.4448,360.79296514629914,-42.232910000000004,362.18767478253574,362.18767478253574,-1.13374,-5.205983652748502,-1.37803,-1.1404593541596333,-5.21189,-1.3947096362365732,-3.96624,-300.572,-0.8422988942743157,-0.12493008698570521,240.0
24,-33.7607,6.229040955224583,-32.57817,11.497063526103332,11.497063526103332,161.122,-8.89523234784134,162.4943,-7.706017825777547,-5.985800253111862,-47.57,358.23675899514683,-42.2961,359.6257552234614,359.71176610209466,-1.18253,-5.268022570878753,-1.3723,-1.1892145220637942,-5.2739,-1.3889962283145358,-3.96624,-300.572,-0.8617769263253997,0.8847106692270323,239.0
25,-33.7286,5.985434144545685,-32.49282,11.31289989713376,11.31289989713376,158.538,-8.876463592239919,159.90369,-7.634038316182874,-5.856359080846958,-47.8248,355.6515485556365,-42.491490000000006,357.03391709800064,357.1228010597674,-1.23578,-5.32746575258808,-1.36569,-1.2424252760570447,-5.33331,-1.3823685423641165,-3.96624,-300.572,-0.915263851496185,-0.1508752064599407,239.0
27,-33.414,5.098090421600965,-32.07259,10.562947004897872,10.562947004897872,153.291,-8.588907991576587,154.63314,-7.240985926265282,-5.592071665187177,-48.7349,350.3991017475222,-43.26431,351.7579695795181,351.840415292572,-1.34141,-5.464856583296906,-1.34214,-1.3479220653113069,-5.47059,-1.358867831995872,-3.96624,-300.572,0.8333837879185128,-0.26383286749870805,154.0
28,-33.4435,17.98627816562658,-33.092773,22.244521646696747,22.244521646696747,202.738,-8.363918634396551,204.53033,-8.004251611541019,-6.0,-35.6325,399.90186520167856,-31.36649,401.71081469128603,401.71081469128603,-0.350727,-4.25824348107017,-1.79233,-0.3596670228555383,-4.26601,-1.8089494896074445,-3.96624,-300.572,-0.9919642714749997,-0.3156741234855872,416.0
29,-33.625,11.922540852194643,-32.851963,16.804822007110026,16.804822007110026,176.98,-8.678032944537659,178.53144999999998,-7.89735200085472,-6.0,-41.8078,374.1186484382027,-36.91883,375.6872392326456,375.6872392326456,-0.773037,-4.8822811549153835,-1.55145,-0.7806809436829364,-4.88897,-1.568590794442912,-3.96624,-300.572,-0.9502755801961922,-0.725104306941762,327.0
30,-33.2038,4.375161503165806,-31.75232,9.96043127636812,9.96043127636812,148.061,-8.405675314999616,149.3838,-6.9477935176435,-5.329315496924194,-49.4805,345.16490616519263,-43.88959,346.5043868170852,346.5853107181212,-1.45148,-5.5852697732023175,-1.3228,-1.4578817973561127,-5.59091,-1.3394806518925282,-3.96624,-300.572,0.6339316106092384,-0.36587471602297605,153.0
31,-33.1045,4.022596402187453,-31.60113,9.673036187847984,9.673036187847984,145.446,-8.319859556329153,146.75826,-6.810147711789988,-5.1979219164547175,-49.8444,342.54787687361977,-44.18837,343.8768316789808,343.95744296874756,-1.50337,-5.65043978566053,-1.31226,-1.5097118445391637,-5.65603,-1.3289548053610862,-3.96624,-300.572,0.5398762191049741,0.5829781803771743,152.0
32,-33.4301,11.243119965852564,-32.561506,16.25594602455375,16.25594602455375,171.817,-8.509757157582126,173.34606,-7.633645792315676,-6.0,-42.5096,368.9517200284936,-37.49019,370.4979925047976,370.4979925047976,-0.868594,-5.012826058701183,-1.52906,-0.8761113652664484,-5.01941,-1.5462724763040485,-3.96624,-300.572,0.8521297518013362,-0.8008029980809624,242.0
33,-33.5885,17.721099261663404,-33.155208,22.16751010006663,22.16751010006663,195.201,-8.547832846548271,196.96534,-8.10576041213692,-6.0,-35.9303,392.3644959300281,-31.476250000000004,394.1458437545378,394.1458437545378,-0.433292,-4.446410838403227,-1.76434,-0.4420724344113549,-4.45405,-1.781347824509663,-3.96624,-300.572,0.9803114391383775,0.6583375018151174,330.0
34,-32.8906,3.2883285615258515,-31.2755,9.067863911210324,9.067863911210324,140.202,-8.132998415229249,141.49208,-6.511682173075414,-4.93431057548059,-50.6014,337.2996131329015,-44.816379999999995,338.6063697887486,338.68523836862835,-1.6151,-5.779535349684469,-1.29008,-1.6213162421538398,-5.78502,-1.3067566558471204,-3.96624,-300.572,0.3359349968369508,0.47409631816553693,151.0
35,-32.7744,2.8993087260825305,-31.10925,8.754206241320674,8.754206241320674,137.577,-8.030331850171233,138.85367,-6.359041115000462,-4.8022277152790975,-51.0018,334.67233871816217,-45.14148,335.9657531777525,336.0435938477386,-1.66515,-5.854897515238137,-1.27667,-1.671290735170769,-5.86032,-1.2934144595903223,-3.96624,-300.572,0.22852983611908445,-0.5825615028418824,151.0
36,-33.4752,17.225513763218025,-32.979037,21.797530048943457,21.797530048943457,190.12,-8.460745935298814,191.85418,-7.9559684178540095,-6.0,-36.4479,387.280784789427,-31.86838,389.0321918044192,389.0321918044192,-0.496163,-4.572016285725431,-1.73418,-0.5047775174448028,-4.57952,-1.7514070149922052,-3.96624,-300.572,0.8471172887925323,0.6128767217676796,329.0
37,-33.5182,10.79913746955662,-32.500370000000004,15.992274387242958,15.992274387242958,164.167,-8.63734268018911,165.66645,-7.612163581853768,-6.0,-42.9867,361.30028300658245,-37.78712,362.8169553616531,362.8169553616531,-1.01783,-5.193136917686342,-1.49945,-1.0251790983353415,-5.19958,-1.5166723550705918,-3.96624,-300.572,0.7572087217376913,0.1267821446612288,240.0
38,-32.5786,2.190634155432619,-30.791210000000003,8.156986588967968,8.156986588967968,132.311,-7.86168600780104,133.57284,-6.068241743211285,-4.537908822028747,-51.7333,329.4022793959002,-45.7616,330.6807149934144,330.75723163947356,-1.78739,-5.966352433535348,-1.26184,-1.79344426458976,-5.9717,-1.2784355975141257,-3.96624,-300.572,0.024926230157022746,-0.6971064017655874,150.0
39,-33.5969,10.730632176259839,-32.5331,15.983565553796105,15.983565553796105,161.626,-8.729163237681131,163.12023,-7.658046133624307,-6.0,-43.0662,358.7594030286269,-37.806850000000004,360.27087683272254,360.27087683272254,-1.0638,-5.252933377536264,-1.49423,-1.071117104056823,-5.25935,-1.511473804095673,-3.96624,-300.572,0.7540735667780638,-0.8916492669109858,240.0
40,-32.3489,1.4083371432469036,-30.43692,7.5016002503940555,7.5016002503940555,127.028,-7.659223003519536,128.26908,-5.741307015977483,-4.272333168291995,-52.5385,324.1147262115568,-46.43999,325.37230775438593,325.4457564467702,-1.91198,-6.093263107147151,-1.24108,-1.9179159875420528,-6.09851,-1.2575815428291928,-3.96624,-300.572,-0.20233357608063207,-0.8216965166344976,149.0
41,-33.2926,16.438864864543376,-32.685796,21.192275479427423,21.192275479427423,182.469,-8.31761493804309,184.16267,-7.702420561290534,-6.0,-37.2677,379.6254654759465,-32.506969999999995,381.336576498254,381.336576498254,-0.606804,-4.753410614884045,-1.69367,-0.6151943767525654,-4.76073,-1.7111110223075034,-3.96624,-300.572,0.6292234648285203,-0.4653694006984097,328.0
42,-32.2239,1.0041438570014734,-30.24686,7.158074820736317,7.158074820736317,124.374,-7.54790524807111,125.60764999999999,-5.564972990621406,-4.139029820296648,-52.9542,321.4583407458256,-46.79506,322.70841889474366,322.7797160532599,-1.97704,-6.153930963734841,-1.23365,-1.9829322574497092,-6.15914,-1.2500781489180917,-3.96624,-300.572,-0.32356553686243794,0.11188729946124132,148.0
43,-33.2084,22.17189836077729,-32.881009999999996,26.415950431204603,26.415950431204603,203.099,-8.12726587849333,205.01358,-7.790302959779755,-6.0,-31.4453,400.27977326220986,-27.19295,402.21103138371757,402.21103138371757,-0.32739,-4.244052070427313,-1.91458,-0.33696291871357437,-4.25235,-1.9312581215076874,-3.96624,-300.572,0.5097380773290386,-0.11558744651297276,416.0
44,-32.1175,0.6300268499875088,-30.07571,6.84014594245577,6.84014594245577,121.725,-7.455163635144078,122.95115999999999,-5.407525082880635,-4.006030925594392,-53.3398,318.807181586549,-47.124509999999994,320.04967854574863,320.11975325361294,-2.04179,-6.21011909246826,-1.22616,-2.0476385522634413,-6.21529,-1.2424969591996515,-3.96624,-300.572,-0.43419354716743913,-0.9520978354542997,148.0
45,-33.105,9.21672166153111,-31.84905,14.729492879860494,14.729492879860494,151.203,-8.291002674554509,152.65293,-7.027986169072708,-5.4937579867524535,-44.6253,348.32734765213246,-39.106320000000004,349.7946540446261,349.8713654537421,-1.25595,-5.512771218329388,-1.44993,-1.2630165054817946,-5.51898,-1.4673063924936167,-3.96624,-300.572,0.3577297311521443,0.9485499663160993,237.0
46,-33.2242,22.056561010702858,-32.881243000000005,26.366779460105818,26.366779460105818,200.59,-8.156018507634588,202.49407,-7.803547975612247,-6.0,-31.5715,397.77036540961063,-27.253030000000003,399.6913196548039,399.6913196548039,-0.342957,-4.310218449402959,-1.90407,-0.35247053202234874,-4.31847,-1.9209542451932493,-3.96624,-300.572,0.4920366693447397,0.8765278619215678,415.0
47,-31.9459,-0.06893756929201089,-29.77351,6.265832273697242,6.265832273697242,116.433,-7.310852501274532,117.64314,-5.13270765283691,-3.7404053094480156,-54.0617,313.51128943784687,-47.72184,314.73763148838304,314.8072466055525,-2.17239,-6.3347698429892505,-1.21014,-2.178144848437622,-6.33986,-1.2263420505361842,-3.96624,-300.572,-0.6390758677341393,0.922899499660811,146.0
48,-33.3979,16.065754904556236,-32.670664,21.000489874489553,21.000489874489553,174.871,-8.4621368343326,176.53592,-7.726673972252108,-6.0,-37.6737,372.02642399270474,-32.73178,373.708948089373,373.708948089373,-0.727236,-4.934734969933322,-1.66492,-0.7354628620805018,-4.94192,-1.6825240966682906,-3.96624,-300.572,0.560179956615805,0.48357923574919826,326.0
49,-32.9087,8.536813067149602,-31.557440000000003,14.177629750412706,14.177629750412706,145.991,-8.121580001560691,147.42072000000002,-6.763368624913383,-5.231945674543212,-45.3278,343.1114100918967,-39.680870000000006,344.55856861091144,344.63513975842994,-1.35126,-5.640816683263107,-1.42972,-1.3582113766473112,-5.64693,-1.447158519014806,-3.96624,-300.572,0.18399242571548005,0.8540596676936076,236.0
50,-33.3293,15.780069738104324,-32.560113,20.78090869138275,20.78090869138275,172.306,-8.406767306322497,173.95924000000002,-7.629419222558926,-6.0,-37.9705,369.4598427046444,-32.96253,371.13075635145515,371.13075635145515,-0.769187,-5.0008389532784205,-1.65324,-0.7773480837635688,-5.00797,-1.670913646810688,-3.96624,-300.572,0.48112994019719135,-0.547697459417941,326.0
51,-31.7613,-0.7945009056205734,-29.45048,5.656736576725095,5.656736576725095,111.118,-7.153658393882349,112.31533999999999,-4.837160115278451,-3.473727982601015,-54.8103,308.1922150426286,-48.35404,309.4055462859478,309.4737178925817,-2.31082,-6.451237482345667,-1.19734,-2.3164982786039023,-6.45626,-1.2133312433192243,-3.96624,-300.572,-0.8569923500082522,0.7894879966929693,145.0
52,-33.2718,15.510879018866412,-32.45549,20.57266055477843,20.57266055477843,169.742,-8.362493681985367,171.3817,-7.538097673160578,-6.0,-38.2508,366.8943901810529,-33.18195,368.55178431590116,368.55178431590116,-0.81631,-5.0617815359120195,-1.6397,-0.824396008824791,-5.06885,-1.6573941348482066,-3.96624,-300.572,0.406159861318848,0.42071372636046367,325.0
53,-31.6673,-1.1572585974165719,-29.28519,5.347731950598018,5.347731950598018,108.455,-7.073389777337095,109.64617,-4.685638292370523,-3.340115088376361,-55.1846,305.52716918789713,-48.674620000000004,306.734194904552,306.8014710647517,-2.38211,-6.504990548014587,-1.19117,-2.387751484966566,-6.50998,-1.2070257166548266,-3.96624,-300.572,-0.9659316866787989,-0.2794107454681245,145.0
54,-33.2333,15.268977555567986,-32.371817,20.390853787740866,20.390853787740866,167.18,-8.337211486907439,168.80794,-7.467708269021447,-6.0,-38.5038,364.3311539742791,-33.37491,365.976814993003,365.976814993003,-0.861483,-5.1218762321728795,-1.62794,-0.8695032178859978,-5.12889,-1.6456610187239005,-3.96624,-300.572,0.3407087706744185,-0.609274002798793,325.0
55,-31.5709,-1.5299116354993387,-29.11748,5.037859601860561,5.037859601860561,105.791,-6.990725628216605,106.97422,-4.531710799020331,-3.206315851088835,-55.5688,302.8610680902867,-48.996080000000006,304.0600472743801,304.1263170217767,-2.45342,-6.567771237359905,-1.18322,-2.4590148291962723,-6.57272,-1.1989791840933854,-3.96624,-300.572,0.9225500202150321,0.6505268087106744,60.0
56,-32.4792,7.099094995846897,-30.92483,12.993923876334932,12.993923876334932,135.522,-7.746061864278232,136.90667,-6.184994676827085,-4.705688852700179,-46.8109,332.6340071953224,-40.910169999999994,334.03616645738543,334.11013174859175,-1.55437,-5.894828880488033,-1.38467,-1.5610671874511513,-5.90073,-1.4021592620630974,-3.96624,-300.572,-0.19818422984829256,0.6440563356515767,234.0
57,-32.3728,6.740369602712171,-30.766709999999996,12.700930812018264,12.700930812018264,132.898,-7.65319223905659,134.27159,-6.040467833278207,-4.573797948848419,-47.181,330.00791458399584,-41.21459,331.3990113148177,331.4723448090392,-1.60609,-5.960561209306091,-1.37359,-1.6127244057783783,-5.96641,-1.3910967308218218,-3.96624,-300.572,-0.29309078960171775,-0.41105847122927297,234.0
58,-33.4227,15.20034201659086,-32.477022999999996,20.437932712737876,20.437932712737876,162.126,-8.552712576365668,163.74067,-7.599093576958968,-6.0,-38.5943,359.2778552992138,-33.349759999999996,360.910312451417,360.910312451417,-0.945677,-5.237590696147013,-1.61467,-0.9536189994066995,-5.24454,-1.6324571522031917,-3.96624,-300.572,0.35765735315916686,-0.6358750194332061,324.0
59,-33.3435,21.30242997240139,-32.840922,25.98136324854928,25.98136324854928,185.491,-8.353261837868548,187.32741000000001,-7.841549184898227,-6.0,-32.391,382.66877611864766,-27.704119999999996,384.5228425463754,384.5228425463754,-0.502578,-4.678933276147884,-1.83641,-0.5117126529703206,-4.68688,-1.8540664277276673,-3.96624,-300.572,0.3532879431741951,0.8091370185501546,412.0
60,-33.3765,14.944989046814392,-32.386967,20.246959205006206,20.246959205006206,159.553,-8.519786316342046,161.15939,-7.522359429144906,-5.9208369101848115,-38.8608,356.703521109245,-33.551919999999996,358.32775048897065,358.40782661491863,-0.989533,-5.3019701581918115,-1.60639,-0.9974268871971423,-5.30888,-1.6242293797256395,-3.96624,-300.572,0.30080446982420245,0.3631395353328174,323.0
61,-31.9869,5.538704514936285,-30.20814,11.688852908121682,11.688852908121682,124.979,-7.3081177883540285,126.31971,-5.522909539702443,-4.175529195989433,-48.417,322.08174896551895,-42.261160000000004,323.43989468796,323.50726370514565,-1.77876,-6.1501483931853995,-1.34071,-1.7852082486515892,-6.15584,-1.3581457224410844,-3.96624,-300.572,-0.6332951926353524,0.40290879399306484,232.0
63,-33.0511,14.086016206222709,-31.97636,19.521068996019224,19.521068996019224,154.336,-8.22127797600368,155.91567,-7.1387930850027566,-5.65805217885023,-39.7424,351.4811412344269,-34.300560000000004,353.07878677308395,353.1528238183916,-1.07474,-5.43505278979651,-1.57967,-1.082484891000923,-5.44184,-1.597645538657111,-3.96624,-300.572,0.07609049946703152,0.2611377266171003,322.0
65,-33.1959,20.582007808741153,-32.592336,25.447605343365005,25.447605343365005,177.856,-8.24505260778528,179.654,-7.632567507248346,-6.0,-33.1445,375.02992433011747,-28.27113,376.8458674568334,376.8458674568334,-0.603564,-4.865597534623855,-1.798,-0.612485100536932,-4.87337,-1.8159431267159143,-3.96624,-300.572,0.16113663451832574,-0.2616530172666444,411.0
66,-32.8214,13.374463496761692,-31.663569999999996,18.94176019152195,18.94176019152195,149.135,-8.018396587121938,150.69223,-6.852948491903458,-5.396607220853557,-40.4765,346.2758940540539,-34.90252,347.85124304001283,347.92406010356535,-1.15783,-5.567296694760262,-1.55723,-1.1654480952184745,-5.57398,-1.57534898595891,-3.96624,-300.572,-0.09765914905277016,0.16963210557926406,321.0
67,-33.0544,26.19183848186992,-32.697653,30.51384650801086,30.51384650801086,198.442,-7.997622518702688,200.47117,-7.630716781420372,-6.0,-27.4455,395.63940278228296,-23.1147,397.68543633826727,397.68543633826727,-0.356747,-4.322008026140944,-2.02917,-0.36690573728231873,-4.3308,-2.0460335559843426,-3.96624,-300.572,-0.015013407250162628,0.07417453530690636,499.0
68,-32.717,13.035838140061003,-31.51776,18.668032715976288,18.668032715976288,146.534,-7.92740960241613,148.08095,-6.720609956929636,-5.2659421617856195,-40.8264,343.67289871909634,-35.18757,345.23803482210155,345.3107682118588,-1.19924,-5.632194575915283,-1.54695,-1.206799645486493,-5.63883,-1.5651361030051538,-3.96624,-300.572,-0.1789282038350508,-0.8756846603698544,321.0
69,-33.1826,20.22399407628285,-32.505517,25.21092790181919,25.21092790181919,172.779,-8.257953854869331,174.55382,-7.572079439916003,-6.0,-33.5245,369.9513255023913,-28.529900000000005,371.74423429522653,371.74423429522653,-0.677083,-4.986933825536341,-1.77482,-0.6858744149533288,-4.9946,-1.7929087928352374,-3.96624,-300.572,0.07593343718741087,-0.30230628190938663,410.0
70,-32.583,12.646168067309773,-31.337609999999998,18.3417530309748,18.3417530309748,143.921,-7.80688123554679,145.45489,-6.554004353076355,-5.13442598921055,-41.2274,341.05752948086257,-35.525240000000004,342.60964169603005,342.68062061422336,-1.24539,-5.695584963665028,-1.53389,-1.2528768824704373,-5.70216,-1.5521122151675109,-3.96624,-300.572,-0.2806472370262568,0.07225612516065247,320.0
71,-33.1697,20.034211725829373,-32.454601,25.0824799804249,25.0824799804249,170.235,-8.258182178984402,171.99796,-7.534358067584964,-6.0,-33.7253,367.40644716210056,-28.669419999999995,369.1875651826576,369.1875651826576,-0.715099,-5.048268254595521,-1.76296,-0.7238241113994335,-5.05588,-1.7811180205569876,-3.96624,-300.572,0.029692555412520593,0.6750260730630316,409.0
72,-33.1193,26.000395682271556,-32.749861,30.479693389668274,30.479693389668274,193.462,-8.088233923107143,195.44729999999998,-7.708874597446414,-6.0,-27.6585,390.65892884221716,-23.1706,392.6617080788402,392.6617080788402,-0.369439,-4.479297707396717,-1.9853,-0.37935932566073205,-4.4879,-2.002779236623068,-3.96624,-300.572,-0.02730865280594956,0.06468323153608253,498.0
73,-33.0882,19.736640901209995,-32.33317,24.847952280912644,24.847952280912644,167.667,-8.189927443464565,169.41844,-7.426237030900612,-6.0,-34.034,364.83674777457975,-28.915129999999998,366.60641252682126,366.60641252682126,-0.75503,-5.111311379702644,-1.75144,-0.7636904125639599,-5.11887,-1.7696647522414797,-3.96624,-300.572,-0.05473674097752049,-0.3574349892714963,409.0
74,-31.2759,2.982577294282258,-29.05596,9.55004488461153,9.55004488461153,106.437,-6.692725509247111,107.71981,-4.4666730655738505,-3.2443363060983224,-51.0535,303.52508092893913,-44.48063,304.82485463439934,304.8859714723731,-2.21994,-6.567467590329271,-1.28281,-2.226052443673257,-6.57287,-1.2997737054601848,-3.96624,-300.572,0.6401706765099303,0.95438934171692,144.0
75,-33.033,19.48303682498674,-32.241276,24.656990459323882,24.656990459323882,165.106,-8.147939441320698,166.84605,-7.347618983228628,-6.0,-34.2987,362.2743746131105,-29.117239999999995,364.0327310840732,364.0327310840732,-0.791724,-5.173953634337138,-1.74005,-0.8003204580920737,-5.18146,-1.7583564709626704,-3.96624,-300.572,-0.12348244678382808,0.6130924336292765,408.0
76,-31.185,2.625210594207836,-28.896749999999997,9.251707406832473,9.251707406832473,103.776,-6.6155469174473005,105.05345,-4.321217432754274,-3.1108827408515483,-51.4224,300.8620744253061,-44.790530000000004,302.15639084271163,302.21690757730676,-2.28825,-6.62649681262464,-1.27745,-2.2943294846930242,-6.63187,-1.2943164174054997,-3.96624,-300.572,0.5347168654150407,-0.11323622370101405,144.0
