x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-33.5177,202.345,-39.149,-0.424963,-2.185,-7.78256,6694.22,-4.46114,-8.07793
-33.4451,176.634,-45.851,-0.593147,-1.89747,-8.93218,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
6694.22,-4.46114,-8.07793,,,,,,
-33.2033,171.476,-46.6555,-0.641834,-1.8704,-9.16527,6694.22,-4.46114,-8.07793
-33.6029,194.797,-39.6066,-0.447691,-2.16837,-8.13032,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
6694.22,-4.46114,-8.07793,,,,,,
-33.4517,189.711,-40.2239,-0.472679,-2.14351,-8.35557,6694.22,-4.46114,-8.07793
-33.2253,163.82,-47.2892,-0.72495,-1.84688,-9.50204,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.2871,161.277,-47.4182,-0.754035,-1.8434,-9.61137,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.2062,182.053,-41.2007,-0.520353,-2.10978,-8.69381,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.3408,202.605,-34.8919,-0.459818,-2.40901,-7.69893,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.7494,150.876,-49.1834,-0.900294,-1.77777,-10.077,6694.22,-4.46114,-8.07793
-33.3108,200.117,-35.1276,-0.429578,-2.37681,-7.87456,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.2449,174.444,-41.761,-0.574268,-2.09251,-9.02928,6694.22,-4.46114,-8.07793
-32.5447,145.673,-49.9866,-0.987274,-1.74792,-10.3058,6694.22,-4.46114,-8.07793
-33.1565,171.878,-42.1082,-0.59639,-2.081,-9.14576,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.0764,169.315,-42.4398,-0.620892,-2.06625,-9.25783,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.0162,166.753,-42.7458,-0.644336,-2.05518,-9.37085,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.12,135.221,-51.6753,-1.19526,-1.6859,-10.7651,6694.22,-4.46114,-8.07793
-32.0178,132.602,-52.099,-1.25101,-1.66925,-10.8844,6694.22,-4.46114,-8.07793
-33.1714,161.689,-42.9389,-0.694346,-2.05081,-9.58911,6694.22,-4.46114,-8.07793
-33.3122,184.993,-36.2665,-0.471307,-2.33363,-8.56238,6694.22,-4.46114,-8.07793
-33.1108,159.12,-43.2564,-0.723861,-2.03853,-9.70449,6694.22,-4.46114,-8.07793
-31.6584,124.699,-53.4855,-1.45025,-1.62113,-11.2243,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.7664,153.914,-44.2387,-0.789998,-2.00177,-9.93812,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.1089,177.352,-37.1717,-0.516563,-2.30255,-8.90052,6694.22,-4.46114,-8.07793
-32.5283,148.721,-45.0718,-0.864735,-1.97215,-10.1692,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.4224,146.124,-45.4723,-0.904685,-1.9569,-10.2847,6694.22,-4.46114,-8.07793
-33.058,172.267,-37.6543,-0.552532,-2.28605,-9.12435,6694.22,-4.46114,-8.07793
-32.2902,143.515,-45.9206,-0.952586,-1.9402,-10.3954,6694.22,-4.46114,-8.07793
-33.0255,169.722,-37.908,-0.570897,-2.27595,-9.23863,6694.22,-4.46114,-8.07793
-33.1665,192.9,-31.3797,-0.416649,-2.54719,-8.20915,6694.22,-4.46114,-8.07793
-32.9255,167.156,-38.268,-0.592321,-2.26311,-9.35287,6694.22,-4.46114,-8.07793
-31.0412,106.2,-56.5235,-1.98521,-1.51991,-12.0429,6694.22,-4.46114,-8.07793
-32.8545,164.595,-38.585,-0.61317,-2.25175,-9.46772,6694.22,-4.46114,-8.07793
-30.9724,103.543,-56.941,-2.07568,-1.51065,-12.1505,6694.22,-4.46114,-8.07793
-31.8801,133.085,-47.5678,-1.15165,-1.87691,-10.859,6694.22,-4.46114,-8.07793
-32.9438,162.072,-38.6611,-0.63647,-2.24921,-9.57605,6694.22,-4.46114,-8.07793
-33.2449,185.357,-31.8214,-0.441665,-2.53885,-8.54605,6694.22,-4.46114,-8.07793
-33.0077,159.541,-38.7734,-0.661472,-2.24553,-9.68162,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.8473,156.948,-39.2383,-0.690353,-2.22922,-9.80028,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.1284,180.281,-32.3853,-0.465283,-2.51982,-8.77076,6694.22,-4.46114,-8.07793
-31.4051,122.573,-49.3947,-1.40478,-1.81185,-11.3253,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.5476,151.759,-40.142,-0.753232,-2.19633,-10.032,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.411,149.163,-40.5792,-0.787153,-2.1806,-10.1482,6694.22,-4.46114,-8.07793
-31.2179,117.311,-50.2567,-1.54532,-1.78034,-11.5615,6694.22,-4.46114,-8.07793
-32.2837,146.568,-41.0068,-0.825098,-2.16382,-10.2626,6694.22,-4.46114,-8.07793
-32.9669,195.721,-26.9933,-0.39344,-2.75053,-8.0841,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-31.0475,112.037,-51.1081,-1.69982,-1.75137,-11.7912,6694.22,-4.46114,-8.07793
-32.9992,193.218,-27.1277,-0.399221,-2.74591,-8.19325,6694.22,-4.46114,-8.07793
-32.0419,141.371,-41.8523,-0.90525,-2.13042,-10.4955,6694.22,-4.46114,-8.07793
-32.8155,167.551,-33.8411,-0.541686,-2.46887,-9.33469,6694.22,-4.46114,-8.07793
-32.9971,190.706,-27.3107,-0.402841,-2.74119,-8.3066,6694.22,-4.46114,-8.07793
-30.8814,106.751,-51.9689,-1.85779,-1.72302,-12.0285,6694.22,-4.46114,-8.07793
-32.7591,165.001,-34.1327,-0.562084,-2.45741,-9.44679,6694.22,-4.46114,-8.07793
-30.8189,104.107,-52.3705,-1.93933,-1.71204,-12.1462,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-30.7594,101.463,-52.7731,-2.02474,-1.69832,-12.2632,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-30.767,98.8104,-53.1699,-2.18126,-1.68886,-12.3687,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.0614,183.174,-27.7612,-0.425499,-2.72929,-8.64065,6694.22,-4.46114,-8.07793
-32.717,157.364,-34.8132,-0.626196,-2.43508,-9.77661,6694.22,-4.46114,-8.07793
-31.3782,125.707,-44.4043,-1.22467,-2.03513,-11.1865,6694.22,-4.46114,-8.07793
-31.0393,93.5208,-53.959,-2.76726,-1.64023,-12.5549,6694.22,-4.46114,-8.07793
-32.5703,154.779,-35.2527,-0.652228,-2.41901,-9.89622,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.9834,178.116,-28.2548,-0.444129,-2.7133,-8.8645,6694.22,-4.46114,-8.07793
-31.1568,120.455,-45.3019,-1.35836,-2.00165,-11.4184,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.9034,175.575,-28.5604,-0.452694,-2.70247,-8.98,6694.22,-4.46114,-8.07793
-32.0962,85.5887,-55.1016,-4.28412,-1.54588,-12.7998,6694.22,-4.46114,-8.07793
-32.9127,196.06,-22.5913,-0.378046,-2.95244,-8.06613,6694.22,-4.46114,-8.07793
-30.9799,115.202,-46.1396,-1.50156,-1.97122,-11.649,6694.22,-4.46114,-8.07793
-32.0186,144.417,-36.9787,-0.78132,-2.35426,-10.3543,6694.22,-4.46114,-8.07793
-32.8924,193.549,-22.7967,-0.381597,-2.94713,-8.17647,6694.22,-4.46114,-8.07793
-33.0325,80.295,-55.811,-5.53565,-1.47107,-12.9008,6694.22,-4.46114,-8.07793
-30.7846,109.927,-47.0319,-1.65436,-1.94052,-11.886,6694.22,-4.46114,-8.07793
-32.9011,191.046,-22.963,-0.383553,-2.94165,-8.29126,6694.22,-4.46114,-8.07793
-31.7898,139.23,-37.7956,-0.860665,-2.323,-10.5836,6694.22,-4.46114,-8.07793
-32.6543,165.401,-29.7106,-0.510194,-2.6637,-9.4262,6694.22,-4.46114,-8.07793
-31.6731,136.632,-38.2142,-0.902942,-2.30502,-10.7007,6694.22,-4.46114,-8.07793
-30.6699,104.663,-47.8072,-1.81352,-1.91595,-12.12,6694.22,-4.46114,-8.07793
-31.5673,134.033,-38.622,-0.950185,-2.2892,-10.8171,6694.22,-4.46114,-8.07793
-32.8604,186.019,-23.3801,-0.392741,-2.92912,-8.51515,6694.22,-4.46114,-8.07793
-31.4447,131.425,-39.0589,-1.00109,-2.27248,-10.9334,6694.22,-4.46114,-8.07793
-30.5463,99.3764,-48.6235,-1.98837,-1.89329,-12.3589,6694.22,-4.46114,-8.07793
-32.8631,183.509,-23.5543,-0.39878,-2.92337,-8.62441,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.568,157.774,-30.44,-0.562057,-2.63843,-9.76429,6694.22,-4.46114,-8.07793
-31.2222,126.203,-39.9156,-1.11285,-2.23972,-11.1632,6694.22,-4.46114,-8.07793
-32.8776,180.999,-23.7152,-0.405429,-2.91951,-8.73533,6694.22,-4.46114,-8.07793
-32.4283,155.198,-30.8573,-0.583681,-2.62281,-9.87801,6694.22,-4.46114,-8.07793
-32.9942,61.3707,-58.3543,-6.68414,-1.47523,-13.1821,6694.22,-4.46114,-8.07793
-32.865,178.481,-23.9116,-0.409696,-2.91431,-8.8494,6694.22,-4.46114,-8.07793
-32.332,152.631,-31.2136,-0.608336,-2.60896,-9.99173,6694.22,-4.46114,-8.07793
-32.5233,58.6881,-58.6725,-6.36887,-1.44836,-13.1978,6694.22,-4.46114,-8.07793
-32.8128,175.952,-24.1772,-0.417104,-2.90587,-8.96397,6694.22,-4.46114,-8.07793
-32.1941,150.051,-31.628,-0.633236,-2.5927,-10.1063,6694.22,-4.46114,-8.07793
-31.9878,56.022,-58.9916,-5.98125,-1.40501,-13.2245,6694.22,-4.46114,-8.07793
-32.862,196.398,-18.209,-0.362289,-3.15281,-8.05192,6694.22,-4.46114,-8.07793
-32.7871,173.427,-24.3964,-0.425995,-2.89951,-9.07316,6694.22,-4.46114,-8.07793
-31.4613,53.3516,-59.2808,-5.59728,-1.36588,-13.2326,6694.22,-4.46114,-8.07793
-32.2244,83.5995,-50.934,-4.63005,-1.64662,-12.8287,6694.22,-4.46114,-8.07793
-30.7216,113.095,-42.0668,-1.45149,-2.16101,-11.7435,6694.22,-4.46114,-8.07793
-30.9954,50.6841,-59.5443,-5.27424,-1.32027,-13.213,6694.22,-4.46114,-8.07793
-32.8876,81.0154,-51.2937,-5.44668,-1.55313,-12.8941,6694.22,-4.46114,-8.07793
-32.83,191.394,-18.5986,-0.364827,-3.1394,-8.27304,6694.22,-4.46114,-8.07793
-30.6372,47.9914,-59.7982,-5.05659,-1.29799,-13.1873,6694.22,-4.46114,-8.07793
-33.328,78.3435,-51.6516,-6.05044,-1.53997,-12.9406,6694.22,-4.46114,-8.07793
-32.6252,165.82,-25.2011,-0.459524,-2.87123,-9.40756,6694.22,-4.46114,-8.07793
-30.3762,45.2782,-60.0444,-4.93906,-1.29136,-13.1473,6694.22,-4.46114,-8.07793
-33.7957,75.6683,-52.0228,-6.67883,-1.52854,-13.0059,6694.22,-4.46114,-8.07793
-31.4145,134.508,-34.165,-0.845691,-2.49208,-10.7964,6694.22,-4.46114,-8.07793
-32.5556,163.276,-25.4937,-0.468884,-2.86153,-9.52066,6694.22,-4.46114,-8.07793
-32.7915,186.377,-19.005,-0.369073,-3.13018,-8.49881,6694.22,-4.46114,-8.07793
-31.3067,131.91,-34.5724,-0.894866,-2.47634,-10.907,6694.22,-4.46114,-8.07793
-33.9818,70.2828,-52.7451,-7.18146,-1.53267,-13.1185,6694.22,-4.46114,-8.07793
-32.7577,183.863,-19.2333,-0.375032,-3.12247,-8.60794,6694.22,-4.46114,-8.07793
-31.1848,129.302,-35.0026,-0.945531,-2.46306,-11.0204,6694.22,-4.46114,-8.07793
-29.7142,37.1076,-60.7224,-4.68502,-1.29558,-13.0069,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.7509,181.354,-19.4144,-0.376915,-3.11862,-8.71924,6694.22,-4.46114,-8.07793
-33.5404,64.8602,-53.4641,-7.09414,-1.54715,-13.1761,6694.22,-4.46114,-8.07793
-32.3534,155.633,-26.385,-0.519821,-2.82826,-9.85573,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.7448,178.844,-19.6011,-0.381984,-3.11238,-8.83255,6694.22,-4.46114,-8.07793
-32.2421,153.07,-26.7482,-0.535881,-2.81389,-9.97307,6694.22,-4.46114,-8.07793
-29.3847,31.7046,-60.9668,-4.49339,-1.29908,-12.9042,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.7369,176.332,-19.7841,-0.383598,-3.10747,-8.94486,6694.22,-4.46114,-8.07793
-30.612,89.3924,-45.687,-2.72732,-1.9969,-12.7168,6694.22,-4.46114,-8.07793
-29.2525,29.015,-61.0231,-4.39454,-1.30115,-12.8408,6694.22,-4.46114,-8.07793
-31.754,56.9434,-54.4086,-5.75568,-1.36257,-13.2485,6694.22,-4.46114,-8.07793
-32.6865,173.807,-20.0431,-0.392724,-3.09872,-9.05424,6694.22,-4.46114,-8.07793
-30.6565,116.243,-37.1381,-1.24974,-2.38132,-11.6023,6694.22,-4.46114,-8.07793
-29.129,26.3261,-61.0718,-4.29914,-1.30322,-12.7814,6694.22,-4.46114,-8.07793
-31.6572,84.1901,-46.4288,-4.12834,-1.84462,-12.7971,6694.22,-4.46114,-8.07793
-32.7012,171.297,-20.1993,-0.397606,-3.09396,-9.1635,6694.22,-4.46114,-8.07793
-31.6582,142.743,-28.4623,-0.637393,-2.74919,-10.43,6694.22,-4.46114,-8.07793
-32.3242,81.5986,-46.7816,-4.95912,-1.76041,-12.8423,6694.22,-4.46114,-8.07793
-29.0078,23.632,-61.1246,-4.20503,-1.30722,-12.7214,6694.22,-4.46114,-8.07793
-32.6614,168.768,-20.4362,-0.407025,-3.08883,-9.27126,6694.22,-4.46114,-8.07793
-30.1962,48.9787,-55.2996,-4.66448,-1.19041,-13.2384,6694.22,-4.46114,-8.07793
-30.3883,108.375,-38.4062,-1.47328,-2.33487,-11.952,6694.22,-4.46114,-8.07793
-32.7387,189.236,-14.4659,-0.354209,-3.33192,-8.3706,6694.22,-4.46114,-8.07793
-32.6427,166.249,-20.642,-0.414615,-3.07897,-9.38269,6694.22,-4.46114,-8.07793
-33.5789,76.3641,-47.4948,-6.54117,-1.63383,-12.9373,6694.22,-4.46114,-8.07793
-32.6754,186.72,-14.7329,-0.356666,-3.3262,-8.48082,6694.22,-4.46114,-8.07793
-28.7985,18.2507,-61.1832,-4.02771,-1.31273,-12.5958,6694.22,-4.46114,-8.07793
-29.6883,43.5657,-55.7787,-4.44395,-1.17437,-13.1552,6694.22,-4.46114,-8.07793
-30.2462,103.12,-39.2136,-1.63598,-2.3076,-12.1826,6694.22,-4.46114,-8.07793
-32.4635,161.162,-21.2836,-0.429298,-3.05862,-9.61688,6694.22,-4.46114,-8.07793
-29.4653,40.8526,-56.0001,-4.35595,-1.17185,-13.1064,6694.22,-4.46114,-8.07793
-28.7081,15.5609,-61.2068,-3.94276,-1.31541,-12.5404,6694.22,-4.46114,-8.07793
-30.1807,100.493,-39.6141,-1.71866,-2.29157,-12.2996,6694.22,-4.46114,-8.07793
-32.3932,158.62,-21.5795,-0.444695,-3.0461,-9.72748,6694.22,-4.46114,-8.07793
-32.6284,181.709,-15.1372,-0.356329,-3.31369,-8.70381,6694.22,-4.46114,-8.07793
-30.1155,97.86,-40.0172,-1.80187,-2.27736,-12.4182,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-33.5067,65.6824,-48.8572,-7.05408,-1.58629,-13.1673,6694.22,-4.46114,-8.07793
-29.0522,35.4217,-56.4062,-4.1878,-1.1742,-13.0125,6694.22,-4.46114,-8.07793
-32.678,179.218,-15.2317,-0.35688,-3.3127,-8.81468,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-32.9643,63.0426,-49.2097,-6.67471,-1.52918,-13.2106,6694.22,-4.46114,-8.07793
-30.0549,92.611,-40.7566,-2.007,-2.23708,-12.6374,6694.22,-4.46114,-8.07793
-30.7136,121.984,-31.7913,-0.994336,-2.61828,-11.3438,6694.22,-4.46114,-8.07793
-32.1499,60.4572,-49.5365,-6.02202,-1.41506,-13.2302,6694.22,-4.46114,-8.07793
-28.4934,7.47817,-61.2389,-3.74566,-1.32262,-12.3381,6694.22,-4.46114,-8.07793
-30.1903,89.9749,-41.1849,-2.33953,-2.19937,-12.7103,6694.22,-4.46114,-8.07793
-28.7587,30.0375,-56.5912,-4.00824,-1.17679,-12.891,6694.22,-4.46114,-8.07793
-31.871,148.366,-23.1317,-0.510604,-2.98439,-10.1773,6694.22,-4.46114,-8.07793
-31.3982,57.8831,-49.849,-5.40623,-1.29804,-13.2758,6694.22,-4.46114,-8.07793
-30.5156,116.766,-32.6201,-1.11855,-2.58783,-11.5732,6694.22,-4.46114,-8.07793
-31.7351,145.794,-23.5329,-0.526748,-2.96977,-10.2956,6694.22,-4.46114,-8.07793
-28.662,27.369,-56.6077,-3.91517,-1.17507,-12.8351,6694.22,-4.46114,-8.07793
-30.984,84.7442,-41.9495,-3.48916,-2.08768,-12.8174,6694.22,-4.46114,-8.07793
-32.4483,192.02,-10.3172,-0.34657,-3.52317,-8.2468,6694.22,-4.46114,-8.07793
-28.3813,2.07626,-61.2478,-3.64074,-1.33083,-12.197,6694.22,-4.46114,-8.07793
-30.1036,52.6718,-50.4514,-4.41455,-1.10469,-13.2976,6694.22,-4.46114,-8.07793
-30.3446,111.544,-33.43,-1.25557,-2.55569,-11.8036,6694.22,-4.46114,-8.07793
-32.5898,169.164,-16.0527,-0.363104,-3.29337,-9.26741,6694.22,-4.46114,-8.07793
-32.3942,79.6184,-42.658,-5.24352,-1.86463,-12.8912,6694.22,-4.46114,-8.07793
-28.3094,-0.6343,-61.2678,-3.59128,-1.33164,-12.1133,6694.22,-4.46114,-8.07793
-32.5066,166.637,-16.3593,-0.378703,-3.27454,-9.37137,6694.22,-4.46114,-8.07793
-31.3055,138.05,-24.805,-0.610478,-2.91746,-10.6315,6694.22,-4.46114,-8.07793
-33.1954,77.062,-43.0589,-6.21899,-1.74065,-12.9687,6694.22,-4.46114,-8.07793
-30.1401,106.294,-34.3148,-1.4091,-2.52198,-12.0375,6694.22,-4.46114,-8.07793
-31.1844,135.469,-25.2048,-0.640915,-2.90111,-10.7491,6694.22,-4.46114,-8.07793
-28.3565,19.3235,-56.6982,-3.66105,-1.17693,-12.6463,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-30.0697,103.674,-34.7109,-1.48791,-2.50709,-12.153,6694.22,-4.46114,-8.07793
-31.074,132.884,-25.5954,-0.677593,-2.88734,-10.8607,6694.22,-4.46114,-8.07793
-28.1721,-6.068,-61.3258,-3.49095,-1.34199,-11.9752,6694.22,-4.46114,-8.07793
-28.9951,41.8664,-51.4999,-3.93266,-1.05351,-13.147,6694.22,-4.46114,-8.07793
-28.2741,16.6332,-56.7256,-3.59146,-1.1832,-12.5872,6694.22,-4.46114,-8.07793
-31.5873,199.629,-6.71813,-0.37127,-3.68722,-7.8771,6694.22,-4.46114,-8.07793
-32.3643,159.055,-17.0961,-0.393306,-3.25057,-9.70565,6694.22,-4.46114,-8.07793
-28.1199,-8.77501,-61.3184,-3.43511,-1.3447,-11.9041,6694.22,-4.46114,-8.07793
-29.9417,98.4255,-35.5211,-1.66672,-2.47332,-12.3842,6694.22,-4.46114,-8.07793
-28.1978,13.9448,-56.7497,-3.52977,-1.18399,-12.5204,6694.22,-4.46114,-8.07793
-31.5683,197.158,-6.90057,-0.351013,-3.67146,-8.01517,6694.22,-4.46114,-8.07793
-33.4861,66.4862,-44.3,-7.03973,-1.63411,-13.167,6694.22,-4.46114,-8.07793
-28.5571,36.4427,-51.9514,-3.76438,-1.05042,-13.0679,6694.22,-4.46114,-8.07793
-28.0955,-11.4678,-61.26,-3.37594,-1.34637,-11.8294,6694.22,-4.46114,-8.07793
-28.136,11.2583,-56.7575,-3.47303,-1.18523,-12.4533,6694.22,-4.46114,-8.07793
-32.6062,63.9291,-44.6775,-6.34032,-1.49372,-13.2143,6694.22,-4.46114,-8.07793
-29.8378,93.1638,-36.3412,-1.8728,-2.44047,-12.6218,6694.22,-4.46114,-8.07793
-30.5733,122.497,-27.2971,-0.860543,-2.82094,-11.3177,6694.22,-4.46114,-8.07793
-32.1851,174.49,-11.8729,-0.345422,-3.47146,-9.02712,6694.22,-4.46114,-8.07793
-31.7283,61.3871,-45.0333,-5.63072,-1.34026,-13.2577,6694.22,-4.46114,-8.07793
-31.476,192.168,-7.35629,-0.349003,-3.65584,-8.23878,6694.22,-4.46114,-8.07793
-30.4588,119.894,-27.7214,-0.917457,-2.80388,-11.4307,6694.22,-4.46114,-8.07793
-31.8327,148.827,-18.6242,-0.437211,-3.19002,-10.1561,6694.22,-4.46114,-8.07793
-29.9856,87.9083,-37.1361,-2.35585,-2.38023,-12.7978,6694.22,-4.46114,-8.07793
-30.3674,117.296,-28.1121,-0.971274,-2.78798,-11.5449,6694.22,-4.46114,-8.07793
-28.0421,5.88339,-56.7399,-3.37103,-1.19173,-12.3157,6694.22,-4.46114,-8.07793
-31.6401,146.245,-19.1099,-0.455133,-3.1719,-10.2729,6694.22,-4.46114,-8.07793
-30.2728,85.2915,-37.4975,-2.80982,-2.33463,-12.8483,6694.22,-4.46114,-8.07793
-32.1185,169.468,-12.3077,-0.346132,-3.4574,-9.25887,6694.22,-4.46114,-8.07793
-31.4395,187.184,-7.74243,-0.343433,-3.6431,-8.46479,6694.22,-4.46114,-8.07793
-27.986,3.1872,-56.7482,-3.32452,-1.19303,-12.241,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-28.1433,-19.4944,-60.8927,-3.19209,-1.34966,-11.6003,6694.22,-4.46114,-8.07793
-30.18,112.082,-28.92,-1.09595,-2.75834,-11.7747,6694.22,-4.46114,-8.07793
-32.2241,166.984,-12.3148,-0.343645,-3.46361,-9.36786,6694.22,-4.46114,-8.07793
-29.2456,51.0021,-46.2466,-3.74,-0.945776,-13.3354,6694.22,-4.46114,-8.07793
-27.9162,0.482566,-56.7652,-3.27695,-1.19422,-12.1561,6694.22,-4.46114,-8.07793
-30.1704,199.689,-4.44237,-0.358953,-3.77848,-7.89672,6694.22,-4.46114,-8.07793
-32.0625,164.436,-12.7344,-0.353354,-3.44426,-9.46944,6694.22,-4.46114,-8.07793
-28.2111,-22.1447,-60.6876,-3.12907,-1.34848,-11.5207,6694.22,-4.46114,-8.07793
-28.9679,48.2919,-46.5412,-3.6488,-0.936964,-13.2895,6694.22,-4.46114,-8.07793
-29.9948,106.855,-29.7564,-1.24129,-2.72369,-12.0051,6694.22,-4.46114,-8.07793
-31.0761,135.947,-20.7404,-0.53758,-3.10664,-10.7225,6694.22,-4.46114,-8.07793
-27.92,20.4005,-52.2107,-3.29261,-1.03581,-12.6852,6694.22,-4.46114,-8.07793
-28.7143,45.5846,-46.8104,-3.56405,-0.929801,-13.245,6694.22,-4.46114,-8.07793
-29.9195,104.238,-30.1696,-1.32511,-2.70768,-12.123,6694.22,-4.46114,-8.07793
-31.4956,179.717,-8.14667,-0.336031,-3.63492,-8.796,6694.22,-4.46114,-8.07793
-30.1394,194.718,-4.79387,-0.351575,-3.76967,-8.11961,6694.22,-4.46114,-8.07793
-31.9173,159.38,-13.2853,-0.358246,-3.42512,-9.69914,6694.22,-4.46114,-8.07793
-28.4846,42.8833,-47.0425,-3.47538,-0.925275,-13.2023,6694.22,-4.46114,-8.07793
-27.8549,17.7124,-52.2329,-3.23289,-1.04968,-12.6342,6694.22,-4.46114,-8.07793
-31.3532,177.189,-8.52143,-0.337097,-3.62097,-8.9102,6694.22,-4.46114,-8.07793
-33.8589,69.8933,-39.4159,-7.30503,-1.73606,-13.0531,6694.22,-4.46114,-8.07793
-28.2666,40.1785,-47.267,-3.39583,-0.922999,-13.1593,6694.22,-4.46114,-8.07793
-30.2144,192.253,-4.84249,-0.349256,-3.76687,-8.2335,6694.22,-4.46114,-8.07793
-30.7591,128.217,-21.854,-0.631295,-3.06212,-11.0631,6694.22,-4.46114,-8.07793
6694.22,-4.46114,-8.07793,,,,,,
-31.7073,154.296,-13.9422,-0.369122,-3.40059,-9.92291,6694.22,-4.46114,-8.07793
-29.7168,96.3723,-31.3921,-1.59905,-2.65878,-12.4641,6694.22,-4.46114,-8.07793
-30.1249,189.747,-5.13717,-0.346871,-3.75801,-8.34593,6694.22,-4.46114,-8.07793
-27.6891,-10.3414,-56.8138,-3.08583,-1.20596,-11.8801,6694.22,-4.46114,-8.07793
-27.7328,12.3505,-52.2619,-3.13264,-1.05077,-12.5011,6694.22,-4.46114,-8.07793
