x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-30.5596,122.13,-47.277,-0.4839,-0.820879,-0.152501,6580.22,-2.36547,-138.022
-32.3531,151.764,-39.1669,-0.504054,-0.889173,-0.0605882,6580.22,-2.36547,-138.022
-33.162,201.503,-27.2456,-0.280755,-0.990675,0.00746103,6580.22,-2.36547,-138.022
-30.2417,116.834,-47.8908,-0.468204,-0.808914,-0.168903,6580.22,-2.36547,-138.022
-33.0741,175.604,-32.7491,-0.403481,-0.931716,-0.0173082,6580.22,-2.36547,-138.022
-32.0565,146.541,-39.7564,-0.499092,-0.879995,-0.0755435,6580.22,-2.36547,-138.022
-32.9747,173.03,-32.9856,-0.414577,-0.928641,-0.0231298,6580.22,-2.36547,-138.022
-29.905,111.519,-48.537,-0.45455,-0.796845,-0.18293,6580.22,-2.36547,-138.022
-32.8817,170.459,-33.2089,-0.426184,-0.922905,-0.0269109,6580.22,-2.36547,-138.022
-29.7335,108.856,-48.8641,-0.448309,-0.790801,-0.189485,6580.22,-2.36547,-138.022
-32.81,167.889,-33.4026,-0.438122,-0.919092,-0.0276873,6580.22,-2.36547,-138.022
-29.5578,106.189,-49.1951,-0.440319,-0.785047,-0.199033,6580.22,-2.36547,-138.022
-31.4071,136.047,-41.0149,-0.482276,-0.858919,-0.104774,6580.22,-2.36547,-138.022
-31.2435,133.418,-41.3272,-0.476741,-0.853981,-0.112539,6580.22,-2.36547,-138.022
-32.9316,162.829,-33.3853,-0.454546,-0.911553,-0.0354704,6580.22,-2.36547,-138.022
-33.1713,186.367,-27.7136,-0.330355,-0.960468,-0.00943982,6580.22,-2.36547,-138.022
-32.8484,160.249,-33.5909,-0.461466,-0.910108,-0.0390094,6580.22,-2.36547,-138.022
-30.6651,125.483,-42.4006,-0.456914,-0.836966,-0.139424,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.4409,155.014,-34.3507,-0.464531,-0.901549,-0.0500838,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.9526,178.708,-28.2867,-0.360327,-0.946332,-0.0155787,6580.22,-2.36547,-138.022
-32.1234,149.799,-34.9718,-0.459822,-0.893863,-0.0692122,6580.22,-2.36547,-138.022
-32.9697,199.477,-23.1097,-0.271991,-0.994616,0.00497782,6580.22,-2.36547,-138.022
-31.9766,147.191,-35.2606,-0.458888,-0.889954,-0.0730274,6580.22,-2.36547,-138.022
-32.8864,173.616,-28.5506,-0.380895,-0.937731,-0.0206233,6580.22,-2.36547,-138.022
-31.7944,144.57,-35.6041,-0.456752,-0.884772,-0.0789053,6580.22,-2.36547,-138.022
-32.8448,171.065,-28.6938,-0.390237,-0.932548,-0.0244496,6580.22,-2.36547,-138.022
-33.0366,194.463,-23.1661,-0.286731,-0.983792,0.00451525,6580.22,-2.36547,-138.022
-32.7322,168.489,-28.9428,-0.398971,-0.929513,-0.0276926,6580.22,-2.36547,-138.022
-29.4666,106.924,-44.6755,-0.41069,-0.796134,-0.194789,6580.22,-2.36547,-138.022
-32.6469,165.92,-29.1504,-0.405665,-0.925853,-0.0332135,6580.22,-2.36547,-138.022
-29.3002,104.263,-44.995,-0.403525,-0.790434,-0.204399,6580.22,-2.36547,-138.022
-31.1675,134.099,-36.8179,-0.439071,-0.862918,-0.10911,6580.22,-2.36547,-138.022
-32.7224,163.399,-29.1193,-0.415044,-0.921771,-0.0341934,6580.22,-2.36547,-138.022
-33.1112,186.925,-23.2811,-0.307895,-0.970538,-0.0057136,6580.22,-2.36547,-138.022
-32.7683,160.867,-29.1291,-0.422143,-0.919043,-0.0372646,6580.22,-2.36547,-138.022
-28.8427,96.2762,-45.8888,-0.38658,-0.774928,-0.226729,6580.22,-2.36547,-138.022
-32.5813,158.26,-29.4793,-0.424329,-0.91679,-0.041342,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.9868,181.84,-23.6248,-0.323735,-0.960872,-0.0102857,6580.22,-2.36547,-138.022
-30.416,123.543,-38.2128,-0.415681,-0.841258,-0.143366,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.2177,153.048,-30.1675,-0.423374,-0.907999,-0.0574906,6580.22,-2.36547,-138.022
-28.3668,88.2566,-46.8089,-0.367797,-0.759969,-0.250106,6580.22,-2.36547,-138.022
-32.0434,150.44,-30.4985,-0.419496,-0.9042,-0.0674776,6580.22,-2.36547,-138.022
-30.0755,118.262,-38.856,-0.402932,-0.829856,-0.160756,6580.22,-2.36547,-138.022
-31.8766,147.832,-30.8162,-0.418002,-0.899606,-0.0720775,6580.22,-2.36547,-138.022
-32.8367,197.471,-18.9049,-0.263299,-1.00044,0.00426917,6580.22,-2.36547,-138.022
-28.038,82.8901,-47.4411,-0.356284,-0.750183,-0.263604,6580.22,-2.36547,-138.022
-29.7388,112.97,-39.4936,-0.391181,-0.818205,-0.176647,6580.22,-2.36547,-138.022
-32.8681,194.97,-18.9333,-0.268086,-0.994066,0.00119745,6580.22,-2.36547,-138.022
-31.5493,142.613,-31.4434,-0.412669,-0.889087,-0.0866124,6580.22,-2.36547,-138.022
-32.6352,169.081,-24.5368,-0.36139,-0.939447,-0.0303434,6580.22,-2.36547,-138.022
-32.8676,192.459,-19.0042,-0.273349,-0.987935,-6.81986e-05,6580.22,-2.36547,-138.022
-29.403,107.667,-40.1336,-0.379463,-0.806451,-0.193196,6580.22,-2.36547,-138.022
-32.5655,166.523,-24.7174,-0.368461,-0.935357,-0.0315018,6580.22,-2.36547,-138.022
-29.2541,105.018,-40.4251,-0.374493,-0.801179,-0.200874,6580.22,-2.36547,-138.022
-27.3604,72.1145,-48.726,-0.326588,-0.732344,-0.292335,6580.22,-2.36547,-138.022
-29.1034,102.366,-40.7196,-0.368802,-0.795081,-0.209664,6580.22,-2.36547,-138.022
-27.1927,69.4141,-49.0424,-0.3187,-0.727886,-0.299243,6580.22,-2.36547,-138.022
-28.9499,99.7092,-41.0178,-0.364189,-0.790055,-0.216675,6580.22,-2.36547,-138.022
-26.9967,66.6987,-49.4039,-0.31059,-0.723262,-0.305975,6580.22,-2.36547,-138.022
-32.9291,184.928,-19.126,-0.29324,-0.975365,-0.00547251,6580.22,-2.36547,-138.022
-32.4765,158.873,-25.0761,-0.38562,-0.926188,-0.039492,6580.22,-2.36547,-138.022
-30.5379,126.886,-33.3517,-0.384425,-0.856804,-0.133845,6580.22,-2.36547,-138.022
-28.6268,94.3815,-41.6345,-0.35474,-0.779491,-0.230372,6580.22,-2.36547,-138.022
-32.3045,156.275,-25.4023,-0.386393,-0.922758,-0.0458731,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.8425,179.863,-19.4034,-0.30321,-0.966417,-0.0130908,6580.22,-2.36547,-138.022
-30.1733,121.611,-34.0325,-0.374886,-0.845572,-0.148869,6580.22,-2.36547,-138.022
-32.8193,200.516,-14.4,-0.246491,-1.01435,0.00648561,6580.22,-2.36547,-138.022
-32.7587,177.316,-19.5972,-0.307953,-0.961571,-0.0168218,6580.22,-2.36547,-138.022
-28.1497,86.3695,-42.5564,-0.337693,-0.76506,-0.25452,6580.22,-2.36547,-138.022
-32.7847,198.002,-14.5193,-0.250038,-1.00962,0.0058556,6580.22,-2.36547,-138.022
-29.8437,116.34,-34.654,-0.365334,-0.834016,-0.16344,6580.22,-2.36547,-138.022
-31.6158,145.866,-26.6975,-0.378602,-0.904821,-0.0730653,6580.22,-2.36547,-138.022
-32.7627,195.494,-14.6182,-0.251907,-1.00244,0.00210423,6580.22,-2.36547,-138.022
-27.8253,81.0109,-43.1765,-0.328466,-0.75521,-0.266323,6580.22,-2.36547,-138.022
-29.484,111.047,-35.3283,-0.3538,-0.821357,-0.182406,6580.22,-2.36547,-138.022
-32.7748,192.989,-14.6713,-0.257222,-0.998742,0.000469089,6580.22,-2.36547,-138.022
-31.3009,140.658,-27.3006,-0.371719,-0.894389,-0.0886298,6580.22,-2.36547,-138.022
-32.476,167.12,-20.3132,-0.33195,-0.944964,-0.0287981,6580.22,-2.36547,-138.022
-31.1364,138.049,-27.6132,-0.366296,-0.888638,-0.0997099,6580.22,-2.36547,-138.022
-29.2016,105.768,-35.8837,-0.345263,-0.810906,-0.196492,6580.22,-2.36547,-138.022
-30.979,135.438,-27.9116,-0.36189,-0.884097,-0.106732,6580.22,-2.36547,-138.022
-32.734,187.958,-14.8674,-0.26632,-0.990287,-0.0025155,6580.22,-2.36547,-138.022
-30.803,132.819,-28.2369,-0.359425,-0.878262,-0.111419,6580.22,-2.36547,-138.022
-28.8945,100.47,-36.4775,-0.336625,-0.799852,-0.212899,6580.22,-2.36547,-138.022
-32.7355,185.447,-14.9325,-0.271138,-0.985471,-0.00257725,6580.22,-2.36547,-138.022
-26.9492,67.5375,-44.819,-0.294498,-0.732114,-0.302513,6580.22,-2.36547,-138.022
-32.352,159.477,-20.7167,-0.346005,-0.935474,-0.0409725,6580.22,-2.36547,-138.022
-30.4593,127.576,-28.8836,-0.349919,-0.86645,-0.131253,6580.22,-2.36547,-138.022
-32.7462,182.937,-14.9887,-0.274022,-0.98098,-0.00884429,6580.22,-2.36547,-138.022
-32.1908,156.89,-21.0274,-0.346136,-0.93102,-0.0480619,6580.22,-2.36547,-138.022
-26.5906,62.1235,-45.488,-0.280559,-0.722455,-0.315785,6580.22,-2.36547,-138.022
-32.7319,180.419,-15.0755,-0.276527,-0.976589,-0.0132599,6580.22,-2.36547,-138.022
-32.0699,154.313,-21.2738,-0.346198,-0.927143,-0.0519303,6580.22,-2.36547,-138.022
-26.4266,59.4191,-45.7978,-0.27222,-0.71743,-0.32309,6580.22,-2.36547,-138.022
-32.6771,177.885,-15.2294,-0.281421,-0.972558,-0.0161138,6580.22,-2.36547,-138.022
-31.9072,151.72,-21.5778,-0.34634,-0.923363,-0.0561348,6580.22,-2.36547,-138.022
-26.2691,56.7138,-46.0994,-0.262588,-0.71326,-0.332304,6580.22,-2.36547,-138.022
-32.7392,198.532,-10.1473,-0.239457,-1.01926,0.00980961,6580.22,-2.36547,-138.022
-32.6453,175.358,-15.3429,-0.284166,-0.968208,-0.0196274,6580.22,-2.36547,-138.022
-26.119,54.0086,-46.3866,-0.254996,-0.70884,-0.338369,6580.22,-2.36547,-138.022
-27.9046,84.4776,-38.3623,-0.310321,-0.768593,-0.257086,6580.22,-2.36547,-138.022
-29.598,114.419,-30.4926,-0.327875,-0.837543,-0.169318,6580.22,-2.36547,-138.022
-25.9692,51.3002,-46.6738,-0.248102,-0.704225,-0.34239,6580.22,-2.36547,-138.022
-27.7474,81.8043,-38.663,-0.306447,-0.764161,-0.263411,6580.22,-2.36547,-138.022
-32.7075,193.525,-10.3232,-0.242404,-1.0085,0.0024118,6580.22,-2.36547,-138.022
-25.8208,48.5893,-46.9588,-0.240116,-0.700034,-0.347929,6580.22,-2.36547,-138.022
-27.5778,79.1244,-38.9832,-0.300229,-0.75907,-0.272138,6580.22,-2.36547,-138.022
-32.462,167.735,-15.8242,-0.296302,-0.956059,-0.0306009,6580.22,-2.36547,-138.022
-25.6697,45.8733,-47.2506,-0.232623,-0.696226,-0.353411,6580.22,-2.36547,-138.022
-27.4114,76.4427,-39.2975,-0.294481,-0.75412,-0.280617,6580.22,-2.36547,-138.022
-30.8937,136.107,-23.4736,-0.324892,-0.892992,-0.105072,6580.22,-2.36547,-138.022
-32.3862,165.187,-16.0084,-0.299484,-0.95096,-0.0353738,6580.22,-2.36547,-138.022
-32.669,188.506,-10.5089,-0.246594,-1.0005,-0.00268727,6580.22,-2.36547,-138.022
-30.735,133.5,-23.7738,-0.32315,-0.885883,-0.108486,6580.22,-2.36547,-138.022
-27.0832,71.0712,-39.9216,-0.282931,-0.744287,-0.29493,6580.22,-2.36547,-138.022
-32.633,185.99,-10.63,-0.250313,-0.995237,-0.00463873,6580.22,-2.36547,-138.022
-30.5586,130.885,-24.0984,-0.319293,-0.880116,-0.116215,6580.22,-2.36547,-138.022
-25.2446,37.7187,-48.0792,-0.21538,-0.684511,-0.363691,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.6263,183.482,-10.7019,-0.252326,-0.990509,-0.00673558,6580.22,-2.36547,-138.022
-26.7183,65.6721,-40.5948,-0.272057,-0.73515,-0.306724,6580.22,-2.36547,-138.022
-32.1423,157.519,-16.5739,-0.308703,-0.941421,-0.0446926,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-32.6169,180.971,-10.7813,-0.25406,-0.986088,-0.0127904,6580.22,-2.36547,-138.022
-32.014,154.947,-16.8268,-0.307809,-0.937083,-0.0517046,6580.22,-2.36547,-138.022
-25.0986,32.3276,-48.4337,-0.207258,-0.676075,-0.371017,6580.22,-2.36547,-138.022
-32.6982,201.556,-5.7315,-0.231085,-1.02887,0.00754683,6580.22,-2.36547,-138.022
-32.6085,178.457,-10.8556,-0.255206,-0.982545,-0.0163521,6580.22,-2.36547,-138.022
-28.1804,90.6007,-33.2066,-0.295791,-0.788539,-0.236495,6580.22,-2.36547,-138.022
-25.0634,29.6436,-48.5552,-0.205485,-0.672595,-0.372853,6580.22,-2.36547,-138.022
-26.2486,57.5854,-41.4883,-0.250297,-0.720571,-0.328208,6580.22,-2.36547,-138.022
-32.5531,175.927,-11.0065,-0.259288,-0.978557,-0.0176739,6580.22,-2.36547,-138.022
-29.7063,117.771,-25.6943,-0.299545,-0.853099,-0.158526,6580.22,-2.36547,-138.022
-25.0341,26.9599,-48.6648,-0.204192,-0.669414,-0.374346,6580.22,-2.36547,-138.022
-27.8159,85.2569,-33.8855,-0.28696,-0.77785,-0.253793,6580.22,-2.36547,-138.022
-32.5648,173.417,-11.0553,-0.261267,-0.97419,-0.0194685,6580.22,-2.36547,-138.022
-31.3183,144.574,-18.112,-0.297513,-0.917777,-0.0797178,6580.22,-2.36547,-138.022
-27.649,82.5862,-34.1995,-0.283861,-0.772826,-0.260247,6580.22,-2.36547,-138.022
-25.0049,24.2722,-48.7804,-0.202187,-0.667047,-0.377182,6580.22,-2.36547,-138.022
-32.5203,170.888,-11.1861,-0.265855,-0.96932,-0.0211363,6580.22,-2.36547,-138.022
-25.7606,49.4627,-42.4069,-0.228866,-0.706436,-0.345681,6580.22,-2.36547,-138.022
-29.2038,109.874,-26.6381,-0.288743,-0.835883,-0.183866,6580.22,-2.36547,-138.022
-32.6182,191.554,-6.09495,-0.233723,-1.01316,0.00030112,6580.22,-2.36547,-138.022
-32.494,168.363,-11.2862,-0.265961,-0.965913,-0.0268936,6580.22,-2.36547,-138.022
-27.3119,77.235,-34.8334,-0.274161,-0.762899,-0.275894,6580.22,-2.36547,-138.022
-32.5529,189.037,-6.25484,-0.234219,-1.00898,-0.00278074,6580.22,-2.36547,-138.022
-24.9716,18.9014,-48.9654,-0.200747,-0.662044,-0.377992,6580.22,-2.36547,-138.022
-25.4604,44.0425,-42.9788,-0.21609,-0.697574,-0.355326,6580.22,-2.36547,-138.022
-28.8925,104.603,-27.2294,-0.282296,-0.824382,-0.198338,6580.22,-2.36547,-138.022
-32.3038,163.261,-11.7013,-0.269607,-0.958934,-0.0345646,6580.22,-2.36547,-138.022
-25.3201,41.3313,-43.2525,-0.210779,-0.693096,-0.358707,6580.22,-2.36547,-138.022
-24.9658,16.2167,-49.043,-0.200453,-0.65967,-0.376624,6580.22,-2.36547,-138.022
-28.742,101.965,-27.5194,-0.280032,-0.818719,-0.204953,6580.22,-2.36547,-138.022
-32.2212,160.712,-11.8893,-0.272633,-0.954601,-0.0373418,6580.22,-2.36547,-138.022
-32.5062,184.023,-6.44192,-0.234081,-1.0001,-0.0085699,6580.22,-2.36547,-138.022
-28.5937,99.3243,-27.8077,-0.279992,-0.813073,-0.208674,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-26.7083,66.5261,-35.9929,-0.25571,-0.742588,-0.302987,6580.22,-2.36547,-138.022
-25.0656,35.9114,-43.7594,-0.20125,-0.684426,-0.365715,6580.22,-2.36547,-138.022
-32.5537,181.535,-6.42886,-0.232559,-0.995703,-0.0118669,6580.22,-2.36547,-138.022
-32.334,201.986,-1.89112,-0.22998,-1.03693,0.0134856,6580.22,-2.36547,-138.022
-26.539,63.8341,-36.3107,-0.249398,-0.737624,-0.311638,6580.22,-2.36547,-138.022
-28.3185,94.0443,-28.3493,-0.270551,-0.803794,-0.230101,6580.22,-2.36547,-138.022
-29.9928,123.727,-20.5857,-0.273543,-0.875389,-0.138193,6580.22,-2.36547,-138.022
-26.3719,61.1402,-36.6227,-0.244056,-0.732066,-0.316462,6580.22,-2.36547,-138.022
-24.9417,8.14728,-49.279,-0.193922,-0.653518,-0.378164,6580.22,-2.36547,-138.022
-28.1198,91.3768,-28.7099,-0.269006,-0.797517,-0.235303,6580.22,-2.36547,-138.022
-24.9469,30.5382,-44.0711,-0.196398,-0.676077,-0.370932,6580.22,-2.36547,-138.022
-31.6284,150.413,-13.0164,-0.268058,-0.937404,-0.0620828,6580.22,-2.36547,-138.022
-26.2294,58.4539,-36.8967,-0.237443,-0.727274,-0.323544,6580.22,-2.36547,-138.022
-29.6646,118.492,-21.2015,-0.267536,-0.862536,-0.154634,6580.22,-2.36547,-138.022
-31.474,147.831,-13.3046,-0.265615,-0.93209,-0.0673065,6580.22,-2.36547,-138.022
-24.9419,27.8721,-44.1464,-0.195085,-0.672035,-0.373714,6580.22,-2.36547,-138.022
-27.7585,86.0454,-29.3816,-0.263694,-0.786473,-0.249545,6580.22,-2.36547,-138.022
-32.3255,194.517,-2.06879,-0.223682,-1.02614,0.00156673,6580.22,-2.36547,-138.022
-24.9306,2.75782,-49.4254,-0.190025,-0.649275,-0.374616,6580.22,-2.36547,-138.022
-25.9145,53.0589,-37.4892,-0.225372,-0.717598,-0.335465,6580.22,-2.36547,-138.022
-29.3503,113.248,-21.7967,-0.261265,-0.851648,-0.170322,6580.22,-2.36547,-138.022
-32.4685,171.48,-6.80182,-0.241791,-0.977755,-0.0164874,6580.22,-2.36547,-138.022
-27.4081,80.707,-30.0306,-0.257373,-0.775987,-0.263775,6580.22,-2.36547,-138.022
-24.9053,0.0502742,-49.5279,-0.187179,-0.647071,-0.373421,6580.22,-2.36547,-138.022
-32.3641,168.937,-7.01926,-0.23614,-0.974966,-0.0313066,6580.22,-2.36547,-138.022
-30.9526,140.052,-14.2635,-0.257525,-0.915555,-0.0899645,6580.22,-2.36547,-138.022
-27.2281,78.0312,-30.3652,-0.251671,-0.771438,-0.274941,6580.22,-2.36547,-138.022
-28.9859,107.976,-22.4667,-0.254886,-0.839595,-0.189363,6580.22,-2.36547,-138.022
-30.7976,137.46,-14.5513,-0.254098,-0.910793,-0.0955307,6580.22,-2.36547,-138.022
-24.8885,19.8376,-44.4277,-0.193107,-0.662839,-0.375831,6580.22,-2.36547,-138.022
-27.0778,75.3644,-30.6538,-0.245751,-0.767096,-0.285486,6580.22,-2.36547,-138.022
-28.8344,105.347,-22.7536,-0.252572,-0.833807,-0.195743,6580.22,-2.36547,-138.022
-30.6477,134.864,-14.8397,-0.251336,-0.907631,-0.105002,6580.22,-2.36547,-138.022
-24.8655,-5.36795,-49.7173,-0.18429,-0.641942,-0.366705,6580.22,-2.36547,-138.022
-25.2641,42.2214,-38.7085,-0.201621,-0.698507,-0.355555,6580.22,-2.36547,-138.022
-24.8747,17.1561,-44.5151,-0.192079,-0.660296,-0.376728,6580.22,-2.36547,-138.022
-31.4444,202.273,1.1714,-0.22837,-1.04269,0.0124333,6580.22,-2.36547,-138.022
-32.2096,161.342,-7.42819,-0.238638,-0.964004,-0.0377373,6580.22,-2.36547,-138.022
-24.8679,-8.06929,-49.7773,-0.183174,-0.638977,-0.363087,6580.22,-2.36547,-138.022
-28.5259,100.076,-23.3448,-0.250922,-0.822711,-0.207964,6580.22,-2.36547,-138.022
-24.8589,14.471,-44.606,-0.190811,-0.657745,-0.376694,6580.22,-2.36547,-138.022
-31.4416,199.79,1.12314,-0.224288,-1.0389,0.00854039,6580.22,-2.36547,-138.022
-26.6865,67.3697,-31.4311,-0.240041,-0.750561,-0.298071,6580.22,-2.36547,-138.022
-24.9843,36.8044,-39.247,-0.191629,-0.688777,-0.363492,6580.22,-2.36547,-138.022
-24.9031,-10.7573,-49.7887,-0.183536,-0.635893,-0.358125,6580.22,-2.36547,-138.022
-24.852,11.7883,-44.6811,-0.188977,-0.655241,-0.37694,6580.22,-2.36547,-138.022
-26.5004,64.6778,-31.7684,-0.234569,-0.745055,-0.305195,6580.22,-2.36547,-138.022
-28.2093,94.7912,-23.9453,-0.244339,-0.813071,-0.225945,6580.22,-2.36547,-138.022
-29.9539,124.433,-16.1157,-0.241065,-0.884852,-0.13631,6580.22,-2.36547,-138.022
-32.0577,176.966,-2.86673,-0.218034,-0.995249,-0.0209921,6580.22,-2.36547,-138.022
-26.3267,61.9875,-32.0881,-0.229094,-0.739769,-0.312509,6580.22,-2.36547,-138.022
-31.3496,194.794,0.886544,-0.222524,-1.03003,0.0040604,6580.22,-2.36547,-138.022
-29.7802,121.82,-16.4328,-0.238933,-0.877837,-0.14215,6580.22,-2.36547,-138.022
-31.6288,151.069,-8.52719,-0.233324,-0.947723,-0.0590963,6580.22,-2.36547,-138.022
-27.8705,89.488,-24.578,-0.240759,-0.800531,-0.239756,6580.22,-2.36547,-138.022
-29.6326,119.211,-16.7179,-0.236532,-0.872174,-0.15073,6580.22,-2.36547,-138.022
-24.8556,6.42586,-44.8005,-0.184596,-0.649261,-0.376294,6580.22,-2.36547,-138.022
-31.4176,148.474,-8.90412,-0.232644,-0.942128,-0.0670998,6580.22,-2.36547,-138.022
-27.7021,86.8319,-24.895,-0.239115,-0.79422,-0.245788,6580.22,-2.36547,-138.022
-31.994,171.938,-3.06897,-0.22161,-0.986776,-0.0201057,6580.22,-2.36547,-138.022
-31.3151,189.806,0.719031,-0.219058,-1.02036,-0.00333226,6580.22,-2.36547,-138.022
-24.8439,3.7333,-44.8814,-0.18244,-0.646932,-0.374161,6580.22,-2.36547,-138.022
6580.22,-2.36547,-138.022,,,,,,
-25.1404,-18.7701,-49.6357,-0.189181,-0.625337,-0.343314,6580.22,-2.36547,-138.022
-29.3146,113.979,-17.3131,-0.230573,-0.861075,-0.167713,6580.22,-2.36547,-138.022
-32.0921,169.463,-2.98008,-0.21164,-0.984926,-0.0330993,6580.22,-2.36547,-138.022
-25.7146,51.2288,-33.2468,-0.209025,-0.719131,-0.335648,6580.22,-2.36547,-138.022
-24.8192,1.03217,-44.9818,-0.179929,-0.644609,-0.372648,6580.22,-2.36547,-138.022
-30.0387,202.423,3.46619,-0.227225,-1.04418,0.0118463,6580.22,-2.36547,-138.022
-31.9155,166.898,-3.31093,-0.206282,-0.982284,-0.0460127,6580.22,-2.36547,-138.022
-25.2755,-21.4175,-49.5042,-0.193408,-0.621255,-0.337287,6580.22,-2.36547,-138.022
-25.5217,48.5151,-33.5934,-0.202608,-0.713774,-0.341654,6580.22,-2.36547,-138.022
-28.9789,108.729,-17.937,-0.225415,-0.849798,-0.185704,6580.22,-2.36547,-138.022
-30.7601,138.132,-10.1133,-0.221638,-0.921564,-0.0953744,6580.22,-2.36547,-138.022
