x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-30.2644,112.273,-39.9478,-0.916706,-1.51549,-0.63084,6646.22,-3.45522,-284.593
-32.896,194.077,-19.1017,-0.295986,-1.88672,-0.167243,6646.22,-3.45522,-284.593
-31.9478,141.837,-31.7586,-0.811189,-1.66479,-0.401786,6646.22,-3.45522,-284.593
-32.8639,168.25,-24.7549,-0.590117,-1.77007,-0.248494,6646.22,-3.45522,-284.593
-32.908,191.57,-19.1761,-0.313806,-1.87641,-0.17198,6646.22,-3.45522,-284.593
-29.9416,106.982,-40.6137,-0.918023,-1.49204,-0.673345,6646.22,-3.45522,-284.593
-32.8103,165.697,-24.9442,-0.613246,-1.76144,-0.258254,6646.22,-3.45522,-284.593
-29.7993,104.337,-40.9186,-0.919664,-1.48178,-0.694372,6646.22,-3.45522,-284.593
-28.0836,71.5029,-49.3651,-1.04978,-1.34386,-0.931463,6646.22,-3.45522,-284.593
-29.6566,101.69,-41.2253,-0.921946,-1.47109,-0.715405,6646.22,-3.45522,-284.593
-27.9253,68.806,-49.6922,-1.05128,-1.33601,-0.94902,6646.22,-3.45522,-284.593
-29.5115,99.0388,-41.5352,-0.925788,-1.46043,-0.734048,6646.22,-3.45522,-284.593
-27.7377,66.0931,-50.0661,-1.05159,-1.32882,-0.968207,6646.22,-3.45522,-284.593
-33.0138,184.054,-19.3122,-0.377945,-1.84961,-0.191604,6646.22,-3.45522,-284.593
-32.7616,158.056,-25.323,-0.67081,-1.74277,-0.286374,6646.22,-3.45522,-284.593
-30.967,126.141,-33.738,-0.813465,-1.60114,-0.52016,6646.22,-3.45522,-284.593
-29.2041,93.722,-42.1778,-0.932059,-1.43906,-0.773706,6646.22,-3.45522,-284.593
-32.5987,155.462,-25.6626,-0.680569,-1.73597,-0.306167,6646.22,-3.45522,-284.593
6646.22,-3.45522,-284.593,,,,,,
-32.9575,178.997,-19.598,-0.418277,-1.83248,-0.207713,6646.22,-3.45522,-284.593
-30.6128,120.88,-34.445,-0.814349,-1.57704,-0.561446,6646.22,-3.45522,-284.593
-32.8108,199.593,-14.5511,-0.23803,-1.93705,-0.144644,6646.22,-3.45522,-284.593
-32.887,176.454,-19.7979,-0.43622,-1.82405,-0.217473,6646.22,-3.45522,-284.593
-28.7538,85.7244,-43.1341,-0.941774,-1.41015,-0.832287,6646.22,-3.45522,-284.593
-32.7814,197.088,-14.6805,-0.246748,-1.9243,-0.155404,6646.22,-3.45522,-284.593
-30.2943,115.62,-35.0918,-0.815985,-1.55398,-0.601273,6646.22,-3.45522,-284.593
-31.9401,145.069,-27.0014,-0.702827,-1.70187,-0.377012,6646.22,-3.45522,-284.593
-32.7691,194.583,-14.7828,-0.258255,-1.91305,-0.162504,6646.22,-3.45522,-284.593
-28.447,80.374,-43.7813,-0.950156,-1.39213,-0.87109,6646.22,-3.45522,-284.593
-29.9467,110.338,-35.7926,-0.816521,-1.5298,-0.646645,6646.22,-3.45522,-284.593
-32.7917,192.084,-14.8423,-0.274173,-1.90418,-0.170545,6646.22,-3.45522,-284.593
-31.6369,139.87,-27.6257,-0.707752,-1.68228,-0.413715,6646.22,-3.45522,-284.593
-32.6648,166.276,-20.5372,-0.520682,-1.78905,-0.252796,6646.22,-3.45522,-284.593
-31.4776,137.267,-27.9493,-0.707475,-1.67055,-0.435801,6646.22,-3.45522,-284.593
-29.6771,105.07,-36.3742,-0.820705,-1.50843,-0.687011,6646.22,-3.45522,-284.593
-31.3246,134.661,-28.2606,-0.70746,-1.66098,-0.455771,6646.22,-3.45522,-284.593
-32.7709,187.063,-15.0515,-0.303278,-1.88585,-0.186592,6646.22,-3.45522,-284.593
-31.1523,132.046,-28.5988,-0.708654,-1.65087,-0.473308,6646.22,-3.45522,-284.593
-29.3852,99.7832,-36.9924,-0.827334,-1.48657,-0.727775,6646.22,-3.45522,-284.593
-32.7842,184.556,-15.1211,-0.319818,-1.87642,-0.191158,6646.22,-3.45522,-284.593
-27.6174,66.9184,-45.479,-0.962724,-1.35118,-0.962473,6646.22,-3.45522,-284.593
-32.5745,158.643,-20.9672,-0.568546,-1.76966,-0.291533,6646.22,-3.45522,-284.593
-30.8193,126.816,-29.2691,-0.70995,-1.62675,-0.516753,6646.22,-3.45522,-284.593
-32.8099,182.05,-15.1778,-0.337768,-1.86836,-0.197938,6646.22,-3.45522,-284.593
-32.4229,156.059,-21.286,-0.578239,-1.76237,-0.306715,6646.22,-3.45522,-284.593
-27.2763,61.5108,-46.1683,-0.966295,-1.33509,-0.996158,6646.22,-3.45522,-284.593
-32.8057,179.535,-15.2694,-0.350327,-1.86038,-0.207144,6646.22,-3.45522,-284.593
-32.3103,153.485,-21.5422,-0.58664,-1.75434,-0.320358,6646.22,-3.45522,-284.593
-27.1207,58.8087,-46.488,-0.966351,-1.32775,-1.01333,6646.22,-3.45522,-284.593
-32.762,177.006,-15.4314,-0.366259,-1.85225,-0.218122,6646.22,-3.45522,-284.593
-32.1532,150.897,-21.8583,-0.592321,-1.74611,-0.336606,6646.22,-3.45522,-284.593
-26.9714,56.1064,-46.7976,-0.964877,-1.3206,-1.03058,6646.22,-3.45522,-284.593
-32.7145,197.603,-10.3142,-0.214786,-1.94773,-0.157133,6646.22,-3.45522,-284.593
-32.7421,174.483,-15.5498,-0.380954,-1.84344,-0.226526,6646.22,-3.45522,-284.593
-26.8284,53.4028,-47.0935,-0.964376,-1.31464,-1.04531,6646.22,-3.45522,-284.593
-28.4477,83.8219,-38.9496,-0.853418,-1.42427,-0.844363,6646.22,-3.45522,-284.593
-29.9856,113.688,-30.9416,-0.715431,-1.56872,-0.618263,6646.22,-3.45522,-284.593
-26.6855,50.6963,-47.3891,-0.964398,-1.30813,-1.05775,6646.22,-3.45522,-284.593
-28.2985,81.1522,-39.2642,-0.857539,-1.41629,-0.864646,6646.22,-3.45522,-284.593
-32.7012,192.603,-10.4938,-0.236035,-1.93049,-0.168237,6646.22,-3.45522,-284.593
-26.544,47.9885,-47.681,-0.963361,-1.30084,-1.07005,6646.22,-3.45522,-284.593
-28.1391,78.4767,-39.5947,-0.861513,-1.4067,-0.883608,6646.22,-3.45522,-284.593
-32.5961,166.873,-16.0479,-0.430403,-1.81844,-0.254319,6646.22,-3.45522,-284.593
-26.4,45.2745,-47.9788,-0.962938,-1.29502,-1.08165,6646.22,-3.45522,-284.593
-27.9826,75.7992,-39.9191,-0.865661,-1.39756,-0.902155,6646.22,-3.45522,-284.593
-31.1717,135.314,-23.8201,-0.602918,-1.6862,-0.4516,6646.22,-3.45522,-284.593
-32.5312,164.328,-16.2383,-0.444547,-1.81,-0.265234,6646.22,-3.45522,-284.593
-32.6777,187.594,-10.6914,-0.255369,-1.91265,-0.185227,6646.22,-3.45522,-284.593
-31.0181,132.712,-24.132,-0.606271,-1.67424,-0.466649,6646.22,-3.45522,-284.593
-27.6702,70.4354,-40.5663,-0.86994,-1.38009,-0.939684,6646.22,-3.45522,-284.593
-32.6525,185.082,-10.8164,-0.269843,-1.90326,-0.191051,6646.22,-3.45522,-284.593
-30.8461,130.101,-24.4695,-0.606792,-1.66405,-0.487346,6646.22,-3.45522,-284.593
-25.995,37.1253,-48.8257,-0.965791,-1.27792,-1.1102,6646.22,-3.45522,-284.593
6646.22,-3.45522,-284.593,,,,,,
-32.6535,182.578,-10.8922,-0.279532,-1.89468,-0.197099,6646.22,-3.45522,-284.593
-27.3237,65.044,-41.2628,-0.877409,-1.36328,-0.974775,6646.22,-3.45522,-284.593
-32.3128,156.671,-16.8327,-0.479202,-1.78946,-0.30342,6646.22,-3.45522,-284.593
6646.22,-3.45522,-284.593,,,,,,
-32.6554,180.07,-10.9756,-0.292573,-1.88665,-0.207084,6646.22,-3.45522,-284.593
-32.1912,154.102,-17.0939,-0.48498,-1.78154,-0.31884,6646.22,-3.45522,-284.593
-25.8567,31.7381,-49.1918,-0.965353,-1.26555,-1.12918,6646.22,-3.45522,-284.593
-32.6641,200.606,-5.88383,-0.196977,-1.97933,-0.144781,6646.22,-3.45522,-284.593
-32.6533,177.561,-11.0569,-0.30005,-1.87896,-0.217641,6646.22,-3.45522,-284.593
-28.6337,89.9191,-33.7692,-0.749011,-1.47018,-0.799025,6646.22,-3.45522,-284.593
-25.8252,29.0551,-49.3165,-0.967312,-1.26106,-1.13416,6646.22,-3.45522,-284.593
-26.8786,56.9669,-42.1834,-0.880224,-1.33911,-1.02332,6646.22,-3.45522,-284.593
-32.6086,175.036,-11.2135,-0.314788,-1.87025,-0.224629,6646.22,-3.45522,-284.593
-30.0193,117.017,-26.1286,-0.612533,-1.60699,-0.592812,6646.22,-3.45522,-284.593
-25.8005,26.3727,-49.4287,-0.970657,-1.25667,-1.13833,6646.22,-3.45522,-284.593
-28.2878,84.5851,-34.4727,-0.758918,-1.44967,-0.840963,6646.22,-3.45522,-284.593
-32.6295,172.53,-11.2663,-0.325955,-1.86073,-0.230417,6646.22,-3.45522,-284.593
-31.5185,143.748,-18.4209,-0.497725,-1.74374,-0.388683,6646.22,-3.45522,-284.593
-28.1304,81.9196,-34.7981,-0.765321,-1.43942,-0.858778,6646.22,-3.45522,-284.593
-25.7762,23.6858,-49.5444,-0.973473,-1.2534,-1.14124,6646.22,-3.45522,-284.593
-32.5952,170.003,-11.4024,-0.340823,-1.85402,-0.237462,6646.22,-3.45522,-284.593
-26.411,48.8533,-43.1285,-0.879314,-1.31588,-1.06726,6646.22,-3.45522,-284.593
-29.5362,109.137,-27.1084,-0.621191,-1.57225,-0.654154,6646.22,-3.45522,-284.593
-32.5987,190.622,-6.27095,-0.214196,-1.94582,-0.175693,6646.22,-3.45522,-284.593
-32.5756,167.483,-11.5105,-0.347525,-1.8452,-0.251182,6646.22,-3.45522,-284.593
-27.811,76.5781,-35.455,-0.773247,-1.41978,-0.897463,6646.22,-3.45522,-284.593
-32.5399,188.108,-6.43718,-0.221198,-1.93765,-0.185118,6646.22,-3.45522,-284.593
-25.7473,18.3149,-49.7317,-0.976446,-1.24857,-1.14429,6646.22,-3.45522,-284.593
-26.1217,43.4379,-43.7174,-0.877336,-1.30217,-1.09391,6646.22,-3.45522,-284.593
-29.237,103.877,-27.7275,-0.626779,-1.55064,-0.696491,6646.22,-3.45522,-284.593
-32.4017,162.389,-11.9415,-0.367511,-1.83161,-0.274799,6646.22,-3.45522,-284.593
-25.9879,40.7294,-43.9963,-0.878484,-1.29503,-1.10248,6646.22,-3.45522,-284.593
-25.7417,15.6304,-49.8106,-0.976383,-1.24594,-1.1443,6646.22,-3.45522,-284.593
-29.0941,101.246,-28.0299,-0.63206,-1.53854,-0.715433,6646.22,-3.45522,-284.593
-32.3275,159.843,-12.1387,-0.378999,-1.8232,-0.286721,6646.22,-3.45522,-284.593
-32.5054,183.102,-6.63387,-0.233337,-1.92053,-0.200527,6646.22,-3.45522,-284.593
-28.9517,98.6109,-28.3327,-0.638083,-1.52647,-0.733724,6646.22,-3.45522,-284.593
6646.22,-3.45522,-284.593,,,,,,
-27.2412,65.8857,-36.6565,-0.788603,-1.383,-0.966622,6646.22,-3.45522,-284.593
-25.7442,35.3158,-44.5162,-0.879826,-1.28,-1.12257,6646.22,-3.45522,-284.593
-32.5589,180.617,-6.62303,-0.237764,-1.91314,-0.206033,6646.22,-3.45522,-284.593
-32.2927,201.023,-2.04375,-0.188613,-1.99994,-0.139148,6646.22,-3.45522,-284.593
-27.0813,63.1982,-36.9835,-0.791725,-1.37358,-0.984432,6646.22,-3.45522,-284.593
-28.6943,93.3418,-28.8923,-0.646339,-1.50634,-0.773112,6646.22,-3.45522,-284.593
-30.2284,122.946,-20.9923,-0.509125,-1.65687,-0.544807,6646.22,-3.45522,-284.593
-26.9206,60.5074,-37.3072,-0.792783,-1.36487,-1.00095,6646.22,-3.45522,-284.593
-25.7206,7.56167,-50.0379,-0.972853,-1.23912,-1.1371,6646.22,-3.45522,-284.593
-28.5042,90.6799,-29.2672,-0.653427,-1.49444,-0.792542,6646.22,-3.45522,-284.593
-25.6362,29.9463,-44.8329,-0.885677,-1.268,-1.13265,6646.22,-3.45522,-284.593
-31.7581,149.56,-13.3053,-0.397667,-1.79015,-0.350946,6646.22,-3.45522,-284.593
-26.7849,57.8239,-37.5923,-0.792942,-1.35724,-1.01914,6646.22,-3.45522,-284.593
-29.9116,117.72,-21.6319,-0.514525,-1.63442,-0.585103,6646.22,-3.45522,-284.593
-31.6055,146.983,-13.6055,-0.397109,-1.78052,-0.368197,6646.22,-3.45522,-284.593
-25.6358,27.2826,-44.9098,-0.889052,-1.26152,-1.13715,6646.22,-3.45522,-284.593
-28.1592,85.3579,-29.9658,-0.664436,-1.47396,-0.833749,6646.22,-3.45522,-284.593
-32.2911,193.566,-2.23711,-0.189348,-1.97779,-0.16675,6646.22,-3.45522,-284.593
-25.7022,2.17209,-50.1822,-0.961657,-1.235,-1.13143,6646.22,-3.45522,-284.593
-26.4853,52.4358,-38.2004,-0.796188,-1.34065,-1.04669,6646.22,-3.45522,-284.593
-29.6076,112.488,-22.2543,-0.518565,-1.61174,-0.627952,6646.22,-3.45522,-284.593
-32.4967,170.577,-7.02437,-0.270006,-1.88078,-0.239034,6646.22,-3.45522,-284.593
-27.8279,80.0304,-30.6372,-0.677203,-1.45258,-0.870353,6646.22,-3.45522,-284.593
-25.6735,-0.535306,-50.2815,-0.955414,-1.23265,-1.12701,6646.22,-3.45522,-284.593
-32.4067,168.04,-7.23757,-0.278729,-1.87167,-0.249612,6646.22,-3.45522,-284.593
-31.098,139.219,-14.5989,-0.402998,-1.74856,-0.425413,6646.22,-3.45522,-284.593
-27.6572,77.3606,-30.9831,-0.680719,-1.44209,-0.892904,6646.22,-3.45522,-284.593
-29.2586,107.229,-22.9467,-0.527596,-1.5869,-0.669434,6646.22,-3.45522,-284.593
-30.947,136.632,-14.8978,-0.40356,-1.73842,-0.442106,6646.22,-3.45522,-284.593
-25.5916,19.2514,-45.1967,-0.896197,-1.24909,-1.14482,6646.22,-3.45522,-284.593
-27.5147,74.6983,-31.283,-0.682695,-1.43328,-0.914736,6646.22,-3.45522,-284.593
-29.1135,104.605,-23.2464,-0.531662,-1.57656,-0.688587,6646.22,-3.45522,-284.593
-30.803,134.041,-15.1963,-0.406654,-1.73015,-0.461659,6646.22,-3.45522,-284.593
-25.6247,-5.95252,-50.4647,-0.94354,-1.22651,-1.11412,6646.22,-3.45522,-284.593
-25.8578,41.6123,-39.452,-0.795352,-1.30755,-1.09911,6646.22,-3.45522,-284.593
-25.58,16.5709,-45.2837,-0.897387,-1.2455,-1.1453,6646.22,-3.45522,-284.593
-31.3994,201.301,1.01813,-0.183352,-2.01524,-0.140833,6646.22,-3.45522,-284.593
-32.2631,160.456,-7.67732,-0.292118,-1.85032,-0.286867,6646.22,-3.45522,-284.593
-25.6208,-8.65278,-50.5218,-0.936052,-1.22247,-1.10752,6646.22,-3.45522,-284.593
-28.8168,99.3457,-23.866,-0.541868,-1.55312,-0.729168,6646.22,-3.45522,-284.593
-25.5656,13.8869,-45.3737,-0.897576,-1.24184,-1.14439,6646.22,-3.45522,-284.593
-31.399,198.821,0.965456,-0.181696,-2.00854,-0.149142,6646.22,-3.45522,-284.593
-27.1467,66.7175,-32.0924,-0.700248,-1.40283,-0.959399,6646.22,-3.45522,-284.593
-25.5888,36.2027,-40.0048,-0.796118,-1.29049,-1.12133,6646.22,-3.45522,-284.593
-25.6508,-11.3394,-50.5266,-0.931161,-1.21804,-1.09602,6646.22,-3.45522,-284.593
-25.5589,11.2053,-45.4482,-0.895867,-1.23824,-1.14399,6646.22,-3.45522,-284.593
-26.969,64.0297,-32.4407,-0.703195,-1.39314,-0.977522,6646.22,-3.45522,-284.593
-28.5174,94.0724,-24.4863,-0.55243,-1.53187,-0.766904,6646.22,-3.45522,-284.593
-30.1255,123.634,-16.5229,-0.412723,-1.68452,-0.54353,6646.22,-3.45522,-284.593
-32.0498,176.042,-3.07639,-0.210121,-1.919,-0.230656,6646.22,-3.45522,-284.593
-26.8034,61.3432,-32.7703,-0.705863,-1.38408,-0.9947,6646.22,-3.45522,-284.593
-31.311,193.832,0.716093,-0.18392,-1.99141,-0.166391,6646.22,-3.45522,-284.593
-29.9549,121.026,-16.8548,-0.413612,-1.67175,-0.564067,6646.22,-3.45522,-284.593
-31.7006,150.2,-8.81437,-0.305201,-1.81762,-0.346281,6646.22,-3.45522,-284.593
-28.1937,88.7801,-25.1462,-0.563976,-1.50845,-0.807928,6646.22,-3.45522,-284.593
-29.8146,118.423,-17.1491,-0.418469,-1.66091,-0.581944,6646.22,-3.45522,-284.593
-25.56,5.84326,-45.5635,-0.888946,-1.23185,-1.13931,6646.22,-3.45522,-284.593
-31.4953,147.609,-9.20363,-0.310369,-1.80793,-0.366612,6646.22,-3.45522,-284.593
-28.0332,86.1288,-25.4746,-0.570195,-1.49733,-0.82546,6646.22,-3.45522,-284.593
-31.9932,171.021,-3.29344,-0.220835,-1.90366,-0.244578,6646.22,-3.45522,-284.593
-31.2785,188.852,0.534957,-0.182399,-1.97497,-0.187406,6646.22,-3.45522,-284.593
-25.5464,3.15228,-45.641,-0.884935,-1.22796,-1.13372,6646.22,-3.45522,-284.593
6646.22,-3.45522,-284.593,,,,,,
-25.8724,-19.3469,-50.3515,-0.921193,-1.2021,-1.05914,6646.22,-3.45522,-284.593
-29.5079,113.201,-17.7679,-0.423826,-1.63957,-0.622572,6646.22,-3.45522,-284.593
-32.0929,168.548,-3.20574,-0.212435,-1.8996,-0.258759,6646.22,-3.45522,-284.593
-26.2199,50.6007,-33.964,-0.714264,-1.3472,-1.05278,6646.22,-3.45522,-284.593
-25.518,0.452318,-45.7381,-0.87877,-1.22446,-1.12894,6646.22,-3.45522,-284.593
-29.9919,201.442,3.3137,-0.180505,-2.0248,-0.140642,6646.22,-3.45522,-284.593
-31.9294,165.991,-3.5368,-0.220216,-1.88983,-0.271878,6646.22,-3.45522,-284.593
-26.0019,-21.9924,-50.2116,-0.919875,-1.19612,-1.04464,6646.22,-3.45522,-284.593
-26.0322,47.8903,-34.3194,-0.71303,-1.33855,-1.06761,6646.22,-3.45522,-284.593
-29.1859,107.964,-18.4136,-0.432379,-1.61519,-0.662325,6646.22,-3.45522,-284.593
-30.8523,137.286,-10.4588,-0.313836,-1.76686,-0.440912,6646.22,-3.45522,-284.593
-25.4437,20.1864,-40.6691,-0.816317,-1.24995,-1.14362,6646.22,-3.45522,-284.593
-25.8618,45.186,-34.6487,-0.711479,-1.32839,-1.08331,6646.22,-3.45522,-284.593
