x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-31.6885,121.631,-50.8458,-1.61281,-1.31987,-3.72126,6662.22,-3.70348,-296.342
-32.971,151.143,-42.3316,-1.12194,-1.51038,-3.22527,6662.22,-3.70348,-296.342
-33.2143,200.634,-29.7177,-0.333145,-1.85994,-2.46463,6662.22,-3.70348,-296.342
-31.4617,116.342,-51.5287,-1.68821,-1.30131,-3.80686,6662.22,-3.70348,-296.342
-33.3645,174.865,-35.5826,-0.69385,-1.6708,-2.85086,6662.22,-3.70348,-296.342
-32.7365,145.929,-42.9953,-1.17902,-1.49165,-3.31442,6662.22,-3.70348,-296.342
-33.2917,172.298,-35.855,-0.731619,-1.66075,-2.89251,6662.22,-3.70348,-296.342
-31.2193,111.031,-52.2454,-1.7688,-1.28465,-3.89133,6662.22,-3.70348,-296.342
-33.2268,169.733,-36.1142,-0.771273,-1.64877,-2.93226,6662.22,-3.70348,-296.342
-31.0964,108.371,-52.6058,-1.81115,-1.27523,-3.93118,6662.22,-3.70348,-296.342
-33.1811,167.169,-36.3457,-0.809209,-1.63912,-2.97076,6662.22,-3.70348,-296.342
-30.9733,105.707,-52.967,-1.85587,-1.26713,-3.97086,6662.22,-3.70348,-296.342
-32.2209,135.459,-44.4009,-1.2961,-1.44769,-3.49072,6662.22,-3.70348,-296.342
-32.0928,132.835,-44.7498,-1.32607,-1.43684,-3.53521,6662.22,-3.70348,-296.342
-33.3556,162.116,-36.3938,-0.878511,-1.62463,-3.04401,6662.22,-3.70348,-296.342
-33.3263,185.531,-30.3981,-0.485388,-1.79607,-2.69397,6662.22,-3.70348,-296.342
-33.2999,159.54,-36.6368,-0.912911,-1.61882,-3.08487,6662.22,-3.70348,-296.342
-31.6317,124.917,-45.9297,-1.42349,-1.40298,-3.66855,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-32.9478,154.318,-37.4749,-0.971413,-1.59777,-3.17427,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-33.1704,177.893,-31.0798,-0.578134,-1.76184,-2.80868,6662.22,-3.70348,-296.342
-32.6882,149.114,-38.1658,-1.02462,-1.57848,-3.26319,6662.22,-3.70348,-296.342
-33.0178,198.543,-25.6106,-0.320077,-1.92831,-2.4959,6662.22,-3.70348,-296.342
-32.5694,146.512,-38.4913,-1.05166,-1.56903,-3.30366,6662.22,-3.70348,-296.342
-33.1488,172.812,-31.4143,-0.643308,-1.741,-2.88433,6662.22,-3.70348,-296.342
-32.4147,143.898,-38.8755,-1.07701,-1.55708,-3.35024,6662.22,-3.70348,-296.342
-33.1302,170.268,-31.5938,-0.675666,-1.73021,-2.92438,6662.22,-3.70348,-296.342
-33.1099,193.544,-25.7375,-0.360012,-1.90342,-2.56693,6662.22,-3.70348,-296.342
-33.0434,167.698,-31.8785,-0.710178,-1.72065,-2.96339,6662.22,-3.70348,-296.342
-30.7368,106.385,-48.4458,-1.68085,-1.33532,-3.96511,6662.22,-3.70348,-296.342
-32.9822,165.136,-32.1202,-0.740912,-1.71032,-3.00298,6662.22,-3.70348,-296.342
-30.6186,103.726,-48.7985,-1.72193,-1.32772,-4.00795,6662.22,-3.70348,-296.342
-31.911,133.451,-40.2353,-1.18255,-1.51127,-3.52648,6662.22,-3.70348,-296.342
-33.0805,162.619,-32.1248,-0.773175,-1.70208,-3.03975,6662.22,-3.70348,-296.342
-33.2311,186.019,-25.9613,-0.427809,-1.87666,-2.68589,6662.22,-3.70348,-296.342
-33.1494,160.089,-32.1673,-0.803239,-1.69687,-3.07546,6662.22,-3.70348,-296.342
-30.3036,95.7447,-49.7893,-1.84748,-1.30641,-4.12724,6662.22,-3.70348,-296.342
-32.9881,157.488,-32.5563,-0.831133,-1.6889,-3.11831,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-33.1422,180.946,-26.3749,-0.479147,-1.8547,-2.76035,6662.22,-3.70348,-296.342
-31.3024,122.919,-41.774,-1.30201,-1.46578,-3.70457,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-32.6727,152.289,-33.3219,-0.8783,-1.66682,-3.21193,6662.22,-3.70348,-296.342
-29.9778,87.7263,-50.7982,-1.97873,-1.2902,-4.23939,6662.22,-3.70348,-296.342
-32.5235,149.687,-33.6887,-0.899662,-1.65692,-3.25767,6662.22,-3.70348,-296.342
-31.038,117.647,-42.4893,-1.36535,-1.44417,-3.79413,6662.22,-3.70348,-296.342
-32.3841,147.086,-34.0417,-0.9255,-1.6451,-3.29752,6662.22,-3.70348,-296.342
-32.8637,196.485,-21.4539,-0.290283,-1.98669,-2.54476,6662.22,-3.70348,-296.342
-29.7516,82.3588,-51.4899,-2.06981,-1.2815,-4.31239,6662.22,-3.70348,-296.342
-30.7818,112.365,-43.1957,-1.43412,-1.42339,-3.87873,6662.22,-3.70348,-296.342
-32.9201,193.981,-21.4981,-0.32006,-1.98301,-2.56365,6662.22,-3.70348,-296.342
-32.1073,141.879,-34.7451,-0.970682,-1.62228,-3.3883,6662.22,-3.70348,-296.342
-32.8891,168.22,-27.4647,-0.615291,-1.80061,-2.95825,6662.22,-3.70348,-296.342
-32.9281,191.474,-21.607,-0.333902,-1.97248,-2.60291,6662.22,-3.70348,-296.342
-30.5293,107.071,-43.9028,-1.5057,-1.40305,-3.96249,6662.22,-3.70348,-296.342
-32.8408,165.668,-27.6817,-0.643807,-1.7897,-2.99581,6662.22,-3.70348,-296.342
-30.423,104.424,-44.2276,-1.54344,-1.39535,-4.00337,6662.22,-3.70348,-296.342
-29.2833,71.574,-52.8798,-2.24956,-1.27277,-4.44617,6662.22,-3.70348,-296.342
-30.3173,101.774,-44.5525,-1.58263,-1.38752,-4.0426,6662.22,-3.70348,-296.342
-29.1664,68.871,-53.2222,-2.29247,-1.27102,-4.4791,6662.22,-3.70348,-296.342
-30.2075,99.12,-44.883,-1.6218,-1.37925,-4.08186,6662.22,-3.70348,-296.342
-29.0239,66.1512,-53.6093,-2.33773,-1.27072,-4.51143,6662.22,-3.70348,-296.342
-33.0317,183.96,-21.8355,-0.395789,-1.94371,-2.71496,6662.22,-3.70348,-296.342
-32.8127,158.032,-28.1476,-0.721918,-1.7669,-3.11102,6662.22,-3.70348,-296.342
-31.2734,126.191,-36.8707,-1.11984,-1.55165,-3.6528,6662.22,-3.70348,-296.342
-29.9737,93.797,-45.5633,-1.70167,-1.36405,-4.15917,6662.22,-3.70348,-296.342
-32.6615,155.442,-28.5134,-0.743401,-1.75638,-3.15701,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-32.9763,178.905,-22.1814,-0.437015,-1.92366,-2.79111,6662.22,-3.70348,-296.342
-30.9759,120.931,-37.626,-1.17748,-1.52614,-3.74243,6662.22,-3.70348,-296.342
-32.8905,199.409,-16.8109,-0.317753,-2.12109,-2.40436,6662.22,-3.70348,-296.342
-32.9088,176.365,-22.4084,-0.45803,-1.91303,-2.82796,6662.22,-3.70348,-296.342
-29.636,85.7911,-46.5713,-1.82398,-1.34349,-4.26943,6662.22,-3.70348,-296.342
-32.8079,196.939,-17.0436,-0.273281,-2.07311,-2.51842,6662.22,-3.70348,-296.342
-30.7153,115.67,-38.3184,-1.2369,-1.50377,-3.82782,6662.22,-3.70348,-296.342
-32.0613,145.061,-29.9565,-0.824066,-1.71048,-3.33212,6662.22,-3.70348,-296.342
-32.7941,194.435,-17.1777,-0.283288,-2.06136,-2.55743,6662.22,-3.70348,-296.342
-29.4046,80.4329,-47.2547,-1.90778,-1.33319,-4.34452,6662.22,-3.70348,-296.342
-30.4331,110.387,-39.0601,-1.30283,-1.48092,-3.91421,6662.22,-3.70348,-296.342
-32.8148,191.935,-17.2682,-0.297249,-2.05259,-2.59643,6662.22,-3.70348,-296.342
-31.7936,139.866,-30.6333,-0.864405,-1.68639,-3.42127,6662.22,-3.70348,-296.342
-32.693,166.196,-23.2712,-0.54894,-1.86912,-2.98678,6662.22,-3.70348,-296.342
-31.6536,137.265,-30.982,-0.883479,-1.67261,-3.46843,6662.22,-3.70348,-296.342
-30.2252,105.117,-39.6839,-1.3688,-1.46221,-3.9967,6662.22,-3.70348,-296.342
-31.5213,134.661,-31.3189,-0.904141,-1.66113,-3.51402,6662.22,-3.70348,-296.342
-32.7937,186.918,-17.5385,-0.326102,-2.03108,-2.67364,6662.22,-3.70348,-296.342
-31.3695,132.048,-31.6829,-0.925828,-1.64874,-3.55747,6662.22,-3.70348,-296.342
-29.9978,99.8251,-40.3411,-1.43992,-1.4446,-4.07646,6662.22,-3.70348,-296.342
-32.8058,184.412,-17.6379,-0.341506,-2.02074,-2.70802,6662.22,-3.70348,-296.342
-28.7697,66.9528,-49.0298,-2.11504,-1.31685,-4.51329,6662.22,-3.70348,-296.342
-32.6221,158.569,-23.7842,-0.616067,-1.84404,-3.10845,6662.22,-3.70348,-296.342
-31.0824,126.82,-32.4005,-0.973046,-1.62246,-3.64809,6662.22,-3.70348,-296.342
-32.8305,181.907,-17.7266,-0.35836,-2.01163,-2.74672,6662.22,-3.70348,-296.342
-32.4784,155.988,-24.1306,-0.633765,-1.83293,-3.15124,6662.22,-3.70348,-296.342
-28.5067,61.5331,-49.746,-2.1967,-1.31285,-4.57384,6662.22,-3.70348,-296.342
-32.8273,179.393,-17.8477,-0.371947,-2.00277,-2.78549,6662.22,-3.70348,-296.342
-32.3763,153.418,-24.4152,-0.652606,-1.82206,-3.19331,6662.22,-3.70348,-296.342
-28.3886,58.8254,-50.0785,-2.23424,-1.31106,-4.60386,6662.22,-3.70348,-296.342
-32.7856,176.865,-18.038,-0.389928,-1.99312,-2.82471,6662.22,-3.70348,-296.342
-32.2297,150.833,-24.7584,-0.668839,-1.81074,-3.23669,6662.22,-3.70348,-296.342
-28.2758,56.116,-50.4007,-2.26925,-1.31104,-4.63367,6662.22,-3.70348,-296.342
-32.736,197.406,-12.6836,-0.236234,-2.14469,-2.52654,6662.22,-3.70348,-296.342
-32.7673,174.343,-18.1846,-0.406146,-1.98318,-2.86135,6662.22,-3.70348,-296.342
-28.1679,53.4044,-50.7089,-2.30386,-1.31303,-4.66065,6662.22,-3.70348,-296.342
-29.2611,83.8517,-42.4103,-1.66683,-1.39443,-4.30507,6662.22,-3.70348,-296.342
-30.3783,113.694,-34.1867,-1.10813,-1.5622,-3.86337,6662.22,-3.70348,-296.342
-28.0583,50.6912,-51.0155,-2.33721,-1.31323,-4.68409,6662.22,-3.70348,-296.342
-29.145,81.1788,-42.7431,-1.70408,-1.38964,-4.34345,6662.22,-3.70348,-296.342
-32.7283,192.402,-12.913,-0.263175,-2.13168,-2.58746,6662.22,-3.70348,-296.342
-27.9502,47.9771,-51.3164,-2.36957,-1.3123,-4.70545,6662.22,-3.70348,-296.342
-29.0208,78.5002,-43.0896,-1.74324,-1.38324,-4.37854,6662.22,-3.70348,-296.342
-32.6261,166.741,-18.7753,-0.460373,-1.95045,-2.98179,6662.22,-3.70348,-296.342
-27.8382,45.2553,-51.6253,-2.40105,-1.31425,-4.72815,6662.22,-3.70348,-296.342
-28.8983,75.8205,-43.4321,-1.78143,-1.37625,-4.41516,6662.22,-3.70348,-296.342
-31.3371,135.266,-26.8755,-0.768245,-1.73425,-3.507,6662.22,-3.70348,-296.342
-32.563,164.199,-18.9967,-0.476287,-1.93944,-3.02362,6662.22,-3.70348,-296.342
-32.7033,187.396,-13.1732,-0.280915,-2.11038,-2.66697,6662.22,-3.70348,-296.342
-31.2029,132.666,-27.2119,-0.791079,-1.72004,-3.54656,6662.22,-3.70348,-296.342
-28.6562,70.4484,-44.1071,-1.85585,-1.36702,-4.48048,6662.22,-3.70348,-296.342
-32.6778,184.886,-13.3283,-0.295115,-2.0994,-2.70293,6662.22,-3.70348,-296.342
-31.0483,130.057,-27.5744,-0.809068,-1.70792,-3.59226,6662.22,-3.70348,-296.342
-27.5179,37.082,-52.5027,-2.48874,-1.32116,-4.78715,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-32.6777,182.382,-13.4353,-0.303688,-2.08994,-2.7402,6662.22,-3.70348,-296.342
-28.381,65.0474,-44.8336,-1.93478,-1.35994,-4.54555,6662.22,-3.70348,-296.342
-32.3642,156.55,-19.6711,-0.530628,-1.91118,-3.14184,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-32.6799,179.876,-13.55,-0.317025,-2.08074,-2.78144,6662.22,-3.70348,-296.342
-32.248,153.984,-19.9631,-0.541751,-1.89977,-3.18799,6662.22,-3.70348,-296.342
-27.4196,31.6765,-52.8771,-2.52822,-1.32724,-4.81445,6662.22,-3.70348,-296.342
-32.712,200.339,-8.18591,-0.244881,-2.24639,-2.44687,6662.22,-3.70348,-296.342
-32.6784,177.368,-13.6605,-0.325126,-2.07213,-2.82123,6662.22,-3.70348,-296.342
-29.2821,89.9173,-37.1965,-1.39746,-1.47202,-4.2264,6662.22,-3.70348,-296.342
-27.4004,28.9845,-53.0041,-2.54246,-1.33164,-4.82173,6662.22,-3.70348,-296.342
-28.0353,56.9561,-45.7942,-2.03695,-1.34987,-4.63411,6662.22,-3.70348,-296.342
-32.6354,174.845,-13.8447,-0.34157,-2.06073,-2.85591,6662.22,-3.70348,-296.342
-30.33,116.98,-29.351,-0.923266,-1.64375,-3.81526,6662.22,-3.70348,-296.342
-27.3858,26.2937,-53.1215,-2.55596,-1.33569,-4.83104,6662.22,-3.70348,-296.342
-28.9979,84.5803,-37.937,-1.46897,-1.45446,-4.30523,6662.22,-3.70348,-296.342
-32.654,172.34,-13.9312,-0.350444,-2.05065,-2.89536,6662.22,-3.70348,-296.342
-31.6186,143.643,-21.3939,-0.597799,-1.84934,-3.36163,6662.22,-3.70348,-296.342
-28.8711,81.9135,-38.2814,-1.50594,-1.44549,-4.34212,6662.22,-3.70348,-296.342
-27.3702,23.5977,-53.2398,-2.56744,-1.34147,-4.83661,6662.22,-3.70348,-296.342
-32.6219,169.813,-14.0945,-0.367518,-2.04362,-2.92952,6662.22,-3.70348,-296.342
-27.6647,48.8262,-46.7733,-2.13295,-1.34293,-4.71208,6662.22,-3.70348,-296.342
-29.9168,109.103,-30.3975,-1.00175,-1.60603,-3.94328,6662.22,-3.70348,-296.342
-32.6288,190.37,-8.71544,-0.24435,-2.19753,-2.62018,6662.22,-3.70348,-296.342
-32.6088,167.297,-14.2251,-0.380744,-2.0317,-2.96586,6662.22,-3.70348,-296.342
-28.6156,76.5686,-38.97,-1.57787,-1.42927,-4.4125,6662.22,-3.70348,-296.342
-32.5709,187.859,-8.91127,-0.252172,-2.18687,-2.65921,6662.22,-3.70348,-296.342
-27.3526,18.2114,-53.4295,-2.58177,-1.35203,-4.84203,6662.22,-3.70348,-296.342
-27.4335,43.3976,-47.3843,-2.18914,-1.34251,-4.76089,6662.22,-3.70348,-296.342
-29.6683,103.843,-31.0542,-1.05813,-1.5852,-4.02316,6662.22,-3.70348,-296.342
-32.4386,162.209,-14.7197,-0.404403,-2.01121,-3.05296,6662.22,-3.70348,-296.342
-27.3263,40.6836,-47.6728,-2.21693,-1.34081,-4.77898,6662.22,-3.70348,-296.342
-27.3496,15.5185,-53.5137,-2.58423,-1.35784,-4.8474,6662.22,-3.70348,-296.342
-29.5504,101.211,-31.3771,-1.08844,-1.57354,-4.06265,6662.22,-3.70348,-296.342
-32.3691,159.667,-14.9461,-0.420608,-1.99953,-3.09412,6662.22,-3.70348,-296.342
-32.5347,182.856,-9.17058,-0.262659,-2.1672,-2.73723,6662.22,-3.70348,-296.342
-29.4332,98.5763,-31.7003,-1.11954,-1.56115,-4.10135,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-28.165,65.8641,-40.2323,-1.71242,-1.40451,-4.54241,6662.22,-3.70348,-296.342
-27.1295,35.2539,-48.2095,-2.26515,-1.34195,-4.81582,6662.22,-3.70348,-296.342
-32.5867,180.372,-9.19283,-0.265586,-2.15876,-2.77583,6662.22,-3.70348,-296.342
-32.3638,200.692,-4.30141,-0.259722,-2.33065,-2.39681,6662.22,-3.70348,-296.342
-28.0349,63.1739,-40.5761,-1.74533,-1.39787,-4.57699,6662.22,-3.70348,-296.342
-29.2238,93.3058,-32.2992,-1.17587,-1.54233,-4.18006,6662.22,-3.70348,-296.342
-30.4488,122.861,-24.1669,-0.729568,-1.74209,-3.71945,6662.22,-3.70348,-296.342
-27.9065,60.4795,-40.9095,-1.77867,-1.39281,-4.60319,6662.22,-3.70348,-296.342
-27.3301,7.4279,-53.744,-2.58233,-1.37289,-4.84319,6662.22,-3.70348,-296.342
-29.0599,90.6434,-32.6952,-1.20911,-1.53088,-4.22053,6662.22,-3.70348,-296.342
-27.0508,29.8693,-48.5336,-2.30032,-1.34493,-4.83336,6662.22,-3.70348,-296.342
-31.8246,149.398,-16.2215,-0.464222,-1.95227,-3.26719,6662.22,-3.70348,-296.342
-27.7993,57.7912,-41.2065,-1.80733,-1.38995,-4.63333,6662.22,-3.70348,-296.342
-30.1698,117.64,-24.8521,-0.772738,-1.71442,-3.80529,6662.22,-3.70348,-296.342
-31.6787,146.824,-16.5488,-0.470369,-1.93929,-3.31151,6662.22,-3.70348,-296.342
-27.0589,27.1994,-48.6159,-2.31211,-1.34468,-4.84322,6662.22,-3.70348,-296.342
-28.7695,85.3199,-33.4306,-1.27474,-1.51198,-4.29847,6662.22,-3.70348,-296.342
-32.3251,193.265,-4.64714,-0.223344,-2.27853,-2.57678,6662.22,-3.70348,-296.342
-27.3101,2.02221,-53.8824,-2.56952,-1.38489,-4.83158,6662.22,-3.70348,-296.342
-27.5562,52.3962,-41.8428,-1.8671,-1.38027,-4.6891,6662.22,-3.70348,-296.342
-29.905,112.41,-25.5171,-0.815994,-1.68936,-3.89075,6662.22,-3.70348,-296.342
-32.5205,170.334,-9.71916,-0.293753,-2.12373,-2.93383,6662.22,-3.70348,-296.342
-28.4928,79.9901,-34.1386,-1.34202,-1.49296,-4.37179,6662.22,-3.70348,-296.342
-27.2803,-0.692584,-53.9779,-2.56222,-1.38993,-4.82343,6662.22,-3.70348,-296.342
-32.4372,167.802,-9.95835,-0.309266,-2.10941,-2.9704,6662.22,-3.70348,-296.342
-31.2033,139.071,-17.6181,-0.508262,-1.89683,-3.44457,6662.22,-3.70348,-296.342
-28.3489,77.3198,-34.5019,-1.37245,-1.48288,-4.41169,6662.22,-3.70348,-296.342
-29.5972,107.154,-26.255,-0.866177,-1.66209,-3.97775,6662.22,-3.70348,-296.342
-31.0617,136.487,-17.944,-0.518255,-1.88304,-3.4883,6662.22,-3.70348,-296.342
-27.0338,19.1477,-48.9084,-2.33835,-1.35271,-4.85658,6662.22,-3.70348,-296.342
-28.2364,74.6573,-34.8128,-1.40433,-1.47424,-4.44449,6662.22,-3.70348,-296.342
-29.4739,104.53,-26.5733,-0.892082,-1.65149,-4.01546,6662.22,-3.70348,-296.342
-30.9297,133.9,-18.2678,-0.533304,-1.87188,-3.53316,6662.22,-3.70348,-296.342
-27.2235,-6.12695,-54.1545,-2.54231,-1.40095,-4.80392,6662.22,-3.70348,-296.342
-27.0401,41.5531,-43.1343,-1.9776,-1.36679,-4.78137,6662.22,-3.70348,-296.342
-27.0257,16.4613,-48.9987,-2.34309,-1.35515,-4.86035,6662.22,-3.70348,-296.342
-31.4481,200.95,-1.27652,-0.232101,-2.36643,-2.43549,6662.22,-3.70348,-296.342
-32.3034,160.227,-10.4795,-0.332407,-2.0792,-3.08902,6662.22,-3.70348,-296.342
-27.2115,-8.83563,-54.2056,-2.52673,-1.40532,-4.79137,6662.22,-3.70348,-296.342
-29.2203,99.2729,-27.2329,-0.945395,-1.62599,-4.09607,6662.22,-3.70348,-296.342
-27.0147,13.7709,-49.091,-2.34669,-1.35789,-4.86172,6662.22,-3.70348,-296.342
-31.4365,198.479,-1.3775,-0.219229,-2.35004,-2.49209,6662.22,-3.70348,-296.342
-27.9412,66.6714,-35.6719,-1.49478,-1.4489,-4.53893,6662.22,-3.70348,-296.342
-26.8158,36.1311,-43.7062,-2.02314,-1.36207,-4.82268,6662.22,-3.70348,-296.342
-27.2277,-11.5319,-54.2058,-2.5081,-1.41052,-4.77522,6662.22,-3.70348,-296.342
-27.0105,11.0835,-49.1639,-2.34749,-1.35999,-4.85967,6662.22,-3.70348,-296.342
-27.7912,63.9815,-36.0367,-1.52535,-1.44136,-4.57353,6662.22,-3.70348,-296.342
-28.9623,94.0,-27.8941,-0.997268,-1.60426,-4.17472,6662.22,-3.70348,-296.342
-30.3057,123.504,-19.6924,-0.592912,-1.81451,-3.71299,6662.22,-3.70348,-296.342
-32.082,175.755,-5.70049,-0.242332,-2.20622,-2.85475,6662.22,-3.70348,-296.342
-27.6527,61.2911,-36.3771,-1.55512,-1.4362,-4.60148,6662.22,-3.70348,-296.342
-31.348,193.494,-1.69002,-0.220995,-2.32948,-2.57251,6662.22,-3.70348,-296.342
-30.1508,120.899,-20.045,-0.609492,-1.79908,-3.7543,6662.22,-3.70348,-296.342
-31.7578,149.987,-11.726,-0.362313,-2.03046,-3.2579,6662.22,-3.70348,-296.342
-28.6845,88.7084,-28.5933,-1.05476,-1.58018,-4.25497,6662.22,-3.70348,-296.342
-30.025,118.298,-20.364,-0.628858,-1.78572,-3.79682,6662.22,-3.70348,-296.342
-27.0117,5.70812,-49.2788,-2.34064,-1.367,-4.85457,6662.22,-3.70348,-296.342
-31.5577,147.4,-12.1431,-0.372692,-2.01645,-3.30604,6662.22,-3.70348,-296.342
-28.5463,86.0572,-28.9393,-1.08329,-1.56889,-4.29007,6662.22,-3.70348,-296.342
-32.0198,170.737,-5.98625,-0.247481,-2.18813,-2.93738,6662.22,-3.70348,-296.342
-31.3165,188.518,-1.93046,-0.220408,-2.30835,-2.65282,6662.22,-3.70348,-296.342
-26.9983,3.01075,-49.3529,-2.33681,-1.36948,-4.84563,6662.22,-3.70348,-296.342
6662.22,-3.70348,-296.342,,,,,,
-27.3834,-19.5683,-54.0139,-2.43223,-1.42355,-4.72146,6662.22,-3.70348,-296.342
-29.7487,113.079,-21.0299,-0.664664,-1.76072,-3.88456,6662.22,-3.70348,-296.342
-32.1105,168.259,-5.9427,-0.230027,-2.18825,-2.99573,6662.22,-3.70348,-296.342
-27.1698,50.5392,-37.6267,-1.66418,-1.40874,-4.71547,6662.22,-3.70348,-296.342
-26.9688,0.304524,-49.4471,-2.32954,-1.37226,-4.83793,6662.22,-3.70348,-296.342
-30.0307,201.071,1.00331,-0.219268,-2.39593,-2.45103,6662.22,-3.70348,-296.342
-31.9605,165.711,-6.28459,-0.251284,-2.16941,-3.01967,6662.22,-3.70348,-296.342
-27.4837,-22.2235,-53.8672,-2.40162,-1.42724,-4.70023,6662.22,-3.70348,-296.342
-27.0106,47.8258,-37.9905,-1.69147,-1.40307,-4.73868,6662.22,-3.70348,-296.342
-29.4609,107.846,-21.7176,-0.707411,-1.7323,-3.96625,6662.22,-3.70348,-296.342
-30.9454,137.093,-13.5003,-0.406886,-1.96015,-3.48235,6662.22,-3.70348,-296.342
-26.7247,20.0826,-44.3951,-2.09726,-1.35374,-4.86962,6662.22,-3.70348,-296.342
-26.8672,45.1177,-38.327,-1.71687,-1.39674,-4.76161,6662.22,-3.70348,-296.342
