x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-28.071,91.0093,-33.0485,-0.186363,-0.380002,-0.0784089,6540.22,-1.67229,-55.0853
-24.9381,29.9964,-48.3265,-0.0802108,-0.319737,-0.144166,6540.22,-1.67229,-55.0853
-26.1278,57.9605,-41.2813,-0.129405,-0.345475,-0.121251,6540.22,-1.67229,-55.0853
-32.5604,176.429,-10.9453,-0.266594,-0.476536,0.0435009,6540.22,-1.67229,-55.0853
-29.6277,118.212,-25.5736,-0.220889,-0.411798,-0.0377701,6540.22,-1.67229,-55.0853
-24.9072,27.3109,-48.437,-0.0773325,-0.318423,-0.146555,6540.22,-1.67229,-55.0853
-27.706,85.6599,-33.7181,-0.177085,-0.374883,-0.0863834,6540.22,-1.67229,-55.0853
-32.5696,173.916,-10.9924,-0.266065,-0.474422,0.0434204,6540.22,-1.67229,-55.0853
-31.2713,145.047,-18.0274,-0.250471,-0.445462,0.00485643,6540.22,-1.67229,-55.0853
-27.5381,82.9869,-34.0292,-0.17302,-0.372039,-0.0898717,6540.22,-1.67229,-55.0853
-24.8768,24.6221,-48.5522,-0.0740523,-0.31715,-0.149014,6540.22,-1.67229,-55.0853
-32.5192,171.385,-11.1247,-0.264792,-0.472019,0.0402617,6540.22,-1.67229,-55.0853
-25.6433,49.8307,-42.1927,-0.111569,-0.33839,-0.131502,6540.22,-1.67229,-55.0853
-29.1226,110.306,-26.5062,-0.207579,-0.403765,-0.0519814,6540.22,-1.67229,-55.0853
-32.6571,192.074,-6.03605,-0.272632,-0.493544,0.0592083,6540.22,-1.67229,-55.0853
-32.4913,168.856,-11.2212,-0.263249,-0.471977,0.0381082,6540.22,-1.67229,-55.0853
-27.2021,77.6305,-34.654,-0.164392,-0.367418,-0.0964193,6540.22,-1.67229,-55.0853
-32.5887,189.554,-6.19585,-0.27003,-0.492236,0.0562082,6540.22,-1.67229,-55.0853
-24.841,19.2487,-48.7387,-0.0701339,-0.314734,-0.151251,6540.22,-1.67229,-55.0853
-25.3452,44.4067,-42.7609,-0.100802,-0.333422,-0.137415,6540.22,-1.67229,-55.0853
-28.8122,105.03,-27.0862,-0.202035,-0.398256,-0.0551546,6540.22,-1.67229,-55.0853
-32.295,163.753,-11.6342,-0.260787,-0.467289,0.0325072,6540.22,-1.67229,-55.0853
-25.2065,41.6934,-43.0315,-0.0971472,-0.331029,-0.137732,6540.22,-1.67229,-55.0853
-24.8329,16.5633,-48.819,-0.0675614,-0.313066,-0.152706,6540.22,-1.67229,-55.0853
-28.6602,102.388,-27.3736,-0.198173,-0.395811,-0.0592036,6540.22,-1.67229,-55.0853
-32.2084,161.202,-11.8217,-0.259828,-0.465007,0.0302705,6540.22,-1.67229,-55.0853
-32.5375,184.535,-6.38037,-0.265431,-0.487884,0.0529739,6540.22,-1.67229,-55.0853
-28.5079,99.7438,-27.6631,-0.194218,-0.39362,-0.0640881,6540.22,-1.67229,-55.0853
6540.22,-1.67229,-55.0853,,,,,,
-26.5986,66.9109,-35.8002,-0.145972,-0.357748,-0.110358,6540.22,-1.67229,-55.0853
-24.9534,36.2689,-43.5345,-0.089091,-0.326915,-0.140863,6540.22,-1.67229,-55.0853
-32.5849,182.044,-6.3652,-0.26373,-0.486304,0.0517967,6540.22,-1.67229,-55.0853
-32.385,202.517,-1.833,-0.280917,-0.505992,0.0715995,6540.22,-1.67229,-55.0853
-26.431,64.2167,-36.1124,-0.141399,-0.355009,-0.11327,6540.22,-1.67229,-55.0853
-28.2341,94.4605,-28.1913,-0.186127,-0.387631,-0.0721093,6540.22,-1.67229,-55.0853
-29.9396,124.179,-20.474,-0.220369,-0.423387,-0.0264881,6540.22,-1.67229,-55.0853
-26.2635,61.5203,-36.4231,-0.135708,-0.351957,-0.116823,6540.22,-1.67229,-55.0853
-24.8088,8.49033,-49.0559,-0.0610477,-0.310469,-0.155043,6540.22,-1.67229,-55.0853
-28.0317,91.7892,-28.5518,-0.180958,-0.385071,-0.07714,6540.22,-1.67229,-55.0853
-24.8341,30.8917,-43.8438,-0.0836248,-0.322594,-0.14362,6540.22,-1.67229,-55.0853
-31.6085,150.895,-12.938,-0.248098,-0.455541,0.0163901,6540.22,-1.67229,-55.0853
-26.123,58.8314,-36.6928,-0.13109,-0.349688,-0.119707,6540.22,-1.67229,-55.0853
-29.6087,118.937,-21.0836,-0.21168,-0.416924,-0.0368285,6540.22,-1.67229,-55.0853
-31.4518,148.311,-13.2258,-0.243473,-0.452964,0.0114756,6540.22,-1.67229,-55.0853
-24.828,28.2235,-43.9184,-0.0811883,-0.320586,-0.145742,6540.22,-1.67229,-55.0853
-27.6689,86.452,-29.2156,-0.174153,-0.379843,-0.0835418,6540.22,-1.67229,-55.0853
-32.3737,195.043,-2.00734,-0.271884,-0.500784,0.0630173,6540.22,-1.67229,-55.0853
-24.7979,3.09804,-49.2063,-0.0573293,-0.30906,-0.155557,6540.22,-1.67229,-55.0853
-25.8089,53.4314,-37.2803,-0.119863,-0.345059,-0.126575,6540.22,-1.67229,-55.0853
-29.2942,113.687,-21.6695,-0.20518,-0.412685,-0.043185,6540.22,-1.67229,-55.0853
-32.4841,171.981,-6.74097,-0.257386,-0.476688,0.0443597,6540.22,-1.67229,-55.0853
-27.317,81.1083,-29.8571,-0.166268,-0.374738,-0.0903142,6540.22,-1.67229,-55.0853
-24.7727,0.389276,-49.3107,-0.0546716,-0.308069,-0.156236,6540.22,-1.67229,-55.0853
-32.3814,169.435,-6.95107,-0.253439,-0.476625,0.036888,6540.22,-1.67229,-55.0853
-30.929,140.523,-14.172,-0.23395,-0.444307,0.00149156,6540.22,-1.67229,-55.0853
-27.1378,78.4304,-30.1865,-0.161336,-0.372192,-0.0962569,6540.22,-1.67229,-55.0853
-28.9288,108.409,-22.3287,-0.197733,-0.406622,-0.0513609,6540.22,-1.67229,-55.0853
-30.7735,137.928,-14.4552,-0.229999,-0.442625,0.000542739,6540.22,-1.67229,-55.0853
-24.7695,20.1843,-44.2023,-0.0741038,-0.316161,-0.150426,6540.22,-1.67229,-55.0853
-26.988,75.7613,-30.4698,-0.155925,-0.370283,-0.101558,6540.22,-1.67229,-55.0853
-28.7755,105.777,-22.6133,-0.193636,-0.403722,-0.0554219,6540.22,-1.67229,-55.0853
-30.6229,135.33,-14.7397,-0.226513,-0.44134,-0.00505664,6540.22,-1.67229,-55.0853
-24.7345,-5.03201,-49.5019,-0.0532619,-0.306008,-0.15128,6540.22,-1.67229,-55.0853
-25.1631,42.5852,-38.4893,-0.1006,-0.334715,-0.136401,6540.22,-1.67229,-55.0853
-24.754,17.5017,-44.2908,-0.0713302,-0.314689,-0.152424,6540.22,-1.67229,-55.0853
-31.4965,202.806,1.2292,-0.280543,-0.509766,0.0702386,6540.22,-1.67229,-55.0853
-32.2191,161.836,-7.36033,-0.248187,-0.469646,0.0301142,6540.22,-1.67229,-55.0853
-24.7363,-7.73485,-49.5657,-0.0514984,-0.304543,-0.151399,6540.22,-1.67229,-55.0853
-28.4626,100.5,-23.1989,-0.187634,-0.398576,-0.0620361,6540.22,-1.67229,-55.0853
-24.7378,14.8155,-44.382,-0.069733,-0.313281,-0.152735,6540.22,-1.67229,-55.0853
-31.4946,200.321,1.18364,-0.277325,-0.507879,0.0690438,6540.22,-1.67229,-55.0853
-26.5915,67.7582,-31.2433,-0.145099,-0.362125,-0.110334,6540.22,-1.67229,-55.0853
-24.8843,37.1633,-39.0243,-0.0915841,-0.329822,-0.140856,6540.22,-1.67229,-55.0853
-24.7707,-10.4245,-49.5805,-0.0511478,-0.303149,-0.149925,6540.22,-1.67229,-55.0853
-24.7311,12.1309,-44.4569,-0.0680927,-0.312604,-0.152751,6540.22,-1.67229,-55.0853
-26.4075,65.0635,-31.5744,-0.141615,-0.359353,-0.111191,6540.22,-1.67229,-55.0853
-28.1454,95.2108,-23.7889,-0.180395,-0.393482,-0.0695289,6540.22,-1.67229,-55.0853
-29.9234,124.889,-16.0052,-0.210631,-0.428938,-0.0258398,6540.22,-1.67229,-55.0853
-32.0933,177.475,-2.8018,-0.253664,-0.486138,0.0439322,6540.22,-1.67229,-55.0853
-26.2346,62.3705,-31.8896,-0.137025,-0.356846,-0.113947,6540.22,-1.67229,-55.0853
-31.3991,195.32,0.946526,-0.272069,-0.503502,0.0640427,6540.22,-1.67229,-55.0853
-29.7479,122.272,-16.3207,-0.206597,-0.425506,-0.0300557,6540.22,-1.67229,-55.0853
-31.6306,151.556,-8.45235,-0.23513,-0.461409,0.0157408,6540.22,-1.67229,-55.0853
-27.803,89.9009,-24.4162,-0.17321,-0.387627,-0.0779598,6540.22,-1.67229,-55.0853
-29.6003,119.66,-16.5999,-0.204248,-0.423284,-0.0326927,6540.22,-1.67229,-55.0853
-24.734,6.76488,-44.5793,-0.0629193,-0.310233,-0.155131,6540.22,-1.67229,-55.0853
-31.4184,148.958,-8.82447,-0.233416,-0.458849,0.012547,6540.22,-1.67229,-55.0853
-27.6329,87.241,-24.7312,-0.169892,-0.385126,-0.0819748,6540.22,-1.67229,-55.0853
-32.0232,172.444,-3.00587,-0.250876,-0.481486,0.0429933,6540.22,-1.67229,-55.0853
-31.3626,190.329,0.781336,-0.266491,-0.498146,0.0589736,6540.22,-1.67229,-55.0853
-24.7233,4.07114,-44.6611,-0.0618178,-0.309092,-0.153866,6540.22,-1.67229,-55.0853
6540.22,-1.67229,-55.0853,,,,,,
-25.0042,-18.4433,-49.4367,-0.0530274,-0.298525,-0.144247,6540.22,-1.67229,-55.0853
-29.2809,114.422,-17.1867,-0.19681,-0.418037,-0.0413099,6540.22,-1.67229,-55.0853
-32.1259,169.967,-2.9112,-0.245379,-0.480752,0.0357785,6540.22,-1.67229,-55.0853
-25.6245,51.6008,-33.037,-0.11891,-0.347071,-0.125827,6540.22,-1.67229,-55.0853
-24.6989,1.36895,-44.7635,-0.0596299,-0.307831,-0.154333,6540.22,-1.67229,-55.0853
-30.0923,202.957,3.52529,-0.280833,-0.509812,0.0709411,6540.22,-1.67229,-55.0853
