x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-33.3563,166.253,-42.2771,-0.776558,-1.36526,-0.124666,6620.22,-3.03286,-227.202
-33.3743,163.696,-42.3644,-0.801204,-1.35988,-0.131509,6620.22,-3.03286,-227.202
-33.3989,161.138,-42.4347,-0.820775,-1.3571,-0.138645,6620.22,-3.03286,-227.202
-33.3298,158.549,-42.6367,-0.836961,-1.35459,-0.145209,6620.22,-3.03286,-227.202
-33.3414,205.524,-31.4184,-0.286033,-1.51965,-0.0573562,6620.22,-3.03286,-227.202
-32.9282,153.289,-43.4373,-0.855549,-1.34451,-0.172972,6620.22,-3.03286,-227.202
-33.398,203.019,-31.425,-0.30529,-1.51147,-0.0584861,6620.22,-3.03286,-227.202
-33.4488,177.123,-37.0151,-0.596843,-1.40851,-0.0962722,6620.22,-3.03286,-227.202
-32.6166,148.054,-44.0825,-0.864298,-1.33049,-0.192971,6620.22,-3.03286,-227.202
-32.4663,145.435,-44.3947,-0.865182,-1.32329,-0.206416,6620.22,-3.03286,-227.202
-33.2116,171.947,-37.6019,-0.650149,-1.39847,-0.111649,6620.22,-3.03286,-227.202
-33.5221,195.477,-31.5475,-0.366856,-1.48825,-0.071257,6620.22,-3.03286,-227.202
-32.1375,140.185,-45.0503,-0.862053,-1.30748,-0.233885,6620.22,-3.03286,-227.202
-31.9656,137.553,-45.3934,-0.856268,-1.29989,-0.251876,6620.22,-3.03286,-227.202
-33.3892,190.385,-31.9487,-0.410222,-1.4689,-0.0803632,6620.22,-3.03286,-227.202
-33.226,164.289,-37.916,-0.725562,-1.37824,-0.128865,6620.22,-3.03286,-227.202
-31.6446,132.29,-46.0347,-0.853436,-1.28259,-0.273089,6620.22,-3.03286,-227.202
-33.2767,161.745,-37.9424,-0.743636,-1.37516,-0.135509,6620.22,-3.03286,-227.202
-31.2792,127.005,-46.7427,-0.842326,-1.26396,-0.302715,6620.22,-3.03286,-227.202
-33.1698,182.717,-32.5942,-0.483946,-1.44591,-0.0872366,6620.22,-3.03286,-227.202
-31.0835,124.353,-47.1127,-0.836621,-1.25491,-0.317565,6620.22,-3.03286,-227.202
-33.1628,203.483,-27.2479,-0.281751,-1.53083,-0.0549614,6620.22,-3.03286,-227.202
-30.9052,121.706,-47.458,-0.829432,-1.2455,-0.333468,6620.22,-3.03286,-227.202
-32.632,151.298,-39.2841,-0.78295,-1.3551,-0.177708,6620.22,-3.03286,-227.202
-33.1788,200.971,-27.3099,-0.29756,-1.52234,-0.0568408,6620.22,-3.03286,-227.202
-30.5894,116.417,-48.0858,-0.815862,-1.22647,-0.363867,6620.22,-3.03286,-227.202
-33.2287,175.112,-32.833,-0.558031,-1.42381,-0.101258,6620.22,-3.03286,-227.202
-32.3435,146.079,-39.885,-0.786042,-1.34212,-0.204157,6620.22,-3.03286,-227.202
-33.1416,172.541,-33.0731,-0.581541,-1.41821,-0.110576,6620.22,-3.03286,-227.202
-30.2548,111.108,-48.7474,-0.804286,-1.20808,-0.393334,6620.22,-3.03286,-227.202
-33.0615,169.972,-33.2993,-0.605962,-1.40984,-0.11734,6620.22,-3.03286,-227.202
-30.0847,108.448,-49.0812,-0.799517,-1.19834,-0.406593,6620.22,-3.03286,-227.202
-33.0012,167.404,-33.4965,-0.629369,-1.40341,-0.121576,6620.22,-3.03286,-227.202
-29.9117,105.786,-49.4177,-0.794228,-1.18856,-0.421549,6620.22,-3.03286,-227.202
-31.7059,135.597,-41.1643,-0.78115,-1.3096,-0.254186,6620.22,-3.03286,-227.202
-31.5438,132.971,-41.4834,-0.777079,-1.3011,-0.268813,6620.22,-3.03286,-227.202
-33.1453,162.348,-33.4808,-0.668256,-1.39265,-0.130978,6620.22,-3.03286,-227.202
-33.2525,185.854,-27.7877,-0.411584,-1.47343,-0.0835006,6620.22,-3.03286,-227.202
-33.0688,159.769,-33.6934,-0.681845,-1.38951,-0.141525,6620.22,-3.03286,-227.202
-30.9719,125.047,-42.5737,-0.763681,-1.27349,-0.312483,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-32.6765,154.537,-34.4626,-0.700143,-1.37833,-0.16203,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-33.0681,178.204,-28.3669,-0.475801,-1.45071,-0.09578,6620.22,-3.03286,-227.202
-32.3695,149.327,-35.0925,-0.705973,-1.36576,-0.189896,6620.22,-3.03286,-227.202
-32.9812,198.94,-23.1791,-0.28355,-1.53104,-0.0644465,6620.22,-3.03286,-227.202
-32.2266,146.72,-35.388,-0.708843,-1.36063,-0.200415,6620.22,-3.03286,-227.202
-33.0233,173.118,-28.6365,-0.517861,-1.43587,-0.106551,6620.22,-3.03286,-227.202
-32.0471,144.103,-35.7367,-0.709449,-1.35214,-0.211504,6620.22,-3.03286,-227.202
-32.9928,170.569,-28.7829,-0.538199,-1.42864,-0.11351,6620.22,-3.03286,-227.202
-33.0643,193.935,-23.2391,-0.314414,-1.51223,-0.068498,6620.22,-3.03286,-227.202
-32.8908,167.995,-29.0352,-0.557572,-1.42348,-0.120049,6620.22,-3.03286,-227.202
-29.7851,106.512,-44.8963,-0.729133,-1.2083,-0.415615,6620.22,-3.03286,-227.202
-32.8146,165.429,-29.2468,-0.573319,-1.41722,-0.129598,6620.22,-3.03286,-227.202
-29.6222,103.854,-45.2205,-0.725455,-1.19965,-0.429966,6620.22,-3.03286,-227.202
-31.4294,133.643,-36.9727,-0.700935,-1.31894,-0.263908,6620.22,-3.03286,-227.202
-32.8994,162.911,-29.2181,-0.59208,-1.41046,-0.133017,6620.22,-3.03286,-227.202
-33.1701,186.404,-23.3566,-0.366821,-1.49171,-0.0812121,6620.22,-3.03286,-227.202
-32.9528,160.38,-29.2303,-0.606584,-1.40612,-0.138539,6620.22,-3.03286,-227.202
-29.1715,95.8772,-46.135,-0.715434,-1.17391,-0.472956,6620.22,-3.03286,-227.202
-32.7731,157.775,-29.5865,-0.616118,-1.40251,-0.148473,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-33.065,181.324,-23.7048,-0.401892,-1.47698,-0.0903309,6620.22,-3.03286,-227.202
-30.6858,123.102,-38.3922,-0.685446,-1.28288,-0.322795,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-32.4222,152.565,-30.2821,-0.62787,-1.39018,-0.17211,6620.22,-3.03286,-227.202
-28.7076,87.8654,-47.07,-0.708599,-1.15112,-0.511234,6620.22,-3.03286,-227.202
-32.2526,149.96,-30.6173,-0.628725,-1.38432,-0.186296,6620.22,-3.03286,-227.202
-30.3508,117.827,-39.0471,-0.678217,-1.26408,-0.351902,6620.22,-3.03286,-227.202
-32.089,147.354,-30.9418,-0.630426,-1.37721,-0.19768,6620.22,-3.03286,-227.202
-32.8403,196.933,-18.979,-0.266917,-1.53873,-0.0698192,6620.22,-3.03286,-227.202
-28.3829,82.5045,-47.7178,-0.701171,-1.13578,-0.5403,6620.22,-3.03286,-227.202
-30.0164,112.543,-39.6994,-0.668789,-1.24574,-0.382476,6620.22,-3.03286,-227.202
-32.8813,194.433,-19.0062,-0.281288,-1.53086,-0.0717553,6620.22,-3.03286,-227.202
-31.7664,142.141,-31.5812,-0.629784,-1.36122,-0.22442,6620.22,-3.03286,-227.202
-32.763,168.577,-24.6263,-0.489234,-1.44299,-0.11992,6620.22,-3.03286,-227.202
-32.888,191.924,-19.0786,-0.293756,-1.52294,-0.0745475,6620.22,-3.03286,-227.202
-29.6863,107.247,-40.3511,-0.662692,-1.22706,-0.410778,6620.22,-3.03286,-227.202
-32.7021,166.022,-24.8111,-0.505031,-1.4356,-0.125222,6620.22,-3.03286,-227.202
-29.5388,104.6,-40.6505,-0.65915,-1.21915,-0.426224,6620.22,-3.03286,-227.202
-27.7171,71.7384,-49.0271,-0.683368,-1.10843,-0.593495,6620.22,-3.03286,-227.202
-29.3918,101.951,-40.9503,-0.657191,-1.21036,-0.44043,6620.22,-3.03286,-227.202
-27.5522,69.0399,-49.3501,-0.678205,-1.10212,-0.606983,6620.22,-3.03286,-227.202
-29.2412,99.2974,-41.2545,-0.655491,-1.20179,-0.45342,6620.22,-3.03286,-227.202
-27.3596,66.3263,-49.7167,-0.673498,-1.09557,-0.618808,6620.22,-3.03286,-227.202
-32.9764,184.401,-19.203,-0.340539,-1.50217,-0.0823908,6620.22,-3.03286,-227.202
-32.6342,158.378,-25.1805,-0.543405,-1.42051,-0.143857,6620.22,-3.03286,-227.202
-30.7689,126.432,-33.5228,-0.61543,-1.3106,-0.304957,6620.22,-3.03286,-227.202
-28.9223,93.9771,-41.8866,-0.650246,-1.18394,-0.482512,6620.22,-3.03286,-227.202
-32.4674,155.783,-25.5121,-0.54923,-1.41488,-0.155705,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-32.9075,179.341,-19.4828,-0.368229,-1.4886,-0.0925274,6620.22,-3.03286,-227.202
-30.4094,121.166,-34.2152,-0.611044,-1.29105,-0.331579,6620.22,-3.03286,-227.202
-32.8109,199.963,-14.4662,-0.238136,-1.56664,-0.0597573,6620.22,-3.03286,-227.202
-32.8319,176.796,-19.6777,-0.381156,-1.48194,-0.0973337,6620.22,-3.03286,-227.202
-28.4566,85.9738,-42.8233,-0.644534,-1.16077,-0.5215,6620.22,-3.03286,-227.202
-32.7807,197.455,-14.5884,-0.246023,-1.55746,-0.0632266,6620.22,-3.03286,-227.202
-30.0827,115.901,-34.8519,-0.604387,-1.27311,-0.361309,6620.22,-3.03286,-227.202
-31.7936,145.383,-26.829,-0.556325,-1.38807,-0.204563,6620.22,-3.03286,-227.202
-32.7656,194.948,-14.6858,-0.254773,-1.54847,-0.0655262,6620.22,-3.03286,-227.202
-28.1369,80.6208,-43.4599,-0.640078,-1.14528,-0.549718,6620.22,-3.03286,-227.202
-29.7297,110.614,-35.5361,-0.599513,-1.25409,-0.390212,6620.22,-3.03286,-227.202
-32.7829,192.446,-14.7433,-0.265367,-1.54165,-0.0715094,6620.22,-3.03286,-227.202
-31.484,140.18,-27.4421,-0.554863,-1.37223,-0.23012,6620.22,-3.03286,-227.202
-32.5817,166.611,-20.4052,-0.437637,-1.45417,-0.120766,6620.22,-3.03286,-227.202
-31.3232,137.575,-27.7588,-0.553063,-1.36286,-0.245306,6620.22,-3.03286,-227.202
-29.4509,105.342,-36.1066,-0.594539,-1.23655,-0.419429,6620.22,-3.03286,-227.202
-31.1668,134.967,-28.0653,-0.549623,-1.35482,-0.260406,6620.22,-3.03286,-227.202
-32.7531,187.421,-14.9457,-0.285494,-1.52728,-0.0808318,6620.22,-3.03286,-227.202
-30.9911,132.351,-28.3986,-0.547441,-1.34613,-0.273142,6620.22,-3.03286,-227.202
-29.1494,100.05,-36.7128,-0.591467,-1.21996,-0.448181,6620.22,-3.03286,-227.202
-32.7613,184.913,-15.0123,-0.297,-1.52011,-0.0823913,6620.22,-3.03286,-227.202
-27.2772,67.1589,-45.1302,-0.622521,-1.11068,-0.613682,6620.22,-3.03286,-227.202
-32.4758,158.975,-20.8208,-0.469787,-1.43823,-0.145127,6620.22,-3.03286,-227.202
-30.6537,127.115,-29.0531,-0.54431,-1.32787,-0.300693,6620.22,-3.03286,-227.202
-32.7812,182.405,-15.0673,-0.309072,-1.51351,-0.0874324,6620.22,-3.03286,-227.202
-32.3198,156.389,-21.135,-0.475156,-1.43192,-0.155664,6620.22,-3.03286,-227.202
-26.9247,61.7493,-45.8097,-0.614694,-1.09663,-0.637469,6620.22,-3.03286,-227.202
-32.773,179.889,-15.1559,-0.317666,-1.50684,-0.0936085,6620.22,-3.03286,-227.202
-32.2029,153.814,-21.3873,-0.479238,-1.42576,-0.165396,6620.22,-3.03286,-227.202
-26.7638,59.0462,-46.1239,-0.609449,-1.09034,-0.649253,6620.22,-3.03286,-227.202
-32.7248,177.357,-15.3122,-0.329066,-1.50088,-0.0989159,6620.22,-3.03286,-227.202
-32.0419,151.224,-21.6989,-0.480983,-1.41965,-0.177193,6620.22,-3.03286,-227.202
-26.6087,56.3431,-46.4305,-0.60215,-1.08389,-0.663439,6620.22,-3.03286,-227.202
-32.7249,197.976,-10.2171,-0.22519,-1.57455,-0.0600601,6620.22,-3.03286,-227.202
-32.6996,174.832,-15.4277,-0.338462,-1.49418,-0.104448,6620.22,-3.03286,-227.202
-26.4605,53.6395,-46.7226,-0.596459,-1.07798,-0.674434,6620.22,-3.03286,-227.202
-28.1788,84.0779,-38.6359,-0.584479,-1.16828,-0.530628,6620.22,-3.03286,-227.202
-29.8038,113.975,-30.6945,-0.533708,-1.28173,-0.371199,6620.22,-3.03286,-227.202
-26.3137,50.9321,-47.0128,-0.592603,-1.07224,-0.681467,6620.22,-3.03286,-227.202
-28.0229,81.4069,-38.9466,-0.581978,-1.16157,-0.546952,6620.22,-3.03286,-227.202
-32.7018,192.974,-10.3948,-0.236687,-1.55972,-0.0692143,6620.22,-3.03286,-227.202
-26.1679,48.2238,-47.3009,-0.587212,-1.06561,-0.689978,6620.22,-3.03286,-227.202
-27.8579,78.7288,-39.2702,-0.58033,-1.15464,-0.559188,6620.22,-3.03286,-227.202
-32.5365,167.218,-15.9169,-0.370817,-1.47374,-0.12337,6620.22,-3.03286,-227.202
-26.0193,45.5097,-47.5953,-0.582241,-1.05982,-0.698124,6620.22,-3.03286,-227.202
-27.696,76.0502,-39.5891,-0.579081,-1.14658,-0.572176,6620.22,-3.03286,-227.202
-31.045,135.628,-23.6247,-0.476231,-1.37194,-0.256199,6620.22,-3.03286,-227.202
-32.4673,164.671,-16.103,-0.380587,-1.46725,-0.129995,6620.22,-3.03286,-227.202
-32.6714,187.961,-10.5873,-0.248981,-1.54542,-0.0811453,6620.22,-3.03286,-227.202
-30.8877,133.025,-23.9318,-0.475861,-1.36177,-0.266482,6620.22,-3.03286,-227.202
-27.3739,70.6839,-40.2237,-0.573597,-1.13161,-0.597031,6620.22,-3.03286,-227.202
-32.6415,185.448,-10.7099,-0.258768,-1.53784,-0.0844816,6620.22,-3.03286,-227.202
-30.7132,130.412,-24.2629,-0.47391,-1.35331,-0.280726,6620.22,-3.03286,-227.202
-25.5994,37.3593,-48.4359,-0.570214,-1.04387,-0.720415,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-32.6393,182.941,-10.7829,-0.265342,-1.53085,-0.0877398,6620.22,-3.03286,-227.202
-27.0159,65.2902,-40.9089,-0.569683,-1.11708,-0.620881,6620.22,-3.03286,-227.202
-32.2362,157.011,-16.6828,-0.402654,-1.44941,-0.15357,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-32.6368,180.432,-10.8627,-0.27398,-1.52474,-0.0941073,6620.22,-3.03286,-227.202
-32.1105,154.441,-16.9414,-0.404247,-1.44325,-0.166297,6620.22,-3.03286,-227.202
-25.4571,31.9713,-48.794,-0.565793,-1.0324,-0.731373,6620.22,-3.03286,-227.202
-32.6754,200.991,-5.7974,-0.208299,-1.59418,-0.0583515,6620.22,-3.03286,-227.202
-32.6326,177.921,-10.9393,-0.279306,-1.51865,-0.099968,6620.22,-3.03286,-227.202
-28.413,90.1865,-33.466,-0.528349,-1.20273,-0.495903,6620.22,-3.03286,-227.202
-25.424,29.2879,-48.9165,-0.566105,-1.02831,-0.734169,6620.22,-3.03286,-227.202
-26.5545,57.2089,-41.8173,-0.556107,-1.09708,-0.657207,6620.22,-3.03286,-227.202
-32.584,175.394,-11.0916,-0.29018,-1.51137,-0.10279,6620.22,-3.03286,-227.202
-29.8725,117.316,-25.8902,-0.465721,-1.30848,-0.354409,6620.22,-3.03286,-227.202
-25.397,26.6052,-49.0276,-0.567155,-1.02411,-0.737135,6620.22,-3.03286,-227.202
-28.0542,84.8491,-34.1587,-0.5253,-1.18566,-0.526963,6620.22,-3.03286,-227.202
-32.5996,172.887,-11.1432,-0.296077,-1.50385,-0.107388,6620.22,-3.03286,-227.202
-31.4284,144.078,-18.2443,-0.40761,-1.4144,-0.212076,6620.22,-3.03286,-227.202
-27.8904,82.1813,-34.48,-0.525258,-1.17766,-0.540667,6620.22,-3.03286,-227.202
-25.3707,23.919,-49.1424,-0.567922,-1.02015,-0.739197,6620.22,-3.03286,-227.202
-32.5624,170.359,-11.2738,-0.30803,-1.49767,-0.108842,6620.22,-3.03286,-227.202
-26.0743,49.093,-42.7484,-0.542575,-1.07614,-0.687174,6620.22,-3.03286,-227.202
-29.3786,109.429,-26.8512,-0.463615,-1.28071,-0.397007,6620.22,-3.03286,-227.202
-32.6044,190.999,-6.16947,-0.219934,-1.56848,-0.0742173,6620.22,-3.03286,-227.202
-32.5403,167.837,-11.3779,-0.312194,-1.49154,-0.118665,6620.22,-3.03286,-227.202
-27.5609,76.8363,-35.1248,-0.523225,-1.16157,-0.567313,6620.22,-3.03286,-227.202
-32.5433,188.484,-6.33165,-0.224645,-1.56206,-0.0795945,6620.22,-3.03286,-227.202
-25.3389,18.5498,-49.3288,-0.568077,-1.01364,-0.741351,6620.22,-3.03286,-227.202
-25.7773,43.6762,-43.3284,-0.532967,-1.06393,-0.704991,6620.22,-3.03286,-227.202
-29.0744,104.164,-27.4538,-0.464238,-1.26384,-0.422761,6620.22,-3.03286,-227.202
-32.3575,162.74,-11.8012,-0.323234,-1.48021,-0.134448,6620.22,-3.03286,-227.202
-25.639,40.9667,-43.6053,-0.529593,-1.05776,-0.711536,6620.22,-3.03286,-227.202
-25.3335,15.8658,-49.4071,-0.568117,-1.01052,-0.740774,6620.22,-3.03286,-227.202
-28.9267,101.529,-27.7503,-0.464703,-1.25468,-0.435885,6620.22,-3.03286,-227.202
-32.2792,160.193,-11.9944,-0.330697,-1.4734,-0.142394,6620.22,-3.03286,-227.202
-32.5033,183.474,-6.52321,-0.231253,-1.54861,-0.0898575,6620.22,-3.03286,-227.202
-28.781,98.8922,-28.0451,-0.467348,-1.2452,-0.446152,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-26.971,66.1377,-36.305,-0.518417,-1.13092,-0.615117,6620.22,-3.03286,-227.202
-25.3879,35.5515,-44.1192,-0.523529,-1.04438,-0.725562,6620.22,-3.03286,-227.202
-32.5545,180.988,-6.51001,-0.23333,-1.54232,-0.0930115,6620.22,-3.03286,-227.202
-32.3085,201.414,-1.95674,-0.204439,-1.60889,-0.0521366,6620.22,-3.03286,-227.202
-26.8057,63.4488,-36.6276,-0.516134,-1.12289,-0.628504,6620.22,-3.03286,-227.202
-28.5136,93.6187,-28.5971,-0.465707,-1.22942,-0.477898,6620.22,-3.03286,-227.202
-30.1189,123.257,-20.7675,-0.3997,-1.34521,-0.319997,6620.22,-3.03286,-227.202
-26.6412,60.7566,-36.9448,-0.51333,-1.11569,-0.63847,6620.22,-3.03286,-227.202
-25.312,7.79791,-49.6373,-0.564209,-1.00289,-0.73651,6620.22,-3.03286,-227.202
-28.3181,90.9549,-28.9653,-0.467287,-1.2194,-0.490689,6620.22,-3.03286,-227.202
-25.2739,30.1813,-44.433,-0.523386,-1.033,-0.732795,6620.22,-3.03286,-227.202
-31.6991,149.903,-13.1397,-0.338743,-1.44721,-0.185351,6620.22,-3.03286,-227.202
-26.5009,58.0715,-37.2249,-0.508937,-1.10959,-0.651712,6620.22,-3.03286,-227.202
-29.7965,118.028,-21.394,-0.399423,-1.32671,-0.347192,6620.22,-3.03286,-227.202
-31.5447,147.324,-13.4352,-0.336376,-1.43982,-0.197921,6620.22,-3.03286,-227.202
-25.2717,27.5166,-44.5084,-0.52495,-1.0275,-0.735776,6620.22,-3.03286,-227.202
-27.9617,85.6291,-29.6527,-0.466905,-1.20274,-0.520648,6620.22,-3.03286,-227.202
-32.3042,193.952,-2.14027,-0.20242,-1.59105,-0.069908,6620.22,-3.03286,-227.202
-25.2973,2.40886,-49.7839,-0.556721,-0.998235,-0.733135,6620.22,-3.03286,-227.202
-26.1924,52.6813,-37.8248,-0.503296,-1.0952,-0.671059,6620.22,-3.03286,-227.202
-29.4862,112.791,-22.0033,-0.397214,-1.30869,-0.377007,6620.22,-3.03286,-227.202
-32.4849,170.942,-6.89243,-0.258173,-1.51552,-0.107102,6620.22,-3.03286,-227.202
-27.6188,80.2979,-30.3142,-0.468116,-1.18508,-0.547355,6620.22,-3.03286,-227.202
-25.2716,-0.298113,-49.8828,-0.553575,-0.995457,-0.728324,6620.22,-3.03286,-227.202
-32.3884,168.403,-7.10661,-0.260523,-1.50874,-0.118658,6620.22,-3.03286,-227.202
-31.031,139.553,-14.4103,-0.336013,-1.41418,-0.236804,6620.22,-3.03286,-227.202
-27.4439,77.6256,-30.6529,-0.467515,-1.17699,-0.562673,6620.22,-3.03286,-227.202
-29.1298,107.526,-22.6831,-0.398714,-1.29,-0.405827,6620.22,-3.03286,-227.202
-30.8785,136.964,-14.7018,-0.335068,-1.40606,-0.246065,6620.22,-3.03286,-227.202
-25.2233,19.486,-44.7922,-0.527909,-1.01446,-0.740313,6620.22,-3.03286,-227.202
-27.2954,74.9615,-30.9492,-0.463331,-1.17005,-0.580941,6620.22,-3.03286,-227.202
-28.9811,104.9,-22.9767,-0.399292,-1.28132,-0.418871,6620.22,-3.03286,-227.202
-30.7323,134.372,-14.9946,-0.335937,-1.39942,-0.259922,6620.22,-3.03286,-227.202
-25.2266,-5.71541,-50.0693,-0.545396,-0.989404,-0.718719,6620.22,-3.03286,-227.202
-25.5491,41.853,-39.0605,-0.48665,-1.06683,-0.707535,6620.22,-3.03286,-227.202
-25.2112,16.8058,-44.8786,-0.528528,-1.01063,-0.74019,6620.22,-3.03286,-227.202
-31.417,201.697,1.10609,-0.201004,-1.61941,-0.0528752,6620.22,-3.03286,-227.202
-32.2386,160.814,-7.53247,-0.267612,-1.49197,-0.142021,6620.22,-3.03286,-227.202
-25.2259,-8.41541,-50.1277,-0.541161,-0.985097,-0.713477,6620.22,-3.03286,-227.202
-28.677,99.6356,-23.5824,-0.402076,-1.26324,-0.445572,6620.22,-3.03286,-227.202
-25.1962,14.121,-44.9688,-0.528188,-1.00774,-0.73957,6620.22,-3.03286,-227.202
-31.4148,199.216,1.05566,-0.197464,-1.6136,-0.058937,6620.22,-3.03286,-227.202
-26.9139,66.9757,-31.7425,-0.467523,-1.14455,-0.609554,6620.22,-3.03286,-227.202
-25.2727,36.4417,-39.6064,-0.480046,-1.05149,-0.722909,6620.22,-3.03286,-227.202
-25.2593,-11.1019,-50.1356,-0.539671,-0.980491,-0.705037,6620.22,-3.03286,-227.202
-25.1894,11.439,-45.0436,-0.526449,-1.0045,-0.73941,6620.22,-3.03286,-227.202
-26.731,64.2866,-32.0856,-0.465176,-1.13627,-0.622346,6620.22,-3.03286,-227.202
-28.3695,94.3581,-24.1927,-0.404473,-1.24615,-0.473253,6620.22,-3.03286,-227.202
-30.0448,123.955,-16.2989,-0.331964,-1.36331,-0.319541,6620.22,-3.03286,-227.202
-32.0513,176.417,-2.95444,-0.211672,-1.54364,-0.108708,6620.22,-3.03286,-227.202
-26.5617,61.5987,-32.4086,-0.464149,-1.12866,-0.633018,6620.22,-3.03286,-227.202
-31.3249,194.224,0.812803,-0.197812,-1.59956,-0.0696801,6620.22,-3.03286,-227.202
-29.8748,121.344,-16.6194,-0.333468,-1.35348,-0.328708,6620.22,-3.03286,-227.202
-31.6663,150.552,-8.65227,-0.270899,-1.46559,-0.184174,6620.22,-3.03286,-227.202
-28.0359,89.0607,-24.84,-0.406112,-1.22781,-0.501764,6620.22,-3.03286,-227.202
-29.7309,118.739,-16.9092,-0.334811,-1.34454,-0.342025,6620.22,-3.03286,-227.202
-25.1914,6.07799,-45.1614,-0.520379,-0.99713,-0.73719,6620.22,-3.03286,-227.202
-31.4581,147.959,-9.03456,-0.273173,-1.45804,-0.197544,6620.22,-3.03286,-227.202
-27.8706,86.4073,-25.1636,-0.407573,-1.21876,-0.51444,6620.22,-3.03286,-227.202
-31.9926,171.394,-3.16271,-0.220226,-1.53107,-0.113845,6620.22,-3.03286,-227.202
-31.2919,189.241,0.640606,-0.195814,-1.58561,-0.0817573,6620.22,-3.03286,-227.202
-25.1793,3.38673,-45.2404,-0.517846,-0.993506,-0.733189,6620.22,-3.03286,-227.202
6620.22,-3.03286,-227.202,,,,,,
-25.4921,-19.1101,-49.9705,-0.540892,-0.965345,-0.678116,6620.22,-3.03286,-227.202
-29.4181,113.513,-17.5162,-0.334043,-1.32734,-0.370907,6620.22,-3.03286,-227.202
-32.0937,168.92,-3.06944,-0.213156,-1.52789,-0.122461,6620.22,-3.03286,-227.202
-25.9599,50.8491,-33.5868,-0.454296,-1.0988,-0.67562,6620.22,-3.03286,-227.202
-25.1535,0.686949,-45.3384,-0.514177,-0.989833,-0.729237,6620.22,-3.03286,-227.202
-30.0099,201.842,3.40118,-0.198512,-1.62497,-0.0531702,6620.22,-3.03286,-227.202
-31.9225,166.36,-3.40273,-0.213367,-1.52105,-0.137817,6620.22,-3.03286,-227.202
-25.6258,-21.756,-49.8344,-0.54374,-0.95974,-0.667459,6620.22,-3.03286,-227.202
-25.7691,48.138,-33.9373,-0.44994,-1.09088,-0.685533,6620.22,-3.03286,-227.202
-29.0886,108.27,-18.151,-0.335085,-1.30907,-0.399714,6620.22,-3.03286,-227.202
-30.8099,137.628,-10.2646,-0.271443,-1.42552,-0.246705,6620.22,-3.03286,-227.202
-25.1157,20.4206,-40.2632,-0.488311,-1.01575,-0.737723,6620.22,-3.03286,-227.202
