x,y,z,u,v,w,time,DAQ_DAQCrossheadmm,DAQ_DAQForcekN
-32.1647,126.987,-51.374,-1.72786,-1.28177,-4.93399,6670.22,-3.83405,-298.767
-33.2775,182.473,-36.3078,-0.591691,-1.68991,-3.80084,6670.22,-3.83405,-298.767
-32.025,124.336,-51.7855,-1.77809,-1.27208,-4.99038,6670.22,-3.83405,-298.767
-33.195,203.129,-30.5854,-0.314004,-1.88498,-3.39248,6670.22,-3.83405,-298.767
-31.9078,121.687,-52.164,-1.83208,-1.26372,-5.03947,6670.22,-3.83405,-298.767
-33.0358,151.181,-43.5361,-1.18671,-1.47209,-4.42977,6670.22,-3.83405,-298.767
-33.2158,200.618,-30.6925,-0.334635,-1.87595,-3.4394,6670.22,-3.83405,-298.767
-31.7099,116.397,-52.8689,-1.93635,-1.24615,-5.14703,6670.22,-3.83405,-298.767
-33.3759,174.875,-36.6824,-0.705258,-1.66147,-3.95064,6670.22,-3.83405,-298.767
-32.8194,145.968,-44.2226,-1.26198,-1.45243,-4.54173,6670.22,-3.83405,-298.767
-33.3058,172.308,-36.9666,-0.745705,-1.65041,-4.00412,6670.22,-3.83405,-298.767
-31.5003,111.084,-53.5993,-2.04983,-1.23218,-5.24526,6670.22,-3.83405,-298.767
-33.2447,169.744,-37.2372,-0.789146,-1.63792,-4.05524,6670.22,-3.83405,-298.767
-31.3913,108.424,-53.9718,-2.10608,-1.22308,-5.29716,6670.22,-3.83405,-298.767
-33.2017,167.181,-37.4817,-0.829848,-1.62723,-4.10673,6670.22,-3.83405,-298.767
-31.2836,105.757,-54.3418,-2.16614,-1.21676,-5.34569,6670.22,-3.83405,-298.767
-32.3486,135.498,-45.6713,-1.42377,-1.40844,-4.7612,6670.22,-3.83405,-298.767
-32.2327,132.874,-46.0304,-1.46594,-1.39776,-4.81583,6670.22,-3.83405,-298.767
-33.3845,162.127,-37.552,-0.907421,-1.6132,-4.20216,6670.22,-3.83405,-298.767
-33.3308,185.516,-31.446,-0.489927,-1.81097,-3.74188,6670.22,-3.83405,-298.767
-33.3344,159.553,-37.8058,-0.947456,-1.6059,-4.25388,6670.22,-3.83405,-298.767
-31.8113,124.955,-47.2405,-1.60316,-1.36475,-4.97937,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-32.9958,154.334,-38.6678,-1.01945,-1.58179,-4.36723,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-33.1786,177.88,-32.1652,-0.58635,-1.77489,-3.89405,6670.22,-3.83405,-298.767
-32.7522,149.132,-39.38,-1.08868,-1.5606,-4.47746,6670.22,-3.83405,-298.767
-33.0333,198.498,-26.5755,-0.335594,-1.97354,-3.46082,6670.22,-3.83405,-298.767
-32.6401,146.531,-39.7209,-1.12231,-1.55035,-4.53332,6670.22,-3.83405,-298.767
-33.1613,172.801,-32.5237,-0.655824,-1.7524,-3.99374,6670.22,-3.83405,-298.767
-32.4957,143.917,-40.1134,-1.15808,-1.53791,-4.5882,6670.22,-3.83405,-298.767
-33.1451,170.257,-32.715,-0.690513,-1.74103,-4.04562,6670.22,-3.83405,-298.767
-33.11,193.507,-26.7498,-0.360097,-1.94022,-3.57921,6670.22,-3.83405,-298.767
-33.0613,167.688,-33.0119,-0.728098,-1.73057,-4.09679,6670.22,-3.83405,-298.767
-31.0159,106.418,-49.821,-1.95994,-1.30184,-5.34036,6670.22,-3.83405,-298.767
-33.0027,165.127,-33.2672,-0.761422,-1.71964,-4.15001,6670.22,-3.83405,-298.767
-30.9118,103.758,-50.1827,-2.01512,-1.29533,-5.39212,6670.22,-3.83405,-298.767
-32.0341,133.471,-41.5147,-1.30564,-1.49135,-4.8059,6670.22,-3.83405,-298.767
-33.1054,162.61,-33.2822,-0.798038,-1.71118,-4.1971,6670.22,-3.83405,-298.767
-33.2342,185.982,-27.0079,-0.430904,-1.91336,-3.73247,6670.22,-3.83405,-298.767
-33.1786,160.082,-33.3336,-0.832419,-1.70485,-4.24177,6670.22,-3.83405,-298.767
-30.6396,95.7733,-51.1982,-2.18347,-1.27782,-5.53613,6670.22,-3.83405,-298.767
-33.022,157.482,-33.7375,-0.865084,-1.69521,-4.29947,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-33.1464,180.911,-27.4477,-0.483317,-1.89032,-3.83319,6670.22,-3.83405,-298.767
-31.474,122.938,-43.093,-1.47364,-1.44625,-5.02356,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-32.7209,152.285,-34.5227,-0.926579,-1.67053,-4.41273,6670.22,-3.83405,-298.767
-30.3557,87.7504,-52.2321,-2.35661,-1.26611,-5.67328,6670.22,-3.83405,-298.767
-32.5792,149.685,-34.8996,-0.955355,-1.65907,-4.46856,6670.22,-3.83405,-298.767
-31.2347,117.667,-43.827,-1.56206,-1.42484,-5.13175,6670.22,-3.83405,-298.767
-32.4461,147.084,-35.2669,-0.987508,-1.64715,-4.52274,6670.22,-3.83405,-298.767
-32.8567,196.432,-22.459,-0.283315,-2.03977,-3.54983,6670.22,-3.83405,-298.767
-30.1591,82.3797,-52.9374,-2.47734,-1.26063,-5.75995,6670.22,-3.83405,-298.767
-31.0042,112.383,-44.5516,-1.65657,-1.40574,-5.23466,6670.22,-3.83405,-298.767
-32.9212,193.922,-22.5066,-0.321165,-2.04172,-3.57211,6670.22,-3.83405,-298.767
-32.1859,141.879,-35.9916,-1.04928,-1.62287,-4.63476,6670.22,-3.83405,-298.767
-32.904,168.189,-28.5955,-0.630223,-1.83167,-4.08907,6670.22,-3.83405,-298.767
-32.9302,191.416,-22.6277,-0.336035,-2.03063,-3.62355,6670.22,-3.83405,-298.767
-30.7777,107.087,-45.2782,-1.75411,-1.38656,-5.33783,6670.22,-3.83405,-298.767
-32.8583,165.638,-28.826,-0.661261,-1.81972,-4.14011,6670.22,-3.83405,-298.767
-30.6846,104.439,-45.6109,-1.80501,-1.37999,-5.38666,6670.22,-3.83405,-298.767
-29.7515,71.586,-54.3513,-2.7177,-1.26077,-5.91767,6670.22,-3.83405,-298.767
-30.5906,101.789,-45.9465,-1.85593,-1.37277,-5.43658,6670.22,-3.83405,-298.767
-29.6488,68.881,-54.6994,-2.77485,-1.261,-5.95629,6670.22,-3.83405,-298.767
-30.4932,99.1343,-46.2862,-1.90751,-1.36498,-5.48505,6670.22,-3.83405,-298.767
-29.521,66.159,-55.0932,-2.83486,-1.26291,-5.99535,6670.22,-3.83405,-298.767
-33.0351,183.901,-22.8924,-0.399244,-2.00188,-3.7718,6670.22,-3.83405,-298.767
-32.8421,158.005,-29.3235,-0.751297,-1.79381,-4.28687,6670.22,-3.83405,-298.767
-31.4107,126.192,-38.1807,-1.25718,-1.55018,-4.96281,6670.22,-3.83405,-298.767
-30.2864,93.8098,-46.9807,-2.01443,-1.35118,-5.57662,6670.22,-3.83405,-298.767
-32.6958,155.416,-29.7033,-0.777659,-1.78247,-4.34687,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-32.9812,178.849,-23.2631,-0.441941,-1.98019,-3.8728,6670.22,-3.83405,-298.767
-31.137,120.932,-38.9542,-1.33855,-1.52491,-5.07058,6670.22,-3.83405,-298.767
-32.9175,199.312,-17.7598,-0.344688,-2.21842,-3.35332,6670.22,-3.83405,-298.767
-32.914,176.31,-23.5037,-0.463256,-1.9679,-3.92333,6670.22,-3.83405,-298.767
-29.9869,85.8,-48.0138,-2.17481,-1.33451,-5.712,6670.22,-3.83405,-298.767
-32.8101,196.857,-18.0345,-0.275405,-2.15472,-3.50938,6670.22,-3.83405,-298.767
-30.8995,115.671,-39.6643,-1.42116,-1.50312,-5.17371,6670.22,-3.83405,-298.767
-32.1202,145.039,-31.1919,-0.882968,-1.73244,-4.56747,6670.22,-3.83405,-298.767
-32.7957,194.354,-18.1831,-0.284859,-2.1426,-3.5628,6670.22,-3.83405,-298.767
-29.7817,80.438,-48.7125,-2.28486,-1.32808,-5.80231,6670.22,-3.83405,-298.767
-30.6398,110.387,-40.4255,-1.50956,-1.48047,-5.27954,6670.22,-3.83405,-298.767
-32.8172,191.855,-18.2861,-0.299663,-2.13261,-3.61427,6670.22,-3.83405,-298.767
-31.8674,139.846,-31.8894,-0.938287,-1.70681,-4.67742,6670.22,-3.83405,-298.767
-32.7081,166.145,-24.4128,-0.564026,-1.92006,-4.12837,6670.22,-3.83405,-298.767
-31.7352,137.245,-32.2497,-0.965067,-1.69219,-4.73615,6670.22,-3.83405,-298.767
-30.4557,105.116,-41.067,-1.59931,-1.46304,-5.37979,6670.22,-3.83405,-298.767
-31.6127,134.641,-32.5965,-0.995568,-1.68063,-4.79166,6670.22,-3.83405,-298.767
-32.7961,186.838,-18.5809,-0.328435,-2.11046,-3.71601,6670.22,-3.83405,-298.767
-31.4697,132.029,-32.9707,-1.02604,-1.668,-4.84519,6670.22,-3.83405,-298.767
-30.249,99.8239,-41.7445,-1.69111,-1.4458,-5.47986,6670.22,-3.83405,-298.767
-32.8088,184.333,-18.6922,-0.344436,-2.10002,-3.76228,6670.22,-3.83405,-298.767
-29.2157,66.95,-50.5168,-2.56107,-1.31966,-6.00029,6670.22,-3.83405,-298.767
-32.6462,158.52,-24.9611,-0.640176,-1.89307,-4.28539,6670.22,-3.83405,-298.767
-31.2005,126.803,-33.708,-1.09114,-1.63949,-4.95561,6670.22,-3.83405,-298.767
-32.8343,181.828,-18.7936,-0.36217,-2.0905,-3.8137,6670.22,-3.83405,-298.767
-32.5055,155.94,-25.3203,-0.660834,-1.88052,-4.34103,6670.22,-3.83405,-298.767
-28.9797,61.5257,-51.2441,-2.66967,-1.32027,-6.07195,6670.22,-3.83405,-298.767
-32.831,179.315,-18.9275,-0.375693,-2.08098,-3.86523,6670.22,-3.83405,-298.767
-32.4082,153.371,-25.6158,-0.684525,-1.86836,-4.39398,6670.22,-3.83405,-298.767
-28.8737,58.8157,-51.5826,-2.71927,-1.32084,-6.10792,6670.22,-3.83405,-298.767
-32.7898,176.788,-19.1315,-0.394066,-2.06975,-3.91823,6670.22,-3.83405,-298.767
-32.2672,150.787,-25.9695,-0.706281,-1.85591,-4.4478,6670.22,-3.83405,-298.767
-28.7733,56.1036,-51.9098,-2.76674,-1.32339,-6.14273,6670.22,-3.83405,-298.767
-32.7296,197.308,-13.6858,-0.229883,-2.24264,-3.52869,6670.22,-3.83405,-298.767
-32.7719,174.267,-19.2919,-0.410809,-2.05882,-3.96866,6670.22,-3.83405,-298.767
-28.6772,53.3887,-52.2223,-2.81316,-1.32873,-6.17414,6670.22,-3.83405,-298.767
-29.5843,83.8456,-43.8599,-1.98995,-1.4006,-5.75467,6670.22,-3.83405,-298.767
-30.547,113.676,-35.5423,-1.2769,-1.57986,-5.21892,6670.22,-3.83405,-298.767
-28.58,50.6735,-52.532,-2.85889,-1.33088,-6.20063,6670.22,-3.83405,-298.767
-29.4791,81.1709,-44.2008,-2.03819,-1.39762,-5.80117,6670.22,-3.83405,-298.767
-32.7306,192.3,-13.9281,-0.265443,-2.23365,-3.60253,6670.22,-3.83405,-298.767
-28.4836,47.9567,-52.8365,-2.90291,-1.33271,-6.22557,6670.22,-3.83405,-298.767
-29.3673,78.4914,-44.5547,-2.08966,-1.39201,-5.84363,6670.22,-3.83405,-298.767
-32.6371,166.668,-19.9168,-0.471436,-2.02358,-4.12326,6670.22,-3.83405,-298.767
-28.3836,45.2313,-53.1474,-2.94649,-1.33828,-6.25017,6670.22,-3.83405,-298.767
-29.2584,75.8106,-44.9013,-2.14151,-1.38617,-5.88443,6670.22,-3.83405,-298.767
-31.4134,135.227,-28.1513,-0.844638,-1.77352,-4.78283,6670.22,-3.83405,-298.767
-32.5769,164.126,-20.1487,-0.490233,-2.01152,-4.17563,6670.22,-3.83405,-298.767
-32.7052,187.295,-14.215,-0.282835,-2.21195,-3.70883,6670.22,-3.83405,-298.767
-31.2864,132.627,-28.4992,-0.874562,-1.75892,-4.8339,6670.22,-3.83405,-298.767
-29.0404,70.4369,-45.5887,-2.24008,-1.3786,-5.96211,6670.22,-3.83405,-298.767
-32.681,184.785,-14.3812,-0.29834,-2.20025,-3.7558,6670.22,-3.83405,-298.767
-31.1406,130.019,-28.8698,-0.90129,-1.74608,-4.88763,6670.22,-3.83405,-298.767
-28.0931,37.0486,-54.0349,-3.06393,-1.35462,-6.31937,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-32.6817,182.283,-14.4997,-0.307781,-2.18969,-3.80454,6670.22,-3.83405,-298.767
-28.7886,65.0315,-46.3301,-2.34229,-1.37577,-6.042,6670.22,-3.83405,-298.767
-32.3869,156.481,-20.8582,-0.553315,-1.98004,-4.32894,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-32.6842,179.777,-14.6262,-0.32139,-2.18004,-3.85768,6670.22,-3.83405,-298.767
-32.2741,153.917,-21.1613,-0.567843,-1.96748,-4.38621,6670.22,-3.83405,-298.767
-28.0069,31.636,-54.4134,-3.11558,-1.36769,-6.35081,6670.22,-3.83405,-298.767
-32.7251,200.205,-9.14413,-0.257996,-2.38078,-3.40509,6670.22,-3.83405,-298.767
-32.6834,177.27,-14.749,-0.330176,-2.17028,-3.90973,6670.22,-3.83405,-298.767
-29.5422,89.898,-38.633,-1.65757,-1.49128,-5.66283,6670.22,-3.83405,-298.767
-27.9905,28.9407,-54.5434,-3.13262,-1.37547,-6.36107,6670.22,-3.83405,-298.767
-28.478,56.9353,-47.3048,-2.47964,-1.3707,-6.14472,6670.22,-3.83405,-298.767
-32.6407,174.748,-14.9479,-0.346911,-2.15789,-3.95904,6670.22,-3.83405,-298.767
-30.4644,116.945,-30.6967,-1.05759,-1.67897,-5.1609,6670.22,-3.83405,-298.767
-27.9786,26.2466,-54.6632,-3.14875,-1.38279,-6.37273,6670.22,-3.83405,-298.767
-29.2811,84.5606,-39.3869,-1.75219,-1.47412,-5.7552,6670.22,-3.83405,-298.767
-32.6606,172.243,-15.0462,-0.357019,-2.14773,-4.01039,6670.22,-3.83405,-298.767
-31.6628,143.581,-22.6375,-0.641974,-1.91095,-4.60528,6670.22,-3.83405,-298.767
-29.1637,81.8935,-39.7409,-1.7986,-1.46551,-5.80157,6670.22,-3.83405,-298.767
-27.966,23.5473,-54.7822,-3.1632,-1.3919,-6.37902,6670.22,-3.83405,-298.767
-32.6293,169.718,-15.2215,-0.374861,-2.13944,-4.05648,6670.22,-3.83405,-298.767
-28.1398,48.7987,-48.2981,-2.60804,-1.37048,-6.23694,6670.22,-3.83405,-298.767
-30.0774,109.069,-31.771,-1.16241,-1.6403,-5.3168,6670.22,-3.83405,-298.767
-32.6313,190.247,-9.74279,-0.246835,-2.32081,-3.64753,6670.22,-3.83405,-298.767
-32.6159,167.202,-15.366,-0.387839,-2.12653,-4.10668,6670.22,-3.83405,-298.767
-28.9297,76.5467,-40.4436,-1.89194,-1.45123,-5.88602,6670.22,-3.83405,-298.767
-32.5728,187.736,-9.95159,-0.25405,-2.30975,-3.69953,6670.22,-3.83405,-298.767
-27.9512,18.1541,-54.9732,-3.18036,-1.4094,-6.38576,6670.22,-3.83405,-298.767
-27.9289,43.3658,-48.9172,-2.68457,-1.37435,-6.29373,6670.22,-3.83405,-298.767
-29.8457,103.808,-32.4488,-1.23553,-1.61942,-5.41777,6670.22,-3.83405,-298.767
-32.4529,162.117,-15.8797,-0.418682,-2.10362,-4.21295,6670.22,-3.83405,-298.767
-27.8321,40.6484,-49.2065,-2.72277,-1.37598,-6.31271,6670.22,-3.83405,-298.767
-27.9489,15.4579,-55.0587,-3.1836,-1.41839,-6.39238,6670.22,-3.83405,-298.767
-29.7374,101.177,-32.7798,-1.27537,-1.60721,-5.46535,6670.22,-3.83405,-298.767
-32.3852,159.575,-16.1182,-0.436704,-2.09144,-4.26622,6670.22,-3.83405,-298.767
-32.5384,182.734,-10.2344,-0.266315,-2.28852,-3.80102,6670.22,-3.83405,-298.767
-29.628,98.5442,-33.1121,-1.31436,-1.59326,-5.51307,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-28.5221,65.8379,-41.729,-2.06953,-1.43076,-6.03916,6670.22,-3.83405,-298.767
-27.6505,35.2133,-49.7514,-2.78614,-1.38251,-6.35771,6670.22,-3.83405,-298.767
-32.5904,180.25,-10.2678,-0.269234,-2.28037,-3.85076,6670.22,-3.83405,-298.767
-32.3863,200.531,-5.24293,-0.282218,-2.4912,-3.33833,6670.22,-3.83405,-298.767
-28.4022,63.147,-42.079,-2.11267,-1.4247,-6.07987,6670.22,-3.83405,-298.767
-29.4372,93.2722,-33.7272,-1.38921,-1.57589,-5.60802,6670.22,-3.83405,-298.767
-30.5459,122.807,-25.4904,-0.826617,-1.79614,-5.04291,6670.22,-3.83405,-298.767
-28.2833,60.4513,-42.4189,-2.15543,-1.42105,-6.11264,6670.22,-3.83405,-298.767
-27.9319,7.35783,-55.2879,-3.18413,-1.44297,-6.38704,6670.22,-3.83405,-298.767
-29.2831,90.6103,-34.1317,-1.43228,-1.56399,-5.65706,6670.22,-3.83405,-298.767
-27.5815,29.8221,-50.0777,-2.83104,-1.39215,-6.37751,6670.22,-3.83405,-298.767
-31.8522,149.313,-17.4408,-0.491848,-2.03716,-4.48642,6670.22,-3.83405,-298.767
-28.1873,57.7608,-42.719,-2.19537,-1.42029,-6.14582,6670.22,-3.83405,-298.767
-30.2806,117.586,-26.1954,-0.883576,-1.76794,-5.14856,6670.22,-3.83405,-298.767
-31.7089,146.741,-17.7814,-0.500601,-2.02219,-4.54411,6670.22,-3.83405,-298.767
-27.591,27.15,-50.1633,-2.84426,-1.39411,-6.39063,6670.22,-3.83405,-298.767
-29.0119,85.2858,-34.8829,-1.51716,-1.54612,-5.75078,6670.22,-3.83405,-298.767
-32.3267,193.121,-5.66096,-0.224906,-2.42288,-3.5906,6670.22,-3.83405,-298.767
-27.9127,1.94505,-55.4223,-3.17209,-1.46205,-6.37156,6670.22,-3.83405,-298.767
-27.9628,52.3633,-43.3674,-2.27371,-1.41319,-6.21361,6670.22,-3.83405,-298.767
-30.0304,112.359,-26.8815,-0.941404,-1.74123,-5.25517,6670.22,-3.83405,-298.767
-32.5246,170.216,-10.8472,-0.297844,-2.24114,-4.06189,6670.22,-3.83405,-298.767
-28.7521,79.9559,-35.6088,-1.60138,-1.52716,-5.84198,6670.22,-3.83405,-298.767
-27.8838,-0.772375,-55.5163,-3.16568,-1.46972,-6.36179,6670.22,-3.83405,-298.767
-32.4457,167.688,-11.0951,-0.317769,-2.22401,-4.10714,6670.22,-3.83405,-298.767
-31.2475,138.991,-18.8802,-0.552451,-1.97636,-4.70666,6670.22,-3.83405,-298.767
-28.6179,77.2851,-35.9793,-1.6415,-1.51749,-5.88912,6670.22,-3.83405,-298.767
-29.7368,107.103,-27.6405,-1.00575,-1.71353,-5.36321,6670.22,-3.83405,-298.767
-31.1086,136.408,-19.219,-0.565163,-1.96195,-4.76325,6670.22,-3.83405,-298.767
-27.5711,19.09,-50.4589,-2.87568,-1.4105,-6.40704,6670.22,-3.83405,-298.767
-28.5152,74.6221,-36.2956,-1.68314,-1.50947,-5.9273,6670.22,-3.83405,-298.767
-29.6218,104.479,-27.9677,-1.03996,-1.70204,-5.40985,6670.22,-3.83405,-298.767
-30.9823,133.821,-19.5527,-0.585909,-1.95049,-4.81801,6670.22,-3.83405,-298.767
-27.8268,-6.21502,-55.6872,-3.14556,-1.48901,-6.33661,6670.22,-3.83405,-298.767
-27.4858,41.5121,-44.67,-2.42333,-1.4078,-6.31702,6670.22,-3.83405,-298.767
-27.5645,16.4009,-50.5496,-2.88187,-1.41555,-6.41118,6670.22,-3.83405,-298.767
-31.4614,200.781,-2.23443,-0.245422,-2.53484,-3.39339,6670.22,-3.83405,-298.767
-32.3147,160.114,-11.6522,-0.343801,-2.19217,-4.26179,6670.22,-3.83405,-298.767
-27.8123,-8.92726,-55.7362,-3.12756,-1.49695,-6.32198,6670.22,-3.83405,-298.767
-29.3821,99.2241,-28.6466,-1.10714,-1.67472,-5.50983,6670.22,-3.83405,-298.767
-27.5548,13.7083,-50.6428,-2.88672,-1.42041,-6.41355,6670.22,-3.83405,-298.767
-31.439,198.318,-2.36486,-0.22175,-2.51143,-3.47946,6670.22,-3.83405,-298.767
-28.2473,66.6342,-37.1714,-1.80089,-1.4861,-6.03845,6670.22,-3.83405,-298.767
-27.2745,36.0867,-45.2569,-2.48181,-1.40645,-6.37344,6670.22,-3.83405,-298.767
-27.8238,-11.6272,-55.7351,-3.10416,-1.50577,-6.30457,6670.22,-3.83405,-298.767
-27.5502,11.0187,-50.7173,-2.88726,-1.42478,-6.41315,6670.22,-3.83405,-298.767
-28.1074,63.9443,-37.5417,-1.84155,-1.47856,-6.07849,6670.22,-3.83405,-298.767
-29.1404,93.9515,-29.3234,-1.17541,-1.65272,-5.60404,6670.22,-3.83405,-298.767
-30.3822,123.43,-21.0164,-0.669432,-1.8878,-5.03704,6670.22,-3.83405,-298.767
-32.0869,175.616,-6.79908,-0.247271,-2.34497,-3.95335,6670.22,-3.83405,-298.767
-27.9768,61.2528,-37.8891,-1.87918,-1.47452,-6.11348,6670.22,-3.83405,-298.767
-31.3493,193.335,-2.70367,-0.222252,-2.48897,-3.58615,6670.22,-3.83405,-298.767
-30.2326,120.826,-21.3798,-0.691328,-1.87148,-5.08907,6670.22,-3.83405,-298.767
-31.7781,149.88,-12.9431,-0.382615,-2.13693,-4.47498,6670.22,-3.83405,-298.767
-28.8785,88.6603,-30.0397,-1.24873,-1.62822,-5.70145,6670.22,-3.83405,-298.767
-30.1131,118.226,-21.7075,-0.716982,-1.85759,-5.14033,6670.22,-3.83405,-298.767
-27.5526,5.63678,-50.8311,-2.88151,-1.43833,-6.40692,6670.22,-3.83405,-298.767
-31.5811,147.296,-13.3724,-0.396117,-2.12078,-4.53535,6670.22,-3.83405,-298.767
-28.7484,86.0087,-30.3925,-1.28539,-1.61738,-5.74333,6670.22,-3.83405,-298.767
-32.0261,170.6,-7.1101,-0.253763,-2.32465,-4.06123,6670.22,-3.83405,-298.767
-31.3189,188.361,-2.97003,-0.222835,-2.4661,-3.69239,6670.22,-3.83405,-298.767
-27.5403,2.93678,-50.9023,-2.87881,-1.44345,-6.39506,6670.22,-3.83405,-298.767
6670.22,-3.83405,-298.767,,,,,,
-27.9597,-19.6755,-55.5333,-3.00852,-1.53075,-6.24089,6670.22,-3.83405,-298.767
-29.8491,113.01,-22.3939,-0.765043,-1.83037,-5.24856,6670.22,-3.83405,-298.767
-32.1165,168.123,-7.08169,-0.235977,-2.32458,-4.13471,6670.22,-3.83405,-298.767
-27.5283,50.4972,-39.1601,-2.02267,-1.45066,-6.24892,6670.22,-3.83405,-298.767
-27.5128,0.228355,-50.9921,-2.87357,-1.44843,-6.38297,6670.22,-3.83405,-298.767
-30.0349,200.897,0.0317102,-0.223514,-2.5702,-3.42264,6670.22,-3.83405,-298.767
-31.9681,165.577,-7.43278,-0.258948,-2.30333,-4.16786,6670.22,-3.83405,-298.767
-28.0504,-22.3345,-55.3831,-2.96831,-1.53822,-6.21616,6670.22,-3.83405,-298.767
-27.3784,47.7826,-39.5289,-2.05925,-1.44628,-6.27714,6670.22,-3.83405,-298.767
-29.5723,107.779,-23.1025,-0.818735,-1.80008,-5.35122,6670.22,-3.83405,-298.767
-30.9818,136.994,-14.7728,-0.443318,-2.05954,-4.75486,6670.22,-3.83405,-298.767
-27.202,20.0245,-45.9519,-2.57462,-1.41183,-6.42639,6670.22,-3.83405,-298.767
-27.2437,45.0742,-39.8696,-2.09337,-1.44026,-6.3042,6670.22,-3.83405,-298.767
-29.439,105.161,-23.4497,-0.844664,-1.78511,-5.40308,6670.22,-3.83405,-298.767
